sample_id,reference,hypothesis,wer,cer
0,NIBII NI BAAYE ABUA BO NI OBATSƆ KRISTOFONYO NI EDA YƐ MUMƆŊ,Nibii ni baaye abuabu ni obatsɔ Kristofonyo ni eda emɔ nɔ.,0.3333,0.1224
1,MIKASE NII NI MITSƆƆ NII BE NI MISƆMƆƆ AKƐ KPOKPAA NƆKWƐLƆ KƐ BE NI MISƆMƆƆ AKƐ KPOKPAA WULU NƆKWƐLƆ LƐ,ŋkase nii ni miitsɔɔ nii be ni sɔmɔɔ akε kpokpaa nɔkwεlɔ kε be ni sɔmɔɔ akε kpokpaa wolo nɔkwεlɔ lε.,0.55,0.1786
2,Mɛɛ be nɛkɛ Yehowa yelikɛbuamɔ he baahia wɔ waa?,"Mεi be nεkε lε, ehehooyeli kεbuamɔ he baahiao waa.",0.7778,0.3333
3,"Mɛni hewɔ esaaa akɛ wɔnuɔ he akɛ kɛ́ wɔbatsɔmɔ Kristofoi ni edara yɛ mumɔŋ lɛ, belɛ wɔgbe naa lɛ?",Mεni hewɔ esaa kε wɔnuɔ he akε kε wɔbatsɔmɔ kristofoi ni edara emɔmɔ lε bε hewɔ gbe naa.,0.5789,0.2105
4,"No hewɔ lɛ, eyɛ mli akɛ mɛi ni hi shi yɛ blema lɛ bɛ watsii, tamɔ bɔ ni wɔyɔɔ ŋmɛnɛ lɛ moŋ, shi no mli lɛ amɛyɛ gbɛ ni amɛtsɔɔ nɔ amɛtsɔɔ bɔ ni atswa.","Nu hewɔ lε, eyε mli akε mεi ni shi yε blema lε bε watsii tamɔ bɔ ni wɔyɔɔ ŋmεnεε moŋ shi nu mli lε, amεyε gbε ni amεtsɔɔ nɔ amεtsɔɔ bɔ ni atswa. Sane lε naa gbe.",0.6,0.2946
5,"Feemɔ nibii ni nyɛmimɛi lɛ feɔ lɛ eko. Yaa asafoŋ kpeei lɛ fɛɛ, ni okɛ amɛ afee ekome kɛya shiɛmɔ",Feemɔ nibii ni nyiεmεi feɔ eko. Yaa asafoŋkpee lε fεε ni okε amε afee ekome kεya shiεmɔ. Wɔmiitsa nikanemɔ lε nɔ.,0.75,0.4737
6,"Winston, ani sɔɔmɔ ni oyasɔmɔ yɛ Pasifik Wuoyigbɛ Ŋshɔkpɔi lɛ anɔ lɛ eye ebua bo ni onyɛ otsu onitsumɔ akɛ Australasia Nitsumɔhe Nine Ajinafoi Akuu lɛ mli nyo lɛ jogbaŋŋ?",Winston. Aanesɔɔmɔ ni oyasɔɔmɔ yε Pasifiki weegbε ŋshɔ kpɔi lε anɔ lε eye boabu ni onyε otsuɔ nitsumɔ akε Ostrεlesha nitsumɔ he nine ajinaofoi aku lε mli nyo lε jogbaŋŋ.,0.7667,0.1942
7,HÃ NIKASEMƆ ATSE ONAA,Ha nikasemɔ atse onaa.,0.25,0.0556
8,KƐ́ WƆKƐ WƆHIƐ FƆ̃ YEHOWA NƆ LƐ WƆBAANÁ NAANƆ WALA,"Kε wɔkε wɔhiε efɔ yε ho lε nɔ lε, wɔbaana naa nɔ wala.",1.1,0.2308
9,"Mɛni kɛ́ wɔfee lɛ, no baahã wɔye Yehowa anɔkwa?","Mεni kε wɔfee lε, no baaha wɔyeyehoa nɔkwa.",0.7778,0.1667
