sample_id,reference,hypothesis,wer,cer
0,Nakai nɔɔ,Nakaino,1.0,0.25
1,Miikase Ga,Mikasigan,1.0,0.3333
2,Tetɛŋ,Ti tan,2.0,0.6
3,Obaanyɛ ni ofee oha mi aloo,안녕히 오세요. 어서 오세요. 알로,1.0,1.0
4,Oshwiee,Oshi,1.0,0.4286
5,Oshwiee,Oxié,1.0,0.7143
6,Kwɛmɔ ohe nɔ ojogbaŋŋ,Kwe mmo ohe na ujogban.,1.0,0.3889
7,Ofainɛ yoo,O faini ni yo,2.0,0.4444
8,"Mi shika a, enyiɛ eshwɛ",me chicar en y eshe,1.0,0.4444
9,Mi yɛ ojogbaŋŋ,Mier y Ochu Bang,1.3333,0.6667
10,kɛfee lɛ tswaa mi,"Che fai, Tami?",1.0,0.6429
11,"Ofainɛ hɛɛ, Miitaɔ mamaje mi bi shika","Ofe, nne, nna, nne m, nne m aji, mbishika.",1.2857,0.5333
12,Kaa hani ohiepkanɔ,Kaa ha ni o hie ka no?,2.0,0.125
13,Obaanyɛ ni ofee oha mi aloo,Obanneni ofe ohame alu,1.0,0.3182
14,Miitaɔ ni ma maje,Mintoni magi,1.0,0.5
15,Tetɛŋ,Te te,2.0,0.4
16,Mɛni yaanɔ,Miniliano,1.0,0.4444
17,Ofainɛ nyɛɛ link ɛɛ ni ba  o’screen nɛɛ nɔ,O fayine nyelinke niba o skwino,1.0,0.4688
18,Nakai nɔɔ,Ndebe bu uyo,1.5,1.125
19,Te atsɛɔ enɛ tɛŋŋ,Te echo de menos,0.75,0.7857
20,Number ni i kɛ twa bo nɛɛ nɔɔ,namba ni i ke cha be ne no no,0.875,0.5455
21,Ba ni obafatawɔhe,banni obafatta wohi,1.0,0.2667
22,Mo wɔgbe otransfer ɛ naa,Mo wa gbe o transfer na.,1.0,0.15
23,Ofainɛ mahe yɛ airtel tigo,Ofeine mahe et ochigo,0.8,0.4545
24,Tetɛŋ,te te,2.0,0.4
25,Abaana bo,ambanabu,1.0,0.375
26,Nyɛɛ ekome,Nga ekome,0.5,0.3333
27,Ofainɛ osumɔ ni ohe airtel tigo 10 cedis yɛ 0260960586 nɔ aloo,O fe ene usumoni o he e to ti go tenesi di si ye 0260960586 nu alo,1.3333,0.3725
28,Hewalɛ,my units,2.0,1.1667
29,Ayekoo,Aiko,1.0,0.5
30,Number ni i kɛ twa bo nɛɛ nɔɔ,nambani mike traboneno,1.0,0.4545
31,No ko kokro yɛ ni oosumɔ ni wɔfee wo ha bo lo,no kōkōklo yɛnni osomni wo fi wɔ ha mulo,0.8333,0.3824
32,Adafitwaa kɛ shwɛmɔ,ad affiche à quel moment ?,1.6667,0.8235
33,Ofainɛ noko  ekoŋ yɛ ni otawɔ ni ofee aloo,Ofene noko e konyenyi otawo nyi ofe alo,0.8889,0.303
34,Kaa hani ohiepkanɔ,kahaani oyi ek pano,1.3333,0.375
35,Miiya solemɔ he lɛ,Miya soli mohele,1.0,0.2667
36,Hewalɛ,iguale,1.0,0.6667
37,No ko kokro yɛ ni oosumɔ ni wɔfee wo ha bo lo,"Conclui a notícia, o moni, o Afe, o Rabulo.",1.0,0.6176
38,Ofainɛ,O faine,2.0,0.1667
39,Adafitwaa kɛ shwɛmɔ,así traquechemos,1.0,0.7647
40,No ko kokro yɛ ni oosumɔ ni wɔfee wo ha bo lo,Nòko kò klòyènì osomònìwò fè wòhàbòlò,1.0,0.5
41,Jiemɔ ohitsirɛ kɛ lala,"Gemo ohi che, lala.",0.75,0.5263
