sample_id,reference,hypothesis,wer,cer
0,1 BERESOSƐM 1.,Brawsɔm ahom ae dikaan.,0.4444,0.1405
1,Efi Adam So Kosi Noa Mma So.,ရ,0.1429,0.0476
2,"Adam asefo yɛ Set, Enos.",Harda maswafoia sæt.,0.2,0.034
3,"Kenan, Mahalalel, Yared.","Keinaan, mahala rao, yɛare.",0.4444,0.0194
4,"Henok, Metusela, Lamek.",هي نقق .. متو سلا .. لامك ..,0.5556,0.0556
5,"Noa mma ne, Sem, Ham, ne Yafet.",noa mani sɛm ham nɛ afe,0.102,0.0136
6,Yafet Asefo.,Yɛfɛt ase fo...,0.75,0.02
7,"Na Yafet asefo ne Gomer, Magog, Media, Yawan, Tubal, Mesek ne Tiras.","na yafet asefo ni ɔgɔ maa, maa gɔg, midyaa, yawan, tubaa, mesek ne terraas.",0.0556,0.0054
8,"Na Gomer asefo ne Askenas, Rifat ne Togarma.","n'agoa ma'asefo ne asken as, nlifa te ntɔgaw ma.",0.1406,0.0073
9,"Na Yawan asefo ne Elisa, Tarsis, Kitim ne Rodanim.","Na yɛe asefo ne Eliza, Tarsis, Kitom, ne Rɔ da nim.",0.0741,0.0046
10,Ham Asefo.,Hɛ masɛ fo rɛ.,1.0,0.0625
11,"Na Ham asefo ne Kus, Misraim, Put ne Kanaan.","nahaa maaswe fo nkus, misirim, put, na kere na no.",0.1235,0.011
12,"Na Kus asefo ne Seba, Hawila, Sabta, Raama ne Sabteka.","Naku saa sɛ fo ni sɛ ba, ha wɔy la, sab ta, ra ma ne sab teka.",0.16,0.0042
13,Na Raama asefo yɛ Saba ne Dedan.,Na rama ase fo yɛ so bani di dan.,0.1429,0.0064
14,Kus woo Nimrod.,Kos o nnim roti?,0.4444,0.0347
15,Na Nimrod bɛyɛɛ ɔkofo kɛse wɔ asase so.,Nani mɔno bae a kɔfo kiasɛ wɔ Ase Ase no so.,0.1406,0.0156
16,Na Misraim woo.,Na mezirem wɔw!,0.2222,0.0486
17,"Ludfo, Anamfo, Lehabfo, Naftuhfo, Patrusfo, Kasluhfo ne Kaftorfo a wɔn ase na Filistifo fi.","blued fo,anam fo,lehab fo,nafti fo,patreos fo,kansrefo ne kafetofo a ngase ne flestifu fi",0.0561,0.0037
