sample_id,reference,hypothesis,wer,cer
0,Fi dan pai nisa a tiri ku fi teeri gigelika ate fi kan ŋman nye dila.,fadam panisa aturuku fitire gelegeka ate fekamanye,0.9375,0.3774
1,"Dila nyiŋ Wen a dan bo ba buusa ayen ba lo ya, ba an ŋman baga a weeni wari ale wa.",De la ñien nawen adambobabusa ayembaloya bamambaga awenaware alawa,1.0,0.2951
2,"Yɔgyɔgla de piilim tuini, Naawen a bo le fu.","Geyola de, bilentwini nawe abolo",0.8889,0.4412
3,"Ba le tɔgri ka, a tiak ziimu gela a sa Aaron ale wa nidoabilisaŋa juga tueŋa kie ale ba juga nandub doataŋa ale ba nandub doataŋa.","alitoora ka, atia zimugula, asaarong, alonudubilsiga, jugatianga ki, alabajuga, nanduudwaatenga",0.9615,0.4369
4,Ti kan maa nya gebiga yaase kɔmmoa.,Te kamanya gebga yasi koma,1.0,0.3214
5,"Waai a dan poom a yaali ayen wa nak nanpaga ale wa, wa kan baga a tulisi wa bunyi tusidi po.","wa adam pum ayale, an wana nampa aluwa, wakanbara, atulusuwa bunyi tusidupo",0.9048,0.2571
6,Filistia demma yaa wom ayen Izirali demma a tu chaab Mizpa.,"Felesi ada ma. Ya wum ayin Isra ada ma, atukya misip",1.0,0.4375
7,"Num ŋan nyuntisaŋa lɔklɔk ase zom la a nyo nɔiyeŋka dakanni ale Tuka Viuku niŋka, juijui ate mi ale tu fu la.",num anyun tesinga lor lor a so zom la Anyun ayenka da kani alo tuka viiku ninka juji ati mi alo tufu la,0.8182,0.2674
8,"Mi ale wi la, fi tulisi mu kama, fi basi kama ate m tua ale ta suinum pagrik.",me alu wula etulsamo kama baskuma atento alita sunum pagra,0.9444,0.3333
9,"Ti waba tii meena ale ŋmarisi doa ale ŋa sinsaŋŋa meena la, Kirisitawa ko ŋa meena a basi kama a pai ŋa kpi maŋ Kirisitawa kummu jabarimu nyiŋ.",Tu wa ba ti miina alung marso dwa alung asan sang miina la krisita wa konga miina abaska ma apanga pii man krisita wa kumu jabarmu nyi,1.0,0.2982
10,"Deevid nuruma ale ga paari du la, ba yaa weeni Nabal Deevid ale weeni ba diila alege a limisi.",David nuruma alegapare dula bayawina naba David alewina ba dila alega lemsi,0.8947,0.2432
11,"Ase Naawen biisiteerɔ a dan bo ni po, m te pai m dek sak wa kama, m le biisi ale wa gɔdaasima po.","Ase na wumbisi tiero adambɔ nipɔ, nte pae ndɛk sawara kama le bisi alawa gwadamsɔ.",0.8696,0.375
12,"Ni a nye wieŋa de meena dii nyiŋla, nama dek seba ku ale ka dii yɔgyɔgla de la kama.","Naa nying wia ga dimminya, dinyingla namadak sobuku alakadi yoyola delakam.",1.0,0.3594
13,"Ti tiirimu dan ka ti chim Wen biisiteerɔba a weeni wa tuntomika, ti a weeni a magsi chaab ale ti siaka ale soa diila.","tɛtiri mu daŋka tɛ cɛm na wum bi si cɛrɛ ba, awene woto ntomka, ta wene amasi cap, alɛ tɛ siaka, alɛ swadila",0.9583,0.3478
14,Betel ale Ai tɛŋsaŋa demma a jam ka kobsiye ale pisiye ale bata.,"Betel ale aye tengenga dama, na jamka kopsie, alpsie, albata.",0.8462,0.3333
15,Ni ale magsi ni ŋɔbi lammu diila ale nna.,"Ni ale marsé, nungwobe. Lame dila, ale",0.6667,0.4375
16,Kpagni Nebuzaradan a jam pai ba meena kama a ta ba jam Babilon naawa jigi Aribla.,"Daŋ ni dabu zaan da. A jampaa ba miin kama. Ataba jambabulun naawa, jigi arbla.",0.875,0.2308
17,Ba jam tu chaab ka Sokoyo ale bo Juda po la.,"bayon tu chawka, sukuyu, alebo juda, pola",0.8182,0.2424
18,Ba jam dɛ tigini Naawen ti Wenni niŋ ka daa ŋayopɔi a ŋman pa daa ŋayopɔi a vi du ate ŋa meena a chim daa pi ale ŋanaansi.,Bayan de tigini na win to win ni ning ka da ngoyopway a man pa da ngoyopway a vidu a tingamiena akim da pi alanga nans.,0.8571,0.3617
