sample_id,reference,hypothesis,wer,cer
0,"Lɛ ɩn nyɛ lɛ ɩka, ala ɩ waa kul sɩrɛ ɛ, tɩ na wʊ jãnɛ, wʊn ɩn bɔɔsʊ̃n sʊɔ. N tɩɛr ɩka n mɩ tara na a Nãaŋmɩn Sɩɛ.",lɛ ɩn nyɛ̃ lɛ ɩka a la ɩ waa kulsɩrɛ ɛ tɩ na wʋ jɩnɛ wʋn ɩn bɔɔ sʋ̃sʋɔ n tɩɛr ɩka n mɩ tara na a nãaŋmɩn sɩɛ,0.3103,0.0759
1,"Ban wa tɩ nyɛ wʊ a manyal gɔ̃ɔn, ba sʊʊr wʊ naa, “Wiwile, dabor fʊ wa ka?”",ban wa tɩ nyɛ̃ wʋ a ma yalgɔɔn ba sʋʋr wʋ na wɩ wile daborfʋ wa,0.5882,0.1961
2,"N bɔ̃ɔn naa fʊn wõnõ a n sʊɔrfʊ, tɩchɛ n 'yɛr naa ka a na sʊ̃ʊ a nɩbɛ banyãna na ara a ka, a ba sɔɔ de ɩka, fʊ̃ʊ lɛ tʊ̃ ma.”",n bɔ̃ɔ naa fʋ̃ ̃ wõno a n sʋɔrfʋ tɩchɛ n 'yɛ raa ka a na sʋ̃ɔ a nɩbɛ baŋyɩnɛ na ara aka a ba sɔɔ de ɩka fʋ̃ʋ lɛ tʋ̃ma,0.4062,0.1807
3,"Daba kɔ̃ɔ dɔ̃ɔ be be ban bʊɔlɔ Simon na wʊ ma tʊ̃nɔ̃ tãsɔɔ tʊ̃mɔ̃ ka a 'maa a Samariya nɩbɛ nɛɛ, na wʊ ma wile a wʊ mãɛ ɩka nɩkpɛ̃ɛ lɛ wʊ ɩ.",daba kɔ̃ɔ dɔ̃ɔ bebe ban bɔlɔsimɔɔn na wʋ ma tʋ̃nɔ tɩ sɔɔ tʋ̃mɔ kaa 'ɓãa a samarɩya nɩbɛ nɛɛ na wʋ ma wile a wʋ mɩ̃ɛ ɩkha nɩkpɛ̃ɛ lɛ wʋ ɩ,0.5152,0.1531
4,"Tɩchɛ ban wa tɩ ta a pɔɔfʊ die pɔ baa nyɛ nɩrɛ jaa ɛ. A ba lɩɛb chen tɩ mana kʊrɔ ba,",tɩchɛ ban wa tɩ ta a pɔɔpʋ die pɔ baa nyɛ nɩrɛ jaaɛ a ba liɛb fen tɩ mana kʋrɔba,0.3182,0.0968
5,"Ɩn lɩɛb kul a n sãa sɛ̃ naa tɩ 'yɛr wʊ, n maal dɛɛr Nãaŋmɩn sɛ̃ nɩ a fʊ sɛ̃.",n lɩɛ kulʼa ɩ̃ sãasɛ̃ naa tɩ ƴyɛr wʋ ɩ̃ maw der a naaŋmɩn sɩ nɩ a fʋ sɛ,0.8,0.2941
6,"Nãaŋmɩn da yɩn da tuo, yɩ ta ɩ nɩrɛ jaa gbãgbaa ɛ.",nãaŋmɩn da yɩn da tuo yɩta ɩ nɩra jaa gbãgbaa,0.3333,0.0541
7,An ɩ a Sãa nʊ̃ yɩ naa bojũu yɩ nʊ̃ ma naa na yɩ sɔɔ de ɩka a Nãaŋmɩn sɛ̃ lɛ n yi.,an ɩ a sãa nu yɩ na bo jũu yɩ nʋma na na yɩ soo de ɩka a naaŋmɩn sɛlɛ n yi,0.4783,0.1273
8,"Bojũu sɩ bɔ̃ɔn naa ɩka a 'lɔ na sãɩ a sɩ Soro Yesu Kɩrɩsɩto a kũu pɔ, mɩ na sãɩ sɩ naa nɩ a Yesu 'matãan a yɩn a sɩ wa ara a wʊ niem.",bojũu sɩ bɔ̃ɔ naa ɩka a 'lɔ na sɩ̃ɩ a sɩsoro yesu kɩrisɩto a kũu pɔ mɩ na sɩ̃ɩsɩ naa nɩ a yesu 'ɓatãan ayen a sʋwa ara a wonie,0.4,0.0957
9,"Bala jaa na turo a Nãaŋmɩn nɛɛ wʊn bin, ba ben a wʊ 'yɔ̃ɔ, ka wʊ mɩ be a ba 'yɔ̃ɔ. Sɩ bɔ̃ɔn naa ɩka wʊ ben a sɩ 'yɔ̃ɔ, a Sɩɛ 'lɔ wʊn de kʊ sɩ jũu.",balaja na turo a nãaŋmɩn dɩɛ wʋn bin ba ben a wʋ 'yɔ̃ɔ ka wʋ mɩbe a ba 'yɔ̃ɔ sɩ bɔ̃wɔ naa ɩka wʋ ben a sɩ 'yɔ̃ɔ a sɩɛ lɔ wʋn de kɔsɩ jũu,0.3421,0.1146
