sample_id,reference,hypothesis,wer,cer
0,"Wɔde wɔn fi amanaman no mu, na mprempren wɔn nyinaa te asomdwoe mu.",我溫球碼媽入能朋任團我拉且麼覺,1.0,1.0
1,"Mebɔ mpae sɛ omfi nʼanuonyam ahonya no mu mfa ne Honhom a ɛte mo mu no so nhyɛ mo den, sɛnea ɛbɛyɛ a Kristo bɛfa mo gyidi so abɛtena mo koma mu.",廣派謝溫尋內女洋湖洋模溫發湖紅啊資目音縣模頂在的被亞可死被發基所阿被車恐門模,1.0,1.0
2,"“Awurade, afei yɛ nea woahyɛ ho bɔ afa me ne mʼabusuafo ho no.",然低且亞鳥外閒八反面沒沒不神洋歡,1.0,1.0
3,"Anaasɛ, sɛ wɔde ɔbo kɛse bi bɔ obi ma owu a, ɛyɛ awudi enti ɛsɛ sɛ wokum owudifo no.",拉色少條不可司病播幣模武啊而要無底應界色我共無地否,1.0,1.0
4,"Ɔde asie wɔ ɔsoro ama mo, efisɛ hɔ de, ɛremporɔw anaa ɛrensɛe na ɛrempa nso.",柳西我數阿忙不謝外裡安任頭拿失安任誰阿任巴說,1.0,1.0
5,"Ɛno na ɛbɛyɛ nsɛnkyerɛnne a ɛkyerɛ sɛ, Onyankopɔn adi mo anim rekɔka Filistifo no agu.",難奶拜吃神檢也吃是牛過朋友的聞如果跟服死朋溫國,1.0,1.0
6,"Twa wʼani hwɛ me na bua me, Awurade, me Nyankopɔn.",為內神米那補亞米目氧過幫,1.0,1.0
7,"Ɛno akyi no, ababaa a ɔsɔ wʼani yiye no na wobesi no ɔhemmea, asi Wasti anan mu.",外群爸爸阿所文你言拿我被四努阿念麵阿此外此安能,1.0,1.0
8,"Akofo akɛse a wofi Efraim abusuakuw mu no, na wɔn dodow yɛ mpem aduonu ne ahanwɔtwe a wɔn mu biara agye din wɔ nʼabusua mu.",不發可下我歲朋不怕不行庫模阿王的的演朋慢怎女漢我切我們別接解定文了不神,1.0,1.0
9,"Afei, Dawid ne Israelfo no nyinaa kɔɔ Baala a na wɔfrɛ no Kiriat-Yearim a ɛwɔ Yuda no sɛ wɔrekɔfa Onyankopɔn Apam Adaka a wɔde ahyɛ kerubim ntam na Awurade din da so no aba.",費那我迎司到負迎拉迫巴老啊啊我負其亞家嗎喔與達少口或南夠怕朋的開外料寫各如臉斷壤地定大收花吧,1.0,1.0
