sample_id,reference,hypothesis,wer,cer
0,1 BERESOSƐM 1.,Wɔresɛm wɔn ho ma dedikan. Wɔresɛm wɔn ho mmerikan.,1.0,0.2893
1,Efi Adam So Kosi Noa Mma So.,Aboɔ mfree adame soko nso no wɔ amas.,0.1633,0.034
2,"Adam asefo yɛ Set, Enos.",Adama sofo yɛ sɛt nnoɔs.,0.16,0.0123
3,"Kenan, Mahalalel, Yared.",Kein no aharao reyɛw red.,0.5556,0.0249
4,"Henok, Metusela, Lamek.","hey no, mɛtɔsɛlɔ. Lɔame.",0.4444,0.0247
5,"Noa mma ne, Sem, Ham, ne Yafet.",Ne ne wɔ amane sam ha mu ne yɛafet.,0.1633,0.0204
6,Yafet Asefo.,Wɔhyɛ afatasefoɔ.,0.5,0.06
7,"Na Yafet asefo ne Gomer, Magog, Media, Yawan, Tubal, Mesek ne Tiras.","Mmeyɛfɛtɛ a wɔfɛ ne gɔm a mmɔgɔg, mmɔgyea, yɛ wɔn, tuba, mmesɛ kɔkɔɔs.",0.0833,0.0111
8,"Na Gomer asefo ne Askenas, Rifat ne Togarma.","Na agor mmaa asɛfo no asɛ kɛnna so, ne frɔtene tɔ gama.",0.1562,0.0147
9,"Na Yawan asefo ne Elisa, Tarsis, Kitim ne Rodanim.",Mmaayewa asɛfoɔ no ɛlisa. Tases ketew ne ro da ne mu.,0.1235,0.0105
10,Ham Asefo.,Tamasefoɔ.,0.5,0.0312
11,"Na Ham asefo ne Kus, Misraim, Put ne Kanaan.","Na ahamaasefo no kɔs, mmiɛdzi mu, put na kɛn nan.",0.0988,0.011
12,"Na Kus asefo ne Seba, Hawila, Sabta, Raama ne Sabteka.",Na n'akow saasefoɔ mmi sɛɛba. Hɔwura. Sabata.,0.09,0.0161
13,Na Raama asefo yɛ Saba ne Dedan.,N'ora ma asefo yɛ soba no didi dan.,0.1224,0.0112
14,Kus woo Nimrod.,Kor nso anim rɔde.,0.4444,0.0486
15,Na Nimrod bɛyɛɛ ɔkofo kɛse wɔ asase so.,Na ne mu a nnubayɛ wɔ kɔkɔɔ so wɔ asaase no so.,0.1406,0.0177
16,Na Misraim woo.,Na mnebo wiem.,0.2222,0.0625
17,"Ludfo, Anamfo, Lehabfo, Naftuhfo, Patrusfo, Kasluhfo ne Kaftorfo a wɔn ase na Filistifo fi.","Blue dofo, anamfo, lɛ ahamfo, naftifo, patrefo, kasorɔfo ne kafitafo wɔ wɔn n'ase ne firi sifo fufi.",0.0714,0.0046
18,Na Kanaan woo nʼabakan.,Na kɛn a wɔwɔ n'abaka no so.,0.375,0.0249
19,"Sidon ne Het, Yebusifo, Amorifo, Girgasifo, Hewifo, Arkifo, Sinifo, Arwadfo, Semarifo ne Hamatifo tete agya.",Nnipa sisi dɔɔ ne head. Nnipa sisifo. Wɔn mboɔrofo. Dware gya sisifo. Kɛwufo. Akifo. Sinifo a wɔadfo. Sɛmmaa nofo no ha wɔadfo tete agya.,0.0889,0.0065
20,Sem Asefo.,Yɛsɛm a wɔsefoɔ.,0.75,0.0938
21,"Na Sem asefo yɛ Elam, Asur, Arfaksad, Lud ne Aram.",Nnase mmaasefoɔ yɛ ɛnam a so a atwa ksad no do ne ara.,0.12,0.0102
22,"Aram asefo ne Us, Hul, Geter ne Mas.",Wɔra ma sesu no yusuu gukata ne mask.,0.1094,0.0207
23,Na Arfaksad woo Sela na Sela woo Eber.,"Mmaafoɔs adeɔwɔ sɛla, na sɛla wɔ reba.",0.1094,0.0167
24,Eber woo mmabarima baanu.,Ababa wɔ mma barima barima barima.,0.375,0.034
25,"Wɔtoo ɔbaako din Peleg a ase kyerɛ Nkyekyɛmu, efisɛ nʼawobere mu na kasa ahorow nti, nnipa a wɔwɔ asase so mu kyekyɛe ma wɔhwetee.",Wɔtow baako de mpɛla gas rekyerɛ ntete mu. Mfimisɛ naa obi no mu na kasa horo wɔn ti. Nnipa wɔasasosom ɔkyerɛma wɔfretie.,0.0399,0.0031
26,Na wɔtoo ne nua a ɔka ne ho no din Yoktan.,Na wɔtɔn ani a wɔka no ho edi yɛwɔkta.,0.0661,0.0135
27,"Yoktan woo Almodada, Selef, Hasarmawet, Yera, Hadoram, Usal, Dikla, Obal, Abimael, Seba, Ofir, Hawila ne Yobab.","Yɛwata no wɔ a wɔda da, silver, asɔ ma wɔte yɛra, hɔdoro mu, USA, dikela, ɔbaa, abimmer, silver, ɔfra, hawwea no yɛ bob.",0.0898,0.0057
