sample_id,reference,hypothesis,wer,cer
0,Esiane mʼankasa mʼanuonyam ne mʼakoa Dawid nti.,esiane m'ankasa m'anuonyam ne m'akoa dawid nti,0.4286,0.075
1,” Ɔyɛɛ saa de adagyaw a nʼanan nso sisi fam dii akɔneaba.,ɔyɛɛ saa de adagyaw a n'anan nso sisi fam dii akwaneaba,0.1818,0.0682
2,"Munnue, mo a mode nnaadaa nhoma twetwe bɔne.",munnue mo a mode nnaadaa nhoma twetwe bɔne,0.0,0.0
3,"Mommma mo werɛ mmfi sɛ mobɛyɛ mo ho mo ho papa aboaboa mo ho mo ho, efisɛ ɛno ne afɔrebɔ a ɛsɔ Onyankopɔn ani.",mommma mo werɛ mfi sɛ mobɛyɛ mo ho mo ho papa aboaboa mo ho mo ho efisɛ ɛno ne afɔre a ɛsɔ onyankopɔn ani,0.0833,0.0353
4,"Eye, na afei ananafo ano ne kasa foforo.",eye na afei ananafo ano ne kasa foforo,0.0,0.0
5,Eyi di ho adanse sɛ na ɔyɛ onipa kɛse a Agya Abraham mpo tumi ma no nʼasade mu nkyɛmu du mu baako.,eyi di ho adanse sɛ na ɔyɛ onipa kɛse a agya abraham mpo tumi ma no nnasade mu nkyɛm du mu baako,0.0909,0.0263
6,Nkɔmhyɛ A Etia Arabia.,nkɔmhyɛ a etia arabia adehu a ɛfa arabia,1.0,0.8333
7,na wɔde wɔn anofafa hyɛ me anuonyam.,na moka akyerɛ no sɛ mesrɛ wo kenkan eyi a obebua sɛ minnim akenkan awurade ka sɛ saa nnipa yi de anohunu twuw bɛn me na wɔde wɔn anofafa ahyɛ me anuonyam,3.7143,3.2414
8,Yuda rehwe ase; wɔn nsɛm ne nneyɛe tia Awurade.,yuda rehwe ase wɔn nsɛm ne nnea yi tia awurade,0.2222,0.0811
9,Afei nguan bɛkɔ adidi te sɛnea wɔwɔ wɔn adidibea; nguantenmma bedidi wɔ asikafo amamfo so.,afei nguan bɛkɔ adidi te sɛ nea wɔwɔ wɔn adidibea nguanten mma bedidi wɔ asikafo amanfo so,0.3333,0.0135
10,Monnka Hebri na nnipa a wɔwɔ ɔfasu no so no bɛte ase.,monnka hebri na nnipa a wɔwɔ mfrasu no so bɛte ase,0.1667,0.0976
11,abɛpete trenee agu wo so.,abɛpɛ tetenee agu wo so nanso woadua atirimɔden aba na woatwa aba bɔne woadi ndandaa aba efisɛ wode wo ho ato w'ahoɔden ne w'akɔfo bebree no so,4.8,4.85
12,"fii nʼakyirikyiri ntwea so, na mefrɛɛ wo.",fii n'akyirikyiri ntwea so na mefrɛɛ wo,0.1429,0.0303
13,Ɔde dua no mu fa sɔ ogya; so na ɔnoa nʼaduan.,ɔde dua no mu fa sɔ ogya so na ɔnoa no aduan,0.1818,0.0303
14,“Nanso Israelfo bɛyɛ sɛ mpoano nwea a wontumi nkan wɔn.,nanso userfo bɛyɛ sɛ mpoano nnua a wontumi nka wɔn,0.3,0.1591
15,Wɔyɛɛ afoforo bi nso ayayade sɛ anka wɔmpa Onyankopɔn na wonnyaa wɔn.,wɔyɛɛ afoforo bi nso ayei ade sɛ anka wɔmpa onyankopɔn na wonyaa wɔn,0.25,0.0526
16,"Muntwa nkɔ Tarsis; muntwa adwo, mo a mowɔ supɔw no so.",muntwa nkɔ tarsis muntwa adwo mo a mowɔ supɔw no so,0.0,0.0
17,"Memaa wɔn aduan no, wodi mee; wɔmee no, wɔyɛɛ ahantan; na wɔn werɛ fii me.",memaa wɔn aduan no wodi mee wɔmee no wɔyɛɛ ahantan na wonwere fii me,0.1333,0.0364
18,"oguamanfo a wɔnnkae wo; bɔ sankuten no yiye, to nnwom bebree.",oguamamfo a wɔnkae wo bosankutin no yiye tu nnwɔm bebree,0.5455,0.125
19,"” Nanso na ɔhene no redwene sɛ, ne bere so de, obenya asomdwoe ne bammɔ.",nanso na ɔhene no redwene sɛ ne bere so de obenya asomdwoe ne bambɔ,0.0714,0.0185
20,a ɛrentwa mu da.,a ɛrentwa mu da,0.0,0.0
21,"” Ɛnyɛ ɔno na ɔhene Hesekia atutu nʼabosonnan ne afɔremuka nyinaa, ahyɛ Yudafo sɛ wɔnsom wɔ afɔremuka a ɛwɔ Yerusalem ha nko ara so no?",ɛnyɛ ɔno na ɔhene hesekia atutu n'abosonan ne afɔremuka nyinaa ahyɛ yudafo sɛ wɔnsom wɔ afɔremuka a ɛwɔ yerusalem ha nko ara so no,0.0417,0.0185
22,ahemfo somfo no; “Ahene behu wo na wɔasɔre.,ahemfusomfo no ahene behu wo na wɔasɔre,0.25,0.0303
23,"Wɔka kyerɛɛ no se, “Sɛnea ɔhene Hesekia ka ni: Saa da yi yɛ ɔhaw, animka ne animguase da.",wɔka kyerɛɛ no sɛ sɛnea ɔhene hezekia ka ni saa ada yi yɛ ɔhaw animka ne animguase da,0.1667,0.0448
24,"“Mommoaboa mo ho ano na mommra; munhyia mu, mo aguanfo a mufi amanaman so.",mommoaboa mo ho ano na mommra munhyiam mu mo aguamfo a mufi amanaman so,0.1429,0.0351
