sample_id,reference,hypothesis,wer,cer
0,"ɔse ye mmerɛ; yeɛ aborɔma, nandwinoma ne bɔlanoma.",ɔsɛ yɛ merɛ yɛɛ aborɔma nandwe noma nee bɔla noma,1.125,0.15
1,Ɔkɔyɛ sɛɛ né ɛmɔahora banwati bafi amaneɛnwunɛ kuro ndɛenbualɛ ne anu?,ɔdwene kyɛ ɛmɔ kɔ fa ɛmɔ nwo bɛkoli ɛmɔ kɔhɔ abɔnzam sinu,1.0909,0.7797
2,na bebukyebukyele nwomaa nemɔ anu.,na bɛbukyɛle nwoma ne moanu,0.8,0.3103
3,Mali moa mahã mahyire ɛmɔ dada.,meli muama ha mɛhyilɛ ɛmɔ kora ne mmerɛ na adwu,1.5,0.84
4,"AWURADE sele Mose kyɛ, “Fa biaa bɔ wabɔ musue ne kɔ asikyeleɛ ne asi dɔ; ná ma mmenia bɔ bɛtele edwirɛ ne bɛ so anu ne amukoraa, bɛ́fa bɛ sa bégua ye ti so, ná ma maen ne amu bɛ́boro ye nyɔboɛ béhu ye.",awurade sɛle mɔɔ sɛkyɛ fa bia bɔabɔmusue ne kɔ asikyɛleɛ ne asi dɔ na ma memenea bɔ bɛte adwile ne bɛsu anu amukuraa bɛfa bɛsa bɛgua yeti so na ma man neamu bɛbore nwɔboa bɛhu,0.6818,0.1933
5,"Aso bɛtete bobe wɔ mmowue so, anaakyɛ bɛtete borɔdoma wɔ ɛfone so?",bɛn de te bobe wɔ bakaabɔ mmowie wɔ ye wɔɔn so yɛɛ bɛn de te borɔdoma bemvi bakaabɔ mowie wɔ ye wɔɔn so,1.4167,0.9245
6,"nzɛmmɔne yeɛ osusu ye nwo wɔ ye ti anu ɔ; na sɛ ofi me nwo berɛ kɔ a, ɔfa kotene.",nzɛmmɔ ne ysusu yi n wɔ yitia no ɔ sɛ ofiminw berɛkɔ a ɔfa kɔtanne,0.75,0.2542
7,"Afei koso, sɔ nguro nemɔ amukoraa, ɔfale akokyɛm mbiri ne pealɛɛ mbiri siesiele so, na ɔbɔle bɛ nwo waen paa.",afeku so sɔ ngulɛ no mɔ mukulaa ɔfale ako kyɛm mbiri ne piale mbiri siesiele so na ɔbɔle bɛnwo wɔan pa,0.65,0.1628
8,"Na aburoo afɔleɛ bɔ ɔboka so ne, odi kyɛ bɛfa esam paa bɔ bafa ngoo bafra ye ɔ olonka nyɔ; ɔte afɔleɛ bɔ bɛbɔ bɛma see so bɛma AWURADE ná ɔbo ye fona ɔ.",na aburo afoleɛ bɔ boka so ne odekyɛ bɛfa esiam paa bɔpafa ngoɔbafra yeɔ ɔlo nkanwuo ɔte afoleɛ bɔbɛbɔ sen so bɛma awurade na ɔboefanao,0.7059,0.181
9,"“Na ebiala bɔ ɔkɔhɔ nzamangɔmhyɛlɛfoɛ ne ahɔmeɛ so, ná okoli bɛ si ne, ngotu me nye ngosie sɔ sona ne aso, na ngɔpɛ ye asue ngofi ye maen nu.",nabiala bɔkɔhɔ nzama ngɔnsɛlefoɛ ne ahɔmeɛ so na ɔkɔli bɛsi ne ngɔtumi nyi ngɔsiɛ sɔsonaneaso na ngɔpɛyɛ suɛ ngɔfi yi man nu,0.7931,0.1852
10,nakoso nu ngyerɛmuɛ ne amukoraa ofi AWURADE.,na koso no gye muanamu kuraa ofia wurade,1.1429,0.1892
11,Yeɛ Yesu pingyele bɛ nwo berɛ sele bɛ kyɛ: “Bafa nyameɛso ne aseɛ so tumi amukoraati bawura me sa.,yesu bo pingyale bɛ na osɛle bɛ kyɛ bafa awuro ni asɛ yɛ su tum a mu kuraɛ tin bawurame sa,0.8947,0.3377
12,"Bɛ teaseɛnam mɔ ne bɛ pɔngɔhanɛfoɛ mɔ, aso né bɛnzone pee?",bɛteaseɛ na mmɔ ne bɛ pɔngɔw ha nafoɔ mmɔ aso ne bɛnzo ne pee,0.9091,0.1087
13,"Na yieee, né biaa bie wɔ berɛ bɔ ye sa ko awu ɔ.",ne biɛ bi ye wɔbrɛ  bɔ ye sa koɔ wu ɔ ne bɛɛbɔ,0.8462,0.5588
14,yeɛ kwahweabaa koso ye nye ngɔsɔ animnyamniɛ.,yɛ kwahwe abaako so enyengɔ sɔɔ nmonyam ni,1.1429,0.1579
15,Né koɛhonɛfoɛ kɔyɛ ɛyaa nzia boka ye so.,neeko aho na foɛ kwɔyɛ ɛyɛa nzia bokae so,1.0,0.2188
16,"Yitiopianiɛ Sera fale koɛhonɛfoɛ apepesrala ko yeɛ teaseɛnam ɛyaa nza, na ɔfale koɛ ɔɔtoale Yuda.",etiopia neɛ sɛrafale ko ahonafoɛ apepesalako yɛ kyase ɛnam ɛyyɛ aza na ɔfa koɛ ɔɔtoale yuda,0.8,0.1852
17,Afei Sunzum ne fale Yesu hɔle ɛserɛ so kyɛ abɔnzam ooso ye nea.,afe suzum ne hwene yesu hɔle ɛsrɛ so kyɛ  abɔnzam osu ɔyɛ nea,0.4615,0.22
18,Bɛfale ye bɛtole kuku nu maa odwuli kyɛ bɛtele bɔ AWURADE le ye ka wɔ edwirɛ ne anwo ɔ.,bɛfale bɛtere kuku nu ma ɔdwue kyɛ bɛtere bɔ awurade lɛye ka wɔ adwurɛne anwo,0.5263,0.1912
19,"Bɛkyekye nningyein nonɛnonɛ bɛto mmenia bati so; nakoso bɛ de, bɛmva bɛ sa mmɛseka ko po bɛnzɔ nu ma bɛmma so.",bɛcece ninjembɔ nu yɛ nɔ bɛsua amamvuɛ na koso bɛmva bɛsa mɛseka kun po bɛmo kama bɛma so,0.8571,0.4598
