sample_id,reference,hypothesis,wer,cer
0,Na lɛla lɛni na Unwoti ɔ́su-mi ɔnii nsu nsiku Egyipteƒuɔ bekpone lɛlɔ na bɛdubo bunu mɛni.,Na le lalani na un wunti osmi oni insu inseku ichi ti fo wobe pone le lo na bedubo bonu men e.,1.1875,0.3472
1,"Na limeyi lɛmmɔ lɛlɔ ni, Yese kugyii ugyiitu ɔdubɔlɛ unye aani ngba bɔƒɔ aƒlaga ute kayawi bekyuli ƒui.",na limele moleloni yese kuji ujitu odu bole unye ani inpabopo afulaga ote keyawibetole,0.8889,0.4048
2,Anwuɔsu Hiram ɔ́wɔlɔ Katɔti kakpakɔ kabla kani ƒui na Ɔga Salomo úte-nwu ka ɔbla.,"O waso hirame owoloka to ti ka pako kabla, kani fuye na oga Salomon otong kababla.",1.0,0.3538
3,"Na si bekyuli bénu bina etemila ni, na bakɛ kɔsia.",Nasi bɛci bɛnu bina etemilani na bakesi,0.8,0.2564
4,"Na si bɛ́tunaku lɛlɔ ka binu Babilonƒuɔ ɔga litemi ni, bɛdubɔkɛ bina ngba bilie.",nasie betu na kulele lɔ ka binu Babilon wo ɔgali te mini bedube ke bina nkpabili,1.0,0.2188
5,Na balakɛne pii badubɔwia ka ayɔ-ma litemi.,na balakeni pi badu bowia ka ayo malitemi,0.8571,0.1429
6,"Limeyi lɛdi ni, Samuel ɔ́su Israelƒuɔ ƒui ɔnini, “Si bɛɛyɔ́ ka binwini udu na biti lɛlɔ bite Unwoti bɔdi ni, amu ɔlɛka bidie bɛtina nwaa na bina ɔbladu kemmo.","Le me la dini, Samuel oso Israel fo onini, si ba yoka bi wunni udu, na bitile lobi te u wetibodini, amu ole ka bi die be ti na wua na bi na obladuke",1.0,0.2683
7,"Anwuɔsu ɔ́wia adala adi úte ɔnii besienku-nwu na ɔda, na ɔɔɔdi ammɔ udu kemmo na ɔlɛka ɔkya.",Amɔnsuɔyɛ adɛlɛ adi ute ɔni besonku naoda naɔdi ɔmɔ odo kemona ɔlɛkawɔ,0.9412,0.3889
8,ɔsika awɔ ɔsu na bana ebiti eedú taawɔlɔ.,A woso na bana e bite e lutawolo.,0.875,0.4242
9,"Na Unwoti ɔ́su Edomƒuɔ ɔnini, “Ndubo-mii bɔbla na bɛsɔ na kadi ƒui akɔ na balabu-mii balakya lɛla lɛdi akɔ.",na wuti osro edomfo onini,0.9474,0.8313
10,“Limeyi lɛdubo lɛni na ami Unwoti ndubɔtɛku kadi ƒui litemi.,le me le dobo leni na ami ununti in dobo teku kadi pui le teme,1.2,0.3061
