sample_id,reference,hypothesis,wer,cer
0,"Mevɔ̃na ɣesiaɣi be ame aɖe akpɔ wo le nugoe me. Afikae matsɔ wo ade? Ɣeaɖewoɣi la, mekpɔnɛ wogblẽa wo ɖe anyigba le sukua ƒe nugododeƒewo. Zi geɖe la, ɖeko metsɔa wo ƒua gbe ɖe gbeɖuɖɔ gbogbo si le gota la me. Makpɔ egbɔ be mekpɔ nugoe si sɔ tso fifia dzi.","Mevɔ na yi se yi be ame aɖe kpɔwo le nugoa me. Afi kea yi matsɔwo aɖe. Ya ɖewo yi la, mekpɔ nɛ wo gblɔ gblɔawo ɖe anyigba le suku ƒe nugoɖoɖeƒewo. Ze geɖe la, ɖekometɔawo ƒe agbe ɖe gbeɖuɖɔ gbogbo si le gɔta la me. Makpɔ gbɔ be mekpɔ nugo si sɔ tso fifia dzi.",0.6078,0.1414
1,"Ne míedze ŋudzedzekpɔkpɔ ɖe amewo ŋu ɖe nusi wowɔna alo alesi wowɔa nu ɖe ​​ame bubuwo ŋui ŋu le esi teƒe be míakpɔ ŋudzedze ɖe alesi wodzena ko ŋu. Aɖe vi ne ame tsitsiwo gblɔ na mí be míesɔ gbɔ abe míawo ke ene. Le nyɔnuviwo gome la, nusi wokpɔ mɔ na enye be woadze tugbe ahabɔbɔ wo ɖokui.","Nemiedze nudzedze kpɔkpɔ ɖe amewo ŋu ɖe nu siwo wɔna alo ale siwo wɔa nu ɖe ame bubuwo nu yi nu le esi teƒe be mia kpɔ nudzedze ɖe ale siwo wodzena ku nu. Aɖevi ne ametsitsiwo gblɔ na ami be mie sɔgbɔ abe miewo ke ene. Ɖe nyɔnuviwo go me la, nu siwo kpɔ mɔ na enye be woadze tugbe.",0.6102,0.1366
2,"Mesena le ɖokuinye me abe ɖe mele ŋutsu zum ene, gake megasena le ɖokuinye me abe ɖevi ene ɣeaɖewoɣi. Edzɔ dzi nam be teƒe sia le asinye maƒo nu. Ena nyemegasena le ɖokuinye me be nye ɖeka koe li o. Nyabiase aɖe le asinye ku ɖe dzidzenuwo ŋu. Aleke mawɔ atso nya me le wo dometɔ siwo nye tɔnye kple esiwo nye dzinyelawo tɔ ŋu?",Sina le ɖokunyeme abe mele ŋutsu zɔm ene gake megase na le ɖokunyeme abe ɖevi ene aɖoe yi. Edzɔ dzina be teƒe sia le asi nye maƒonu. Ena nye megase na le ɖokunyeme be nye ɖeka koe li o. Nyabiasa aɖe le asinye ku ɖe dzidzenuwo ŋu. Aleke mawo atso nya me le wo dometɔ siwo nye tɔ nye kple esiwo nye dzinyela wo.,0.4308,0.0859
3,"Nyemedi be mawɔ nu ŋudzɔmanɔmanɔtɔe o. Ɣeaɖewoɣi la, mesena le ɖokuinye me be mele geɖe zãm akpa. Ðe esia nyoa? Madze ɖeka tsɔtsɔ kpee ɖe nye akplo me gɔme gbesiagbe. Ke tsilele ya ɖe? Ðe wònyo be woazã adzalẽ le afima? Nukatae tso ŋgɔgbe yi megbe? Nyemenya ema kpɔ o.","Ame dzi be moawɔnu ŋudzɔma nɔ mɔa nɔ tɔe o. Ya ɖewo yi la, gbese na ɖokui nye ame gbe mele geɖe zam akpa. Ɖe esia nyua, wòadze ɖeka tsɔ tsɔ kpui de nye akplɔ me gɔme gbesiagbe. Etsi le lé ya ɖi. Ɖewo nyu be woazã adzalɛ le afi ma. Wo katãe tso ŋgɔgbe yi megbe.",0.82,0.2333
4,"Nye menya o. Mebu eŋu be matutu nye agbalea ko, gake mehiãe be maƒo nu kple tɔɖinyeyɔvi siwo le duta. Mehiã kokoko be nàtutu wò agbalea o. Ènya be mɔ aɖewo li siwo dzi nàto akpɔ ɖokuiwò ta evɔ nàgalé wò mo ɖe tea?","Nyemenya o, ebɔ eŋu be matutunyagbalia ko gake mee hā be maƒonu kple tɔɖi nye yɔvi siwo le ɖuta. Ame hā koko be le atutuwo agbalia o. Enya be mɔ aɖewo li siwo dzi leato akpɔ ɖokuiwo ta. Evɔ lé wɔm wò ɖe ta.",0.6136,0.1939
5,"Ŋdɔ na wò, Tasi. Mele nyuie, ɖeko ɖeɖi te ŋunye vie le suku vɔ megbe. Ẽ, danye gblɔe nam vie, gake le nyateƒe me la, ena ŋu kpem.  Ame siwo le nye kɔƒea me gblɔna be enye dzesi be nyɔnuvi le nyɔnu zum, gake wogblɔna hã be ele be nàɣlae.","ŋdɔna wò tasi mele nyuie, ɖekoɖɖi te ŋunyevie le sukuvɔ megbe eye ɖa nye gblɔna nam vie gake le nyateƒe me la, ena nu kpem, ame siwo le nye kɔƒe megblɔna be enye dzesi be nyɔnuvi le nyɔnu zɔm, gake wò gblɔna hã be elegbe le ahlɛɛ,",0.44,0.1023
6,"Nye me di be vinye na tsi abe nye ene, anɔ agbagba dzem anɔ ŋukpem o. Ne me fɔfu la, ɖe ema fia be wo ɖoe be ma nye amedahe tegbea? Ke ŋukpe lae, aleke ma dze ŋgɔ xɔ̃nye wo? Ɖeko mesusu be meyae wu nyuie. Ne ɖe nye me ɖo toe o la anye ne enyo ŋutɔ.","Nyemedibe vi nye natsi abe nye ene anɔ agbagba dzem, anɔ ŋugbem o, eme fɔfu la, ɖe eme afi abe woɖoe be ma nye ame da hetegbea, ke ŋugbe lae aleke ma dze gɔ hā nye wo, ɖeko, me susu be menye wo nyuie.",0.6552,0.2363
7,Mesusu be ame geɖe siwo le afisia menya ema o. Àte ŋu ava ƒo nu kple sɔhɛwo ƒe ƒuƒoƒo si le sɔlemexɔa mea? Woaɖo to wò. Ðeko medi be etsɔme nyui aɖe nanɔ xɔ̃nyewo si. Ðe wòle be míaƒo nu tso gbɔdɔdɔ ƒe dɔlélewo hã ŋua? Nyɔnuvi aɖewo vɔ̃na be yewoabia nya.,"Mesusu be ame geɖe siwo le afi sia, menya eme o, atenua va ƒo nu kple sɔhe woƒe ƒuƒoƒo si le sɔleme xɔa mea, woɖa to ɖe ko megzi be etsɔme nyuie aɖe nɔ xɔ nye wo si, ɖewo lé be miaƒo nu tso gbɔdɔdɔ ƒe dɔlelawo hā ŋua, nyɔnuvi aɖewo vɔna be yewoa bia nya.",0.5,0.1071
8,"Mezãa internet tsɔ wɔa numekuku tso nyatiwo ŋu na nye dzɔdzɔmeŋutinunya ƒe klass, gake zi geɖe la, menɔa hadomenyatakakadzraɖoƒewo le dze ɖom kple xɔ̃nyewo. Ema ɖi nya sia be esɔ. Smartphone le nye klass ɖesiaɖe si fifia, eye míezãnɛ na nusianu kloe. Le nyateƒe me la, ẽ.","Amezaŋutane tsitsɔ wɔa, nume kuku tso nyatiwo ŋu na nye dzɔdzɔmeŋutinunya ƒe klasi. Gake zi geɖe la, menɔa ha dom me nyakaka. Ɖeawoƒewo le dze ɖom kple xɔ nye wo. Emɔ ɖi nya sia be esɔ. Simaŋt foni le nye klasi ɖe sia ɖe si fiafia.",0.6596,0.2778
9,Menye dzimesesẽ wonye be na di be ya kpɔ wo ŋutɔ ƒe etsɔme ta o. Eƒo nu tso nya sia ŋu na nɔ woa? Nɔnye gblɔ be ye mateŋu atsitre ɖe fofonye ŋu o.Evɔ̃ na na nusi nutoametɔwo agblɔ ne nye me wɔ nusia o. Enya sia nye nya geɖe fuu.,Mene dzimesese wònye be nadibɛ yakpɔ wo ŋutɔ ƒe etsɔme ta o. Eƒonu tso nyasiã ŋu na nɔ wɔa. Nɔ nye gblɔ be ye matɛnu atsitre ɖe fofo nye ŋu o. Evɔna na nu si ŋutɔa me tɔwo agblɔ ne nye me wɔ nu sia o.,0.6275,0.1744
10,"Egblɔ be ɖeɖi te ye ŋu be ye ɖeka yeawɔ nusianu, evɔ wogblɔna nam be manɔ anyi ɖe gota alo asrɔ̃ nu. Egblɔ be nenemae wohe ye le kɔƒea me. Exɔe se be mele be woakpɔ ŋutsu aɖe wòalé saŋku alo aklɔ agba ɖe asi o. Mesusu be ele be woatrɔ asi le wo ŋu.","Egblɔ be ɖɖite yi ŋu be ye ɖeka ya wɔ nu sia nu. Eve wo gblɔna na be ma nɔ anyi ɖe gbota alo asr̄ɔnu. Egblɔ be nenemae, woxɛi ɖe kɔƒea me. Exɔe se be be woakpɔ ŋutsu aɖe wòa lé saŋku alo aklɔ agba ɖe asi o.",0.5818,0.2287
11,"Enyo, na míakpɔ alesi esia ayi ɖa. Ele be makpɔ egbɔ be nyeme fonu amemabumabu toe. Ne mate ŋu atrɔ fofonye ƒe susu la, ɖewohĩ mate ŋu atrɔ aƒe bliboa. Makpe asi ɖe dzadzɛnyenyedɔa ŋu gbã, emegbe maƒo nu kplii. Nɔvinyɔnu, ɖe míate ŋu aɖo dze emegbea? Nuka ŋue?","Enyu namakpɔ ale si esia yi ɖa. Ele bmakpɔ gbɔ be yemeƒonu amemawotɔe ne le, matenu atrɔƒoƒo nye eƒe susu la. Ɖewo hɛ matenua trɔ haƒe bliboa. Makpa si ɖe dzadzenyɔnye doa nu gba. Emegbemaƒonu kpli. Nuvi nye enu. Zemiatenu aɖo dze emegbea. Nukainu.",0.7551,0.1931
12,"Nyemele mɔ kpɔm be kɔƒe bliboa atrɔ le zã ɖeka me o, gake mate ŋu adze egɔme tso nye ŋutɔ nye ƒomea dzi. Ðeko medi be manya ne èsusu be mate ŋu awɔ tɔtrɔ ŋutɔŋutɔ. Ɣeaɖewoɣi la, kuxiawo lolo na ame ɖeka. Ema wɔnɛ be nyemetsi akogo le esia me boo o.","Nyeme le mɔ kpɔm be kɔƒe blibua atrɔ le zā ɖeka me o. Gake mateŋua dze gɔme tso nye ŋtɔ, nye ƒomea dzi. Ɖegomedi be ma nye esusu be mateŋu awɔtotrɔ ŋtɔ ɖe aɖewo yi la. Kuxiawo lolo na ame ɖeka.",0.5769,0.267
13,"Mese alesi wole hehem ɖemegbe la gɔme, gake wò dedienɔnɔ nye nu vevitɔ. Ɣeaɖewoɣi la, ame tsitsiwo ate ŋu akpe ɖe mía ŋu míanɔ te ɖe kuxi siawo nu nyuie wu alesi míate ŋui ne míawo ɖeɖe míele te ɖe wo nu. Èsusu be woakpe ɖe mía ŋua? Fofonye gblɔna nam zi geɖe be manɔ te sesĩe.",Ame se ale si le le hem ɖe megbe la gɔme gake kpo ɖeɖi nɔ nye nu vevietɔ ya ɖewo yi la ametsitsiwo adewo akpa ɖe mia nu mia nɔ te ɖe kusi siawo nu nu yi wu ale si miate ŋu ne miawo ɖe ɖe nye le teɖewo ŋu. Esi sue be woa kpɔ ɖe mia ŋua.,0.9123,0.3395
14,"Ðeko medi be mawɔ ɖeka kple nye sukuhatiwo. Ne nyemenya alesi matrɔ ɖoɖo siawo o la, amekae mabia? Mesusu be madze egɔme to nye dɔwɔɖoɖowo me toto zã sia me eye matsi teƒe ƒe dɔwɔƒewo na amesiwo mehiãe o. Mese wò nya, Daɖia.","Ɖekomedi be Mawɔ ɖeka kple nye sukuxatiwo. Nenye menye aɖe sima trɔ ɖoɖo sia o la, ame kaɖi ma bia. Me susu be, ma dze egɔme to nye dɔwɔ, ɖoɖo wo me, toto zã sia me eye matsi teƒeƒe dɔwɔƒewo na ame siwo me heŋu mesewo nya ɖaɖia.",0.6512,0.0795
15,"Gake ne ɖe mede nu nyaa me la, anye ne woagblɔ nam be nye ŋutɔ nye nyawo nanɔ susu me nam. Alo esi gavloe wue nye be ŋutsua ate ŋu atrɔ eƒe dziku ɖe ŋunye. Edze abe amesiame si le afisia susuna be ne ègblɔ nya siawo la, ɖeko nèle kuxi hem vɛ na ƒomea ene.","Ake nɖe me ɖe nunyamela, anya na woagblɔ na be nyenutɔ nye nyawo na nɔsusu me na ame, alo esi gaʋliwoe nye be ŋutsua ate ŋu atsra ƒe dziku ɖe nu nye, edze abe ame sia ame si le afi sia susu na be ne ekplɔ nya siawo la, ɖe ko na le kuxɛ heme ve na ƒome ene.",0.6964,0.1385
16,"Eyata, ate ŋu anye ɣeyiɣi ɖesiaɖe fifiaa? Metsia dzodzodzoe be wòadzɔ esime mele klass. Ðe esia fia be mele nyɔnu zuma? Ðe wòfia be mate ŋu adzi vi fifiaa? Ema nye susu dziŋɔ aɖe. Nyemesusu be mele klalo na agbanɔamedzi ma ƒomevi haɖe o.","Eyata, tenuwo nye yeyi ɖe sia ɖe fifia, me tsia dzodzodzo yi be wòadzɔ esime mele klasi, ɖee esia fi abe mele nyɔnu zumea, ɖee wòfia be mateŋua dzi fufia, eme nye susu dzĩŋɔ aɖe, yeme susu be mele klalo na agba nɔme dzi ma ʋomevi aɖewo.",0.7273,0.1444
17,"Meka ɖe edzi be esi wòxɔe se be ele be ŋutsuwo nanye mɔ̃ɖaŋudɔwɔlawo, eye ele be nyɔnuwo nanye amesiwo wɔa nu abe awudodo alo atsyɔ̃ɖoɖo ene ta. Ao, mele nenema o. Gake ame sia ame gblɔna be nenemae wowɔa nu le míaƒe nutoa me. Meka ɖe edzi be ɖe wòle be woana nuwo nanɔ ɖoɖo nu?",Ame ka ɖe edzi be esi woxɔ yi se be ele be ŋutsuwo nɔ nye mɔɖaŋudɔwɔlawo eye ele be nyɔnuwo nɔ nye ame siwo wɔa nu abe awudodo alo atsɔdodo ene ta. Awu melelene ma o gake ame sia megblɔna be enemae wòwɔa nu le miaƒenu tɔme. Ame ka ɖe edzi be ɖewo le be wɔna nuwo na lɔɖoɖo nu.,0.4821,0.107
18,"Ne ŋutsuvi aɖe dze nyɔnuwo ƒe dɔwo wɔwɔ gɔme la, amewo aƒo nu. Eyata, èle gbɔgblɔm be aƒemedɔwo menye esi ŋutsu menye tae o, ke boŋ esi hadomegbenɔnɔ gblɔe tae? Tasɔsɔmasɔwoe? Èdi be yeagblɔ abe alesi Ama mekpɔa ɣeyiɣi sue aɖe tsɔ srɔ̃a nu wu nye enea? Nyemebu eŋu nenema kpɔ o.","Ame be ɖeviwo ƒe sr̄ɔɖeɖe nye wodzena ƒe dzi dada. Wo suku dedee nye dɔwɔnu sēŋ tɔkekeke si le asi wò natsɔ atrɔ wu etsɔme kple wuƒomia ƒe etsɔme. Ne megbe la, fofo nye a do dzi kum. Egblɔ be mele to sem eye",0.9808,0.7569
19,"Ɣeaɖewoɣia, nye meɖua ŋdɔ nuɖuɖu o alo mazɔ azɔli mɔdidi be mateŋu adzra nye ƒe mɔzɔ ga ɖo ke ɖe ko matsɔe ade tsatsadada ƒe agbalẽviwo me. Nyeme bu ŋu kpɔ alea o. Ɖeko mesusu be menɔ aɖaŋu ɖe. Gake meva kpɔe be mele nu geɖe bum wu alesi me le dzi ɖu le  ŋkeke siawo me.",Hia ɖewo ya nye me ɖua ŋdɔ nuɖuɖu o alo mazɔ azɔli mɔditi be ateŋwo adzra nye ƒe mɔzɔga ɖo. Ke ɖeko matsɔe ade tsatsadada ƒe agbalẽviwo me. Nye mebunugbɔ alia o.,0.7018,0.4279
20,"Kojo, ɖo ŋku edzi be internet nye teƒe si amewo katã zãna, eye gome le asiwò be nàzãe evɔ womagaɖe fu na wò o. Mesusu be mate mɔxenu ƒe akpaa kpɔ egbea ne meɖo aƒeme. Ema nye gɔmedzedze nyui aɖe. Ðeko nàɖo ŋku edzi nàtɔ, abu tame, eye emegbe nàdo ka kplii.","Kodzo ɖoŋku edzi be, ɖeƒe si amewo katã zãna eye gome le asiwo bena zɛŋ. Eʋɔwo megã ɖe funa woƒo.",0.8269,0.6751
21,"Na me la, ekuna ɖe ŋusẽdodo ŋu, ɖewohĩ aɖo kpe edzi be míate ŋu akpɔ ga, alo ɣeaɖewoɣi la, ƒuƒoƒoa yome dzedze ko ale be míagadze abe ɖe míegbɔdzɔ ene o. Esesẽ ŋutɔ. Ne ègblɔ be ao la, woyɔa ŋkɔ na wò. Wogblɔna be èle nu wɔm abe ɖe nènyo wu ame bubu ɖesiaɖe ene.","Namila, ekpɔna ɖe nuse dodo nu, ɖewo hā, aɖewo kpe dzi be miatenua kpɔ gā, alo ya ɖe yola, ƒuƒoƒo yome dzedze ko ale be miagadze abe ɖee, miegbɔdze ene wo, esese ŋutɔ, negblɔ ƒe awu la, woyɔ nu kɔ na wo, wogblɔ na be ele nu wɔm abe ɖee, ne nyɔwu, ame bubu ɖe sia ɖe ene.",0.7273,0.1809
22,"Nuwo abe tɔtrɔ siwo va le nye ŋutilã me, kple nusi mawɔ ne nyɔnuviwo te ɖe ŋunye, alo ne mese le ɖokuinye me be wozi dzinye be mawɔ nusiwo nyemele klalo na o. Mɔ aɖeke meli o, Toɖea. Ðeko fofonye agblɔ be mele bubumademade ame ŋu alo be nyemetsi be maƒo nu tso nyati mawo ŋu o.",Nuwɔ abe tɔtrɔsiwo va le nye ŋutsu la me kple nusi ma wɔm na nyɔnuviwo te ɖe nu nye. Alone eme se le ɖokui nye me be wozi nye be mawo nu si nye mele klalo na wo. Mɔ aɖeke meli wotɔ ɖe ya. Ɖekoƒoƒe nya gblɔ be mele gbomademe aɖe. Ame nu alo be nye metsii be maƒonu tso nyatsimawo nu o.,0.6667,0.1488
23,"Zi geɖe la, ɖeko mezia ‘ɖo ŋku edzi nam emegbe’ dzi elabena nyemegbɔa dzi ɖi o. Enyo, mate ŋu awɔ ema. Fefe geɖe siwo wowɔna le vome siwo nyemegafona o la le asinye. Lala, aleke wòate ŋu adzɔe? Mesusu be nyatakakadzraɖoƒewo abe Facebook ene le dedie elabena wonye dɔwɔƒe gãwo.","Zigeɖe la, ɖokome zia ɖo ŋku edzi na megbe dzi, elabena nye megpoa dziɖi o, enyo matāawɔ eme, fefe geɖe siwo wɔna le ʋome siwo nye megaxɔ na wòla le asi nye lala, aleke wòateŋu adzoe, mesusu yi be, nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nye ɖeviwo le asi nyeviwo le asi nye ɖewo ɖewo ɖewo ɖewo ɖewo ɖewo ɖewo ɖ",3.04,1.9724
24,"Tɔɖianye, mesusu . Enya mɔ̃ɖaŋununya nyuie ŋutɔ. Ke ne amewo le nya hem le Facebook dzi ya ɖe? Esesẽna ne ame aɖe le nu ƒom na wò amemabumabutɔe. Eyata nyeme ga de nume na woa? Eye màtsi kɔmpiutaa? Mese le ɖokuinye me be mewɔ ŋumaɖɔɖo vie le nye teƒe ƒe dzesiwo ŋu.","Tɔ ɖe anye me susi, enye mɔɖaŋu nyuie ŋutɔ, ken amewo le enya hem le fezu dzi aɖe, esese nanewo ame aɖe le nu ƒom na wo ab…a bu tɔe, eya ta nye megadenu me na woa eye matsi kɔmpita, ame seɖeke nye megbe me wɔ nu maɖɔ ɖo ɖeviɛ le nye teƒeƒe dzesiwo ŋu.",0.7255,0.1902
25,"Nyemedi be vinyea natsi abe nye ene, anɔ efukpem ahanɔ ŋu kpem o. Ne mefɔ fu la, ɖe ema fia be woɖoe be mada ahe tegbeea? Gake ŋukpea. Aleke mawɔ adze ŋgɔ xɔ̃nyewo? Ðeko medi be menyae hafi. Ne ɖe nyemeɖo toe o la, anye ne enyo ŋutɔ.",Demedzi be vinyɔna si abe nye ene wo. Anɔ fukpem aha nɔ nukpem o. Emɔ fɔflia ɖe eme fia be ʋaɖui be madahetegbea gake nukpa aleke mawoa dze ŋgɔ xɔ nye wo. Eʋu medzi be manya hafi nɛ ɖe nye me ɖo to yi wolea. Anya nɛ nyo ŋutɔ.,0.75,0.2159
26,"Mevɔ̃na ɣesiaɣi be ame aɖe akpɔ wo le nugoea me. Afikae wòle be matsɔ wo ada? Ɣeaɖewoɣi la, mekpɔnɛ wogblẽa wo ɖe anyigba le sukua ƒe nugododeƒewo. Zi geɖe la, ɖeko metsɔa wo ƒua gbe ɖe gbeɖuɖɔwo me le gota. Tso fifia dzi la, makpɔ egbɔ be mekpɔa nugoe si sɔ.","Ame vɔ na hɛ sia yi be ame aɖe akpɔ le nugblia me. Afi kea wole be matsɔwo aɖa. Ya ɖewo yi la kpɔkpɔ nɛ wogbliawo ɖe anyigba le sukua ƒe nugodoɖeƒewo. Zi geɖe la, ɖekometɔawo ƒe agbedeɖ, gbedudɔwo me le gota. To fifia dzi la, makpɔ egbɔ be kpekpoa nugoe si sɔ.",0.5686,0.155
27,"Mekpɔa xexeame fifia eye mekpɔa nu geɖe siwo mesɔ o, abe ahedada le míaƒe nutoa me ene, eye medi be maɖɔ wo ɖo. Gake ne medze agbagba be maƒo nu tso nya siawo ŋu na fofonye la, ɖeko wògblɔna nam be nye susu nanɔ nye agbalẽwo ŋu eye madzudzɔ nya dzodzrowo gbɔgblɔ.","Ame kpɔa xexiame fifia eye me kpɔa nu geɖe siwo me sɔ o abe ahadada le niaƒe nutɔawo me ene eye me dzi be maɖɔ wo ɖo yake neme dze agbagba be maƒonu tso nunyasiwo nu nye ƒoƒu nye la, ɖeko gblɔna na ame be nye susu na nɔ nye agbalēwo ŋu eye ma dzudzɔ nyea, todro gbɔgblɔ.",0.6154,0.1449
28,Madze agbagba aƒo nu tso dɔsrɔ̃ƒea ŋu nɛ le dziɖeɖi me. Ðe ŋutinya aɖewo li mate ŋu agblɔ nɛa? Ðewohĩ nyɔnu kpɔdzidzedzewo ƒe ŋutinyawo le míaƒe nutoa mea? Menya nyɔnu aɖe si le atikpadɔ aɖe dzi kpɔm. Wodea bubu eŋu ŋutɔ. Ðewohĩ mate ŋu ayɔ eƒe ŋkɔ.,Madze agbawo ƒe aƒonu tso dɔsr̃ɔƒea le dziɖeɖi me. Ɖe ŋutinyawo aɖewo li mateŋu agblɔ nea. Ɖewo h̃ɔe nyɔnu wɔ dzidzemawo ƒe ŋutinyawo le miaƒe ŋutɔ mea. Mena nyɔnu aɖe si le atikpadɔ aɖe dzi kpɔm. Woda bubu ŋutɔ. Ɖewo h̃ɔe ƒe ƒe axa.,0.5319,0.2143
