sample_id,reference,hypothesis,wer,cer
0,1 KRONIKA 10.,Kronika ƒe agba le gbātɔ ta ewulia.,0.7778,0.22
1,Saul wu eɖokui.,Sawo eɖokui.,0.2222,0.0208
2,"Azɔ la, Filistitɔwo dze aʋa la wɔwɔ gɔme kple Israelviwo eye Israelviwo si le wo nu.","Azɔla, felicitɔwo dze aʋalawɔwɔ gɔme kple yizra viwo eye yizra viwo si le wo nu.",0.0391,0.0025
3,Wowu Israelvi geɖewo le Gilboa to dzi.,Wowui dzra vi geɖewo le gilboa to dzi.,0.0612,0.0042
4,"Filistitɔwo ɖe Saul kple viawo ɖe nu eye wowu viawo; Yonatan, Abinadab kple Malki Sua.",Felicitɔwo ɖe sia kple viawo ɖe nu eye wowu viawo. Yona ta abinada kple maki sue.,0.0311,0.0021
5,Aʋa la nu sẽ ŋutɔ na Saul eye esi aŋutrɔdalawo tui la wode abi eŋu vevie.,"Aʋalaŋusēŋutɔ na asawo eye esi, aŋutrɔdalawo tui la, woda biēnu vevie.",0.0352,0.0025
6,"Saul gblɔ na eƒe akpoxɔnutsɔla be, “Ɖe wò yi ɖe go nàƒoe ɖem, ne menye nenem o la, Filistitɔ, aʋamatsomatsoetɔ siawo ava wum eye woado vlom.","Sawo gblɔ na ƒe akpoxɔnutsɔ la be ɖewo ɣi ɖe go na ƒe ɖem. Nemenye nenemowo la, filistitɔ, avamatsomatsotɔ siawo ava wu me ye woado ʋlɔm.",0.0266,0.0011
7,Ke vɔvɔ̃ ɖo eƒe akpoxɔnutsɔla la ŋutɔ eye melɔ̃ be yeawɔ Saul ƒe gbe dzi o.,ke vɔvɔ ɖo eƒe akpoxɔ nutsɔla la ŋutɔ ye me lɔm be yeawuɔ saawo ƒe gbedio,0.0391,0.0022
8,Eya ta Saul tsɔ eya ŋutɔ ƒe yi hedze enu.,Eya ta sa wotsɔ eya ŋutɔ ƒe ɣĩ hedze enu.,0.03,0.0042
9,"Esi eƒe akpoxɔnutsɔla la kpɔ be eku la, eya hã wu eɖokui nenema ke.","Esie eƒe akpoxɔnutsɔla la kpɔ be eku la, eya hā wu eɖokui nenema ke.",0.0102,0.0007
10,Ale Saul kple Via ŋutsu etɔ̃awo ku gbe ɖeka eye ƒome blibo la tsrɔ̃.,Alé siawo kple via ŋutsu et̄ɔawo ku gbe ɖeka eye ƒome blibo la atsr̄ɔ.,0.0153,0.0018
11,"Esime Israelvi siwo nɔ balime la le toa te se be wowu yewoƒe aʋawɔlawo eye Saul kple viawo hã ku la, wosi dzo le woƒe duwo me eye Filistitɔwo va nɔ duawo me.",Esime yi ziɔ vi siwo nɔ balime la le toa te. Sebe wowu yi woƒe aʋawɔlawo eye sa kple viawo hā kula. Wosi dzo le woƒe duwo me eye felisitɔwo va nɔ duawo me.,0.011,0.0008
12,"Esi ŋu ke eye Filistitɔwo yi be woaɖe nuwo le Israel ƒe ame kukuwo ŋu la, wokpɔ Saul kple Via ŋutsu etɔ̃awo ƒe kukuawo le Gilboa to la dzi.","Asinu ke ye fili sitɔwo yi be woaɖe nuwo le israƒe amekukpuwo ŋu la, wokpɔ saawo kple via ŋutsu et̄ɔawo ƒe kukuawo le gilboa to la dzi.",0.0119,0.0009
13,"Woɖe Saul ƒe aʋawu le eŋu, tso ta le enu eye wotsɔ eƒe ta kple aʋawɔnu fia amewo le woƒe anyigba dzi godoo.",Woɖe sa ƒe aʋawu le eŋu tso ta le eŋu eye wotsɔ eƒe ta kple aʋawɔnu fiam wo le woƒe anyigba dzi godo.,0.0095,0.0009
14,Wotso aseye le dzidzɔnya sia ŋuti le woƒe legbawo kple dukɔmetɔwo ŋkume.,Wotsɔ aseye le dzidzɔ nyasiã ŋuti le woƒe legbawo kple dukɔmetɔwo ŋkume.,0.0208,0.0006
15,Wotsɔ Saul ƒe akpoxɔnu da ɖe woƒe mawuwo ƒe gbedoxɔ me eye wotsɔ eƒe ta ku gli ŋu le Dagon ƒe gbedoxɔ me.,Wotsɔ saawo ƒe akpoxɔnu da ɖe woƒe mawuiwo ƒe gbedoxɔme eye wotsɔ eƒe ta ku gli ŋu le dagɔnu ƒe gbedoxɔme.,0.0132,0.0009
16,"Esi Yabes Gileadtɔwo se nu si Filistitɔwo wɔ Saul la, woƒe aʋawɔlawo katã yi aʋagbea dzi eye wotsɔ eƒe kukua kple viawo tɔwo gbɔ va Yabes.","Esia besi, giliatɔwo, seŋusi filistitɔwo wɔ saɔ la, woƒe avawo la wo katã yea ʋua gbea dzi eye wotsɔ eƒe kukua kple viawo tɔ wo gbɔ va yabɛs.",0.0237,0.001
