sample_id,reference,hypothesis,wer,cer
0,To wan eŋɛ la wani le tara pupeelum?,to wan eŋɛ la wani le tara pupeelum,0.0,0.0
1,Kɔ’ɛ Ho Puti’irɛ Ti Yehowa Puurɛ Pee,kɔ'ɔn fu pʋtɩ̃ɩrɛ tɩ yehowa puul pee,0.7143,0.3571
2,Mabiisi La Eŋɛ La Wani?,daka la zuo n de mabiisi la eŋɛ la wani la yeti,1.4,1.0
3,Yelese’a Ti Ho Pɔsɛ Zamesɛ Baabule Poan La Wan Ta’an Kelum Soŋɛ Hɔ,yelese'a ti ho pɔsɛ zamesɛ baabule poan la wan ta'an kelum soŋɛ ho,0.0769,0.0192
4,To wan zamesɛ baŋɛ Kristakɔma n wan eŋɛ se’em ta’an na’asɛ Yehowa ba pɔɣedire daarɛ.,to wan zamesɛ baŋɛ kristakɔma n wan eŋɛ se'em ta'an na'asɛ yehowa ba pɔɣediredaarɛ,0.1333,0.0
5,PETER N YUUN TUE SE’EM GE KELUM NYƐ KÃ’A,pita n yuun tue se'em ge kelum nyɛ kã'a,0.1111,0.1
6,"To wan eŋɛ la wani ta’an ze’a kankaŋi nana Yehowa lɔɔ, la a pa’alegɔ?",to wan eŋɛ la wani ta'an zɛ'an kankaŋi nana yehowa lɔɔ la a pa'alegɔ,0.0714,0.0392
7,TIREGƐ MAALƐ YELE LA,terege maalɛ yele la,0.25,0.1176
8,TI’ISA TAƔESA NAAYINƐ PUTI’IRƐ,tɛ'ɛsa taɣesa naayinɛ potɛ̃'ɛrɛ,0.5,0.2
9,SOŊƐ HO BAABULE ZAMESEGƆDAANA TI A TA’AN ŊMIBE YAARƐ POAN,soŋɛ fo baabule zamesegɔ daana ti a tã ŋmibe yaarɛ poan,0.4,0.0851
10,geele na’am mɔɔlegɔ tuuma la se’em?,geele na'am mɔɔlegɔ tuuma la se'em,0.0,0.0
11,Ho dɛna Kristabia n bi kãsegɛ vo’osum poan vuurɛ?,ho dɛna kristabia n bi kãasegɔ vo'osom poan vɔɔrɛ,0.3333,0.1282
12,SODENI POAN TI KEENDOMA WAN TA’AN TƆƔESA GIDEON  . . .,so deni poan ti keendoma wa ta'an tɔɣesa gideon,0.375,0.0256
13,Puliŋa tabelɛ gu mam la mam n tukeri se’em la zuo?,pu'uleŋa tabelɛ gu mam la mam n tukeri se'em la zuo,0.0909,0.0526
14,Soŋɛ Baabule Zamesegɔdoma Ti Ba Kɔ’ɛ Ba Puti’irɛ Pu’usa Yehowa,sõŋ baabule zãgsgudmã tɩ ba kao ba pʋtẽer pʋʋsa yehowa,0.6,0.36
15,Sarɔtuni poan ti Nazardoma la yuun eŋɛ pa’alɛ ti ba ãregeri bamea ge me tara sukpe’ene?,sɔdɔtunɔ poan ti nazaredoma la yuun eŋɛ pa'alɛ ti ba ãaregeri bamea ge me tara sukpe'ene,0.1875,0.0725
16,Bisɛ ya vidiyo jw.org poan ge nyaa sɔsɛ ya de yele bii gulesɛ yan zamesɛ sɛla vidiyo la poan.,bisɛ ya video jw org poan ge nyaa sɔ̃sɛ ya de yele bii gulesɛ ya n zamesɛ sɛla video la poan,0.3158,0.0548
17,LA SAN NARA TI TO KA’AM NƐRA,kaalegɔ zi'an bo wa,1.0,0.7619
18,"Malemadoma la n yuun boi Yerusalem pu’usegɔ yire la poan la san ni kaabɛ dusi la ba’asɛ, ba ni ka’ɛ ziim la basɛ la bɛ?",malemadoma la n yuun boi yerusalem pu'usegɔ yire la poan la san ni kaabɛ dusi ba'asɛ ba ni ka'ɛ ziina basɛ la bɛ,0.12,0.0444
19,TON WAN EŊƐ SE’EM KELUM TARA PUPEELUM,to wan eŋɛ se'em kelum tara pupeelum,0.1429,0.0333
20,ANA DU’A DU’A LA HO NƆŊERƐ NAAYINƐ LA,ãna dua dua la ho nɔgerɛ naayinɛ la,0.25,0.0714
21,Ho san basɛ ti ho puti’irɛ bɔna hon nɔŋɛ Yehowa la nɛreba la poan,ho san basɛ ti ho puti'irɛ bɔna hon nɔŋɛ yehowa la nɛreba la poan,0.0,0.0
22,TI’ISA TAƔESA YEHOWA PAŊA LA YELE,ti'isa taɣesa yehowa paŋa la yele,0.0,0.0
23,BA YUUN DITI LA SƐƐRA BƆ’ƆRA YEHOWA,ba yuun diti la sɛɛra bɔ'ɔra yehowa,0.0,0.0
24,Mina ti nɛra ta’an malum yalumfɔɔra bisega ge me bɔkɛ eŋa n nari ti a tiregɛ se’em ta’an basɛ yelebe’o wa.,mina ti nɛra ta'an malum yalumfɔɔra bisega ge me bɔkɛ eŋa n nari ti a tiregɛ se'em ta'an basɛ yelebe'o wa,0.0,0.0
25,TI’ISƐ SOŊA SOŊA,te'ese soŋa soŋa,0.3333,0.2308
26,BAABULE YELESUM,baibule yelesom,1.0,0.1429
27,“Teregɛ Ya Mɛ La Ya Tara Nɔyenɛ La Te Sea La Bɔ’ɔra” La,tiregɛ ya mɛ la ya tara nɔyinɛ la ti si'a la bɔ'ɔra la — foote mabiisi n laɣum dita dia nɛra yire,0.9231,0.925
28,To wan eŋɛ la wani basɛ ti la ana saama buɣa buɣa ba san wa’an to zamesegɔ na?,to wan eŋɛ la wani basɛ ti la ana saama buɣabuɣa ba san wa'an to zamesegɔ na,0.1111,0.0
29,maasum tomea gura Tiirɛ Dia la?,maasum tomea gura teere dia la,0.1667,0.12
30,mina ba tɔregɔ beene ge me siregera bamea?,mi'na ba tɔrege beene ge me siregera ba mia,0.375,0.0588
31,Zusega la a Yelesum la.,zusega la a yelesum la,0.0,0.0
32,NYƐTA YA NƐŊA BƆ’ƆRA TAABA,nyɛti ya nɛŋa bɔ'ɔra taaba,0.2,0.0476
33,TON WAN EŊƐ SE’EM KELUM TARA PUPEELUM,to wan eŋɛ se'em ken tara pupeelum,0.2857,0.1333
34,"Israeldoma la n yuun boi pɔɣentia la poan la, ba yuun tari dia pa’asɛ mana la kɔɔresi poan mɛ?",israeldoma la n yuun boi pɔɣetia la poan la ba yuun tari dia pa'asɛ manna la kɔɔresi poan mɛ,0.1053,0.0274
35,Yezu yuun soŋɛ nɛreba la wani ti ba baŋɛ ti ba dela tuulum nɛreba bo Naayinɛ?,yezu yuun soŋɛ nɛreba la wani ti ba baŋɛ ti ba dela tuulɛ nɛreba bɔ naayinɛ,0.125,0.0492
36,DA TƆƔESA NABA YEHOAS,kãalegɔ zẽ'a pia la bʋyoobe,1.25,0.8889
