sample_id,reference,hypothesis,wer,cer
0,"Balasua m'ɔ kɔ ja bian'n, ɔ nʋn yɩ́ hun bɛ wɔ nun dede yɩ́ hun wu. Sɛ ɔ wu a, ɔ le atɩn ɔ kʋala kɛ ɔ ja belenzua m'ɔ kulo ɔ. Nan kʋsʋ, ɔ le man atɩn kɛ ɔ ja belenzua m'ɔ falɩ man yɩ́ nwʋn manlɩn man Kilisi ɔ.",balasua m'ɔ kɔ ja bian'n ɔ nʋn yɩ́ hun bɛ yɔ nun dede yɩ́ hun wu sɛ ɔ wu a ɔ le atɩn ɔ kʋala kɛ ɔ 'ja belenzua m'ɔ kulo ɔ nan kʋsʋ ɔ le man atɩn kɛ ɔ 'ja belenzua m'ɔ falɩ man yɩ́ nwʋn manlɩn man kilisi ɔ,0.0196,0.0069
1,"Ɛhɩ, bian'n nwunlin kɛ dɔɛ'n mɔ Zozi hanlɩn kɛ: “Kɔ awulo nán wɔ́ wa nɩn anwʋn a sa.” Dɔɛ sɔ nɩn asʋ yɛ̂ yɩ́ wa nɩn anwʋn salɩ ɔ. Ɔ fi mɛlɛ sɔ'n, ɔ nʋn yɩ́ awulo amma'n-mɔ kʋalaa bɛ kɔ le Zozi bɛ kɔ li.",ɛhɩ bian'n nwunlin kɛ dɔɛ'n-mɔ zozi hanlɩn kɛ kɔ awulo nan wɔ́ wa nɩn anwʋn a sa dɔɛ sɔ nɩn asʋ yɛ̂ yɩ́ wa nɩn anwʋn salɩ ɔ ɔ fi mɛlɛ sɔ'n ɔ nʋn yɩ́ awulo amma'n-mɔ kʋalaa bɛ kɔ le zozi bɛ kɔ li,0.0652,0.0071
2,"Anɩn bian kʋn wɔ Betanin kulo nɩn asʋ, bɛ fɛlɛ yɩ́ Lazaa. Lazaa sɔ'n nʋn yɩ́ nianman mmalasua nnyuan yɛ̂ bɛ tɩ Betanin ɛbɛlɛ ɔ. Kʋn li Mali yɛ̂ kʋn kʋsʋ li Maatɩ.",anɩn bian'n kʋn wɔ betanin kulo nɩn asʋ bɛ fɛlɛ yɩ́ lazaa lazaa sɔ'n nʋn yɩ́ nianman mmalasua nnyuan yɛ̂ bɛ tɩ betanin ɛbɛlɛ ɔ kʋn li mali yɛ̂ kʋn kʋsʋ li maatɩ,0.0303,0.0083
3,"Kaan cɛ, sʋanlan kʋn kɔ a kɔ tʋ bɛ́. Yɩ́ nwan: “Ɛmɔ nɩ́an, menian'n-mɔ mɔ ɛmɔ gualɩ bɛ́ fiadɩ'n, bɛ gua Nyanmɩan awulo ɛlɔ, bɛ lɛ kekele menian'n-mɔ ninnge.”",kaan cɛ sʋanlan kʋn kɔ a kɔ tʋ bɛ́ yɩ́ nwan ɛmɔ nɩ́an menian'n-mɔ mɔ ɛmɔ gualɩ bɛ́ fiadɩ'n bɛ gua nyanmɩan awulo ɛlɔ bɛ lɛ kekele menian'n-mɔ ninnge,0.0,0.0
4,"Bɛ́ nun bie fɩ́ɩ́ mmian man like anwʋn. Afɩ, bɛ́ kʋalaa mɔ bɛ le ebo anaan sua'n, bɛ tɔnɩn yɩ́ bɛ fa yɩ́ esika'n",bɛ́ nun bie fɩ́ɩ́ mmian man like anwʋn afɩ bɛ́ kʋalaa mɔ bɛ le ebo anaan sua'n bɛ tɔnɩn yɩ́ bɛ fa yɩ́ etika'n,0.0417,0.0128
5,"Ɔ sanlɩn kɛ kanga mɔ yɛ́ Mɩn kɔ fɛlɛ yɩ́'n, anɩn yɛ́ Mɩn a man ɔ'a nyan fanwʋndi. Sʋanlan kʋsʋ m'ɔ di yɩ́ ti anwʋn mɔ yɛ́ Mɩn kɔ fɛlɛ yɩ́'n, anɩn ɔ'a kaci yɛ́ Mɩn kanga.",ɔ sanlɩn kɛ kanga mɔ yɛ́ mɩn kɔ fɛlɛ yɩ́'n anɩn yɛ́ mɩn a man ɔ'a nyan fanwʋndin sʋanlan kʋsʋ m'ɔ di yɩ́ ti anwʋn mɔ yɛ́ mɩn kɔ fɛlɛ yɩ́'n anɩn ɔ'a kaci yɛ́ mɩn kanga,0.027,0.0085
6,"Nan mɩɩn kan sɔ mɩn kele ɛmɔ, yɩ́ dɩɛ cɩan mɔ bɛ 'yɔ ɛmɔ sɔ'n, anɩn ɛmɔ kacɩ kɛ n ganlɩn n gelelɩ ɛmɔ. M'an ngan m'an ngele man ɛmɔ daba, afɩ anɩn mɩn nʋn ɛmɔ y'ɔ san ɔ.",mɩɩn kan sɔ mɩn kele ɛmɔ yɩ́ dɩɛ cɩan mɔ bɛ 'yɔ ɛmɔ sɔ'n anɩn ɛmɔ kacɩ kɛ n ganlɩn n gelelɩ ɛmɔ m'an nganlɩn m'an n gele man ɛmɔ daba afɩ anɩn mɩn nʋn ɛmɔ yɛ̂ ɔ san ɔ,0.1538,0.0583
7,"Ɛnɛ nʋn ɛnɛ, bɛ 'kɩnnga Moyizɩ mala kalata'n-mɔ a, bɛ tɩ kɛ menian mɔ b'a hyɩ bɛ́ ajʋnlɩn ɔ.",ɛnɛ nʋn ɛnɛ bɛ 'kɩnngan moyizɩ mala kalata'n-mɔ a bɛ tɩ kɛ menian mɔ b'a hyɩ bɛ́ ajʋnlɩn ɔ,0.0526,0.0152
8,"Afɩ, sʋanlan m'ɔ nne Baa'n nni man'n, anɩn sʋanlan sɔ'n, ɔ nne man Sɩɛ'n kʋsʋ nni man. Nan sʋanlan m'ɔ de Baa'n di'n, anɩn ɔ de Sɩɛ'n kʋsʋ di.",afɩ sʋanlan m'ɔ nne baa'n nni man'n anɩn sʋanlan sɔ'n ɔ nne man sɩɛ'n kʋsʋ nni man nan sʋanlan m'ɔ de baa'n di'n anɩn ɔ de sɩɛ'n kʋsʋ di,0.0,0.0
9,"Ɛmɔ kácɩ kɛ sʋanlan biala, sɛ ɔ tɩ kanga o, sɛ ɔ tɩ man kanga o, yɩ́ junman kpa m'ɔ kɔ li'n, ɔ 'nyan yɩ́ nwʋn ahatua m'ɔ fata'n yɛ́ Mɩn asa nun.",ɛmɔ kácɩ kɛ sʋanlan biala sɛ ɔ tɩ kanga o sɛ ɔ tɩ man kanga o yɩ́ junman kpa'n m'ɔ kɔ li'n ɔ 'nyan yɩ́ nwʋn ahatua m'ɔ fata'n yɛ́ mɩn asa nun,0.0303,0.0101
10,"Mɔ Pɩɛlɩ tɩlɩ ɛjɔlɛ sɔ'n, ɔ kɔ su akpʋlʋwa. Yɩ́ nwan: “Zozi sɔ'n, mɩn nzɩ man yɩ́.”",mɔ pɩɛlɩ tɩlɩ ɛjɔlɛ sɔ'n ɔ kɔ su akpʋlʋwa yɩ́ nwan zozi sɔ'n mɩn nzɩ man yɩ́,0.0,0.0
11,"Mali jʋnlɩn kɛ sʋanlan'n m'ɔ di tola nɩn anun junman nɩn ɔ. Yɩ́ nwan: “Yɛmɩnlɩn, sɛ wɔ́ yɛ̂ a yɩ yɩ́ ɛwa a, anɩn kele mɩ́n lɩka mɔ ɛ sielɩ yɩ́'n maan n gɔ́ n vá.”",mali junlin kɛ sʋanlan'n m'ɔ di tola nɩn anun junman nɩn ɔ yɩ́ nwan yɛ́ mɩnlɩn sɛ wɔ́ yɛ̂ a yɩ ɛwa a anɩn kele mɩ́n lɩka'n mɔ ɛ sielɩ yɩ́ maan n gɔ nva,0.2222,0.0636
12,"Kɛmɔ ɛmɔ nne man sʋanlan'n mɔ Sɩɛ'n sʋanlɩn yɩ́'n nni man'n, ɔ man ɛmɔ nva man yɩ́ ɛjɔlɛ'n bɛ nzie man.",kɛmɔ ɛmɔ nne man sʋanlan m'ɔ sɩɛ'n sʋanlɩn yɩ́'n nni man'n ɔ man ɛmɔ nva man yɩ́ ɛjɔlɛ'n bɛ nzie man,0.0476,0.0135
13,"Nan ɔ tɩ mala wɔ ɛmɔ afian ɛwa, sɛ bɛ 'di *Pakɩ biala a, bɛ́ mɔ bɛ kɔ gua bɛ́ fiadɩ'n, mɩn yɩ kʋn. Yɩ́ ti, asʋ ɛmɔ kulo kɛ mɩn yaci Zufʋ'n-mɔ belemgbin nɩn ɔ?”",nan ɔ tɩ mala wɔ ɛmɔ fian ɛwa sɛ bɛ 'di pakɩ biala a bɛ́ mɔ bɛ gogua bɛ́ fiadɩ'n mɩ́n yɩ yɩ́ kʋ́n yɩ́ ti asʋ ɛmɔ kulo kɛ mɩn yaci zufʋ'n-mɔ belemgbin nɩn ɔ,0.1111,0.0459
