sample_id,reference,hypothesis,wer,cer
0,Na lɛla lɛni na Unwoti ɔ́su-mi ɔnii nsu nsiku Egyipteƒuɔ bekpone lɛlɔ na bɛdubo bunu mɛni.,"Na lela lani na ɔnwnti ɔsmi ɔni inso insiku Ejipitfɔɔ bɛkpɔne lɛ lɔ, na bɛdubo gbo nume",0.8125,0.2778
1,"Na limeyi lɛmmɔ lɛlɔ ni, Yese kugyii ugyiitu ɔdubɔlɛ unye aani ngba bɔƒɔ aƒlaga ute kayawi bekyuli ƒui.","Na Lemi lɛmɔlɛ lɔni, yese kuji ujitu odubɔlɛ unye ani ikpa mbɔfɔŋ aplaga, ote kɛ yawibecwelihu.",0.8333,0.3095
2,Anwuɔsu Hiram ɔ́wɔlɔ Katɔti kakpakɔ kabla kani ƒui na Ɔga Salomo úte-nwu ka ɔbla.,"Awaso Hiram owo l'okati kpa kpa ko Kabla, ka ni fwe na Oga Salomon utom ka bo bla.",1.0,0.3538
3,"Na si bekyuli bénu bina etemila ni, na bakɛ kɔsia.",Nansebi cibeneu bina ete milani nabake kɔse,0.9,0.3077
4,"Na si bɛ́tunaku lɛlɔ ka binu Babilonƒuɔ ɔga litemi ni, bɛdubɔkɛ bina ngba bilie.",na siɛ bɛtuna ku lɛlɔ ka binu Babilɔnfwɔ ɔgali temi ni bɛdu bɔkɛ bina mpabili,0.7143,0.125
5,Na balakɛne pii badubɔwia ka ayɔ-ma litemi.,Na baləkɛ npí bà dù buá ka ayɔ ma li te mi,1.4286,0.2857
6,"Limeyi lɛdi ni, Samuel ɔ́su Israelƒuɔ ƒui ɔnini, “Si bɛɛyɔ́ ka binwini udu na biti lɛlɔ bite Unwoti bɔdi ni, amu ɔlɛka bidie bɛtina nwaa na bina ɔbladu kemmo.","Lemi lɛdini, Samuel ɔso Israel fɔɔnini, si bɛɛ yɔ ka bi wini udun, na bitilɛ lɔ bi te uŋwe ti bodi ni. Amu ɔle ka bi diɛ bɛ ti na nwun a, na bi na ɔbla dokemu.",1.1034,0.1707
7,"Anwuɔsu ɔ́wia adala adi úte ɔnii besienku-nwu na ɔda, na ɔɔɔdi ammɔ udu kemmo na ɔlɛka ɔkya.",Amɔsoo ɔya adala adi ute ɔni besungu na ɔda. Na ɔdi ɔmɔɔdu kemona ɔlɛ ka ɔte.,0.7059,0.3194
8,ɔsika awɔ ɔsu na bana ebiti eedú taawɔlɔ.,Osika awosu na bana ebiti eluta wɔlɔ.,0.625,0.2121
9,"Na Unwoti ɔ́su Edomƒuɔ ɔnini, “Ndubo-mii bɔbla na bɛsɔ na kadi ƒui akɔ na balabu-mii balakya lɛla lɛdi akɔ.","Na uwɔnte ɔsɔ ɛdɔmfɔ ɔne ni, kɛndubomibɔbla. Na bɛsɔ na kadifwe akɔ, na balabomibala tsya lɛlɛdi akɔ.",0.6316,0.2651
10,“Limeyi lɛdubo lɛni na ami Unwoti ndubɔtɛku kadi ƒui litemi.,Limele dubo lenina ami wonti ndubotekadipoe,0.9,0.3878
11,"” Ɔmmɔ ɔsu ni, ɔ́sia ɔnamu ɔmmɔ lɛnyi ɔnii Dan, na nwuna kalɔ ndi ubo bute.",ɔmɔ ɔsuni ɔsi a ɔna mɔ ɔmɔ lɛnyi ɔni Dan na wɔna kalɔ ndi ubo bute,0.6,0.1091
12,Ɔti na ndi nte Eƒraim mina kaƒɔ ubi udeedi ku nwuna badi.,Otina indi inte efra mina ka fo obi dadi kowunaba,0.9167,0.3556
13,"Nsu uwi biala kemmo ni, ɔɔsɔ teenwini teesie Rama kesii kani ndi-nwu keliekɔ geen.",so oobilaa kəmɔ ni ɔsɔ tɛɛ wone tɛɛ se rama kɛsi 'kani 'indie' ounkəlɛ kɔ gɛŋ,1.0,0.4697
14,"’ Nsu ni, Yerusalem, uwi ɔmu ɔkya-mii ka bɛkɛ bɔƒɔ.",misueni Yerusalɛm uwya mɔkyaminka bɛkɛbɔ,1.0,0.2703
15,Nsu ɔɔɔdi Blɔti litemi lɛmɛni lɛti néegyingya lɛ́si-mii kudɔ lísie Makedonia ku Akaia ƒui.,"odiblɔtilitemi mɛnɛ lɛti nɛiji'nsha, lɛsi mikuɔ doli Masedonia ku Akaia ku",0.7857,0.3243
16,Anwuɔsu ami lɛɛɛdubo-ɔ lɛla lɛdi bɔbla.,Ansɔ̃ amĩlɛ dubo lɛla lɛdi bɔblɛ,0.6667,0.2812
17,"Kalɔ kamɛni kadubo udu bɔyii, nsu lɛɛɛdubo-ka udu bɔyila ƒui kede kede.","Alo kami kalugwo udubɔ yi, ĩsu lɛ dubo ka udubɔ yi la fwe kedekede.",1.1667,0.2456
18,"Bitasu etemila ani muusé lɛlɔ, mmomu bɛsu etemila ani mɔɔkya ukyuli ɔkplu kalɛ na ɔ́manku.","Bita so etemi la animo se lɛ lɔ, imo mbe su etemi la animo tya otshwi oklo, kale na o mangu",1.3333,0.2877
19,Mɔɔyá na mina kabla bablane kenye bedie beebo taabatɛmiku-ma taasia kama uwi ndi uwi kalɛ na nkisi bana ablala ani muusé lɛlɔ mmɔ.,"M'ɔya na m'ina ka bla bla nkɛnyɛ bɛdiɛne, bɛbɔ Tabate m'Kuma, Tasi akama uwi inde uwi. Kale na nkɛse ba na abala animusɛ lɛlɔ, Isilɔ.",0.8261,0.2736
20,na kadi biala bekyuli akɔ na kɔlɔ kɔmmɔ kemmo!,Na ka dibyala betshuli akɔ na kɔlɔ kɔ mɔkɛ,0.5556,0.2432
21,"Amu na Unwoti ɔ́su Mose ɔnini, “Die Lewiƒuɔ lɛku Israelƒuɔ bammɔ akɔ na abla-ma lɛlɔ bɔbla sɛɛn ɔdi.",Omuna unwu tiɔsu mese ɔnini. Dye lɛwɛfɔ lɛko Israelfɔ ba mɔ akɔ na Abrama lɛ lɔ bɔ bla sɛn ɔdi,0.9444,0.1795
22,"Ɔƒɛni Yoseƒ ɔmɛni ni, ɔdi ukyuli ɔni na Unwoti Katɔti uliku-nwu kaduɛ.","Ɔ mɛnii Yoosefɔ mɛnii ni, ɔde utuulii ɔniinaa, unwɔti katɔti uleekuun kadwɛ.",0.9167,0.3214
23,ka ɔdubɔlɔ-mi nwuna ɔgya na ɔɔɔdi Ati.,Ka odubolomi u na ojan.,0.7143,0.5667
24,"Bagya, amii lɛnɔ bɛyɔ bina beleku aani kalɛ kani na Kristo ɔ́yɔ baƒɔtaadine lɛkpa lɛmmɔ ɔsu na úti lɛlɔ ɔ́kpa na bana lili.","Badja, ami lɛ nɔ bɛ obee na bɛloku, aanɛ kale ka ɛna Kristo ɔyɔbafɔtaa dini lɛkpəlɛmbu, ɔsuna utile lɔɔkpa nabana lili.",0.9565,0.2062
25,"Na ƒula bekpone ni, bubuli kani na beebuli teebo bana bakpana lɛlɔ na baasu lɛlɔ banini, ‘Ta nye!",Nafulabɛpɔni bo bole ka ni na be buli tebo ba na bakpanalɛ lɔ na basulɛ lɔ bani. Tanyi,0.9444,0.1974
26,Na kadi bekyuli ƒui badubo-mii buteemwi na lite-mii kusɛ kusɛ.,"Na kadibuewi badubomi bu temi, na litemi kosekose.",0.8,0.3
27,"Na limeyi lɛmmɔ kani lɛlɔ ni, Noa ku nwuna bebi Sem ku Ham ku Yaƒet ku ulekudi ku nwuna bebi ɛtɛ bammɔ beleku béduo ɔkɔlɔ bonwu ɔmmɔ kemmo.","Na Lemi lɛmɔkani lɛlɔni Noah ko una abibi Shem, ko Ham, ko Japheth, ko uleko de ko una abibi etɛba mɔ beloku bedwo ɔkɔlɔgbo u ɔmɔ ke",0.9643,0.3364
28,Áya na bula bati bétélie mmɔ na ala átɛ éte-ma.,Kaa anabla ba ti bɛtɛ le Igbo na ala atɛ etemu,0.9,0.3889
29,"Na limeyi lɛmmɔ ni, badubɔnwini bakya-ma.","Naa limee lɛmɔnee, ba lɔbɔɔ nwɛnee ba tya mɔɔ",1.5,0.4545
30,"Nsu badi balásu Kristo litemi lɛmmɔ taasiku bana kayi kemmo ƒui, mmomu ama alati bana lɛkɛ ɔsu.",Óba di ba la Yesu Kristo ti mlemvo taa si kubana ka iki mo fui. Imom m'amalati ba na lekosi.,1.1176,0.3117
31,Na éti-bu éye éte bekyuli bamba ku kuye blii kani.,Nae Tinubu Ɛyɛ ɛtɛbɛ tsuuli mama.,1.0,0.6923
32,"“ ‘Na uwi ɔni na údie lɛlɔ lɛti sɛsɛɛ úse úte Unwoti mɛni ni, utalɛka ukpeyi lili.",na uwani na udelelo le tisese use ute uwanti menini tale ka upe ilele,0.875,0.3548
33,"Ɔmmɔ ɔsu ni, ɔ́ya na bédi awu gyɔlɔɔ ɔdi ɔni mɔɔdia bɔnu geen béte Yoseƒ.","Ɔmɔ ɔsɔ ni, ɔya na abedi aujɔlɔ ɔdi, ɔni mɔ di abɔnugɛ bɛte yosɛ.",0.6667,0.2679
34,"Na Rahel ɔ́su ɔnini, “Unwoti Katɔti úte-mi ubo.","Na Rahele ɔsʊ ɔnini, o wun ti katɔ ti utemi ubwe.",1.125,0.2571
35,Ɔƒɛ ɔdubo bɔsa ɔni na ukyuli biala ɔsɔ ulakana lɛla lɛdi biala bɔbla.,ɔfɛ́nɔɔdubɔbɔsa ɔnii na ɔtyɔlebiyala ɔsɔɔlakəna lɛlalɛdibiyala bɔblɔ,0.9231,0.25
36,Na bɔɔtɛmiku-mii uwi biala aani kalɛ na Katɔti ɔɔwia ka bɔbla.,"ɔna bɔɔ te mi ku mi, ɔwe biɛla anɛ kalɛna ka tɔti ɔwya ka wɔ bla",1.3636,0.22
37,"Yeremia, aya na bati ka ndubɔya na ɔgbankpi ɔsi kalɔ kammɔ katɔ kakɛ ubo-ma lɛlɔ.",Yeremiya ayana batika ndubɔya na ɔgba nkpe ɔsikalɔ kamo katoka ke uboməlɛlɔ,0.8667,0.1094
38,"Ɔkpane Eleasar ɔ́su bekyuli bani nási kekpo bébo mmɔ ɔnini, “Ala ani na Unwoti ɔda bubo bɔni na úte Mose bɔdanku na ɔlɛka bɛbla ndi ɔmɛni.","ba ni Eliɛsɛ ɔsuu bɛkyole ba ni na sikpɔɔ bɛbwɔ umɔ ɔni ni. Aalɛ a ni na uwunti ɔdabubu, bwɔ ni na ute Mose, bwɔ daa nko, na ɔlɛ ka bɛbla indi ɔmɛni.",1.0385,0.3028
39,Na nina anumi ebi kalɔ na Bunyimi Adaka ɔmmɔ anumi.,"Nna, nnana anumi ebika lɔ, na bu nyimi adaka ɔmɔ anumi",0.7,0.0976
40,Na lɛni na ɔ́bla ala kɔsiakɔ leevu kɔmmɔ na kɔ́lɛ lɛlɔ geen na udu biala kemmo.,na lenina obla ala kɔsya kɔ levun kɔmɔ na kɔlɛlɛ lɔ gɛyina udubya lakɔmɔ,0.875,0.2131
