sample_id,reference,hypothesis,wer,cer
0,"Bʊrɔɔzɩ́ gɛ Ɩsɔ́ɔ waabá ɩkpáázɩ yɩ ɩsɩ́ɩ yɩ ɖɩdáarɛ ɖɩɩgɩ́lɩ adá rɩ́ŋa nɛ́, bɩka ɩfa yɩ yɩ́ɖɛ ɖɩɩgɩ́lɩ yɩrá rɩ́ŋa nɛ́.",bʊrɔɔzɩ́ gɛ ɩsɔ́ɔ waabá ɩkpáázɩ yɩ ɩsɩ́ɩ ɖɩdáarɛ ɖɩɩgɩ́lɩ adá rɩ́ŋa nɛ́ bɩka ɩfa yɩ yéɖe ɖɩɩgɩ́lɩ yɩrá rɩ́ŋa nɛ́,0.3333,0.1163
1,"Kaɖaa-dɛ́ɛ nɛ́, bɩ́nbɔɔzɩ́ ɩbá ɩsɔ́ɔ́lɩ ɖamá, káma, sɔɔlɩ́m wɛ́njɛ́m alaháácɩ́wá tuutúúma gɛ.",kaɖaa-dɛ́ɛ nɛ́ bɩ́nbɔɔzɩ́ ɩbá ɩsɔ́ɔ́lɩ ɖamá káma sɔɔlɩ́m wɛɛ́ njɛ́m alaháácɩ́wá tuutúúma gɛ,0.5833,0.1343
2,"” Amá, a méévé malɩ́ɩ ɩsɩɖáa-daá, mɛ́ndɛ́ɛ mɩ́ɩ nɩ́bááwʊ mobó Galilée laadɔ́ɔ-daá.",amá a méevé malɩ́ɩ ɩsɩɖáa-daá mɛ́ndɛ́ɛ mɩ́ɩ nɩ́bááwʊ mobó galilée laadɔ́ɔ-daá,0.6364,0.1695
3,"Bʊrɔɔzɩ́ gɛ máábá mɔ́zɔɔlɛ́ɛ mevééri mɩ́ɩ ɩtɩlɩ́ sɩsɩ naárʊ fɛ́yɩ́, a Ɩsɔ́ɔ-dɛ́ɛ Kezeŋa wéngeti kʊ yɩ, wánbɩɩzɩ́ ɩŋmátɩ sɩsɩ: «Ɩsɔ́ɔ ɩ́la Yeésu láálɩ́» nɛ́.",bʊrɔɔzɩ́ gɛ máábá mɔ́zɔɔlɛ́ɛ mevééri mɩ́ɩ ɩtɩlɩ́ sɩsɩ naárʊ fɛ́yɩ́ a ɩsɔ́ɔ-dɛ́ɛ kezeŋa wéngeti kʊ yɩ wánbɩɩzɩ́ ɩŋmátɩ sɩsɩ ɩsɔ́ɔ ɩ́la yeésu láálɩ́ nɛ́,0.3333,0.1071
4,"Weení ɩŋmaráa na ma bɩka mɔ́ɔ́ máŋmáráa na yɩ nɛ́, bʊdʊ́ʊ wánlám kífeńbi ɖabata, káma, a mɛ́vɛ́yɩ́ mɩ́jɔ́, mɩ́dánbɩɩzɩ ɩlá báa nabʊ́rʊ.",weení ɩŋmaráa na ma bɩka mɔ́ɔ́ máŋmáráá na yɩ nɛ́ bʊdʊ́ʊ wanlám kífeńbi ɖabata káma a mɛ́vɛ́yɩ́ mɩ́jɔ́ mɩ́dánbɩɩzɩ ɩlá báa nabʊ́rʊ,0.4091,0.1327
5,"Lɛlɛɛɖɔ́ nɛ́ kpɩná náádoozo wɛ ná: bɛɛ toovonúm fáa, tamɔ́ɔ, na sɔɔlɩ́m.",lɛlɛɛɖɔ́ nɛ́ kpɩná náádoozo wɛ ná bɛɛ toovonúm fáa tamɔ́ɔ na sɔɔlɩ́m,0.4167,0.1132
6,"Bɩlɛ́ nɛ́, koobíya máábá mɔ́zɔɔlɛ́ɛ mɩ́ɩ nɛ́, sáátɩ wenkí mávʊnwɛ mɩ́jɔ́ nɛ́, mɩ́ɩ́bá ɩnɩɩná ma.",bɩlɛ́ nɛ́ koobíya máábá mɔ́zɔɔlɛ́ɛ mɩ́ɩ nɛ́ sáátɩ wenkí mávʊnwɛ mɩ́jɔ́ nɛ́ mɩ́ɩ́bá ɩnɩɩná ma,0.4667,0.1493
7,"Nuvoowú nakɩ́rɩ, Ɖádʊ́ʊ waalɩzɩ́ ɩdɩ ɩwɩ́lɩ Pɔ́ɔlɩ, ngɛ wɔɔdɔ́ yɩ sɩsɩ: «Nkanɩ́ɩ nɩdáárɛ, laaná ŋmatɩrɛ, nkosú tɔ́m.",nuvoowú nakɩ́rɩ ɖádʊ́ʊ waalɩzɩ́ ɩdɩ ɩwɩ́lɩ pɔ́ɔlɩ ngɛ wɔɔdɔ́ yɩ sɩsɩ nkanɩ́ɩ nɩdáárɛ laaná ŋmatɩrɛ nkosú tɔ́m,0.2941,0.0706
8,"Méévééri mɩ́ɩ bɩrɩ́ŋa bɩlɛ́ gɛ na a mɩ́ŋmáráana ma, iyuú fɛɛzɩrɛ.",méévééri mɩ́ɩ bɩrɩ́ŋa bɩlɛ́ gɛ na a mɩ́ɩ́ŋmáráná ma iyuú fɛɛzɩrɛ,0.2727,0.2041
9,Ɩnáábɩ́lɛ́ Kezeŋa wenká kánwɩlɩ́ɩ wenbí bɩgɛ́ɛ toovonúm nɛ́.,ɩnáábɩ́lɛ́ kezeŋa wenká kánwɩlɩ́ɩ wenbí bɩgɛ́ɛ toovonúm nɛ́,0.625,0.1277
