sample_id,reference,hypothesis,wer,cer
0,Mtn,MCN,1.0,0.3333
1,Medaase mensa aka,Me da hace mensaje.,1.3333,0.3333
2,Tsir kor nnkɔ egyina,te quieres un qué cena?,1.25,0.8235
3,Epoowbɔ nnyɛ,e pure bogne,1.5,0.6364
4,Kɔr dua bi ekyir,qual é a minha senha?,1.25,1.0769
5,Modɔ wo,mô đồ,1.0,0.8333
6,Iyinom nyinara yɛ wodze,I'm winning our Yauza,1.0,0.7
7,Na Ɔkɔ kɔ wui,Na okoko uwi.,0.75,0.5
8,Ma me bebiree,Mami Bebere,1.0,0.2727
9,Ahoɔfɛw nntua ka,"A hungry fool, Giaca.",1.3333,0.8571
10,Tsew do ma me,"Sodo, ma'am.",1.0,0.5
11,"Me sika no, woaka ahen?",Msikilize mwanawaka hizi,1.0,0.8235
12,ɛretɔ egu ɛbɛn number do,"Are you a toy girl? A bad number, too?",1.6,0.75
13,"Me sika no, woaka ahen?",Misi Kanowa Kahi,1.0,0.2941
14,ɔkɔtɔ nnwo anoma,Ogoto wano man,1.0,0.5714
15,Mepawokyɛw mara so medaase,"Pachamama, somada, se.",1.0,0.4783
16,Abofraba yi,Abo fra bay,1.5,0.1
17,Bra ha,Brahma,1.0,0.2
18,Osiandɛ,Sunday,1.0,0.7143
19,Mtn,MTN,0.0,0.0
20,Enyin sen me,eñen cen me,0.6667,0.4
21,Medaase mensa aka,me da se amansa,1.3333,0.4
22,Ma me bi,Mami B,1.0,0.3333
23,Eka brɔfo a?,I come back for one.,1.6667,1.3333
24,Nyew,inhale,1.0,1.25
25,Nyew,eu,1.0,0.75
26,No mu biara,numu biara,0.6667,0.1111
27,Tsew do ma me,C'è un'uomo.,1.0,0.8
28,Etse brɔfo a?,It's a bull fight.,1.3333,0.9
29,Fa to hɔ,factura,1.0,0.6667
30,Iyinom nyinara yɛ wodze,E nu nmina yauza,1.0,0.65
31,Dan mu,Done move.,1.0,1.0
32,Iyinom nyinara yɛ wodze,"Ai you know, you know, I was uh",2.0,0.85
33,Mereyɛ credit transfer 10 cedis  transfer,More credit transfer 10 CD's,0.5,0.3714
34,Anyew ebaasa,Any way you passing,2.0,1.0
35,Mepawokyɛw m'asesa m’adwen,Um pedaço de massa de amadure.,2.0,0.6818
36,To ndwom,저녁,1.0,1.0
37,Ese dɛn,accident,1.0,1.0
38,morotɔ credit 5 cedis,Merito Credit 5 cities,0.5,0.3333
39,Osiandɛ,It's Sunday.,2.0,0.8571
40,Oye,Oye,0.0,0.0
41,Mepawokyɛw,May pao cho,3.0,0.7
42,Ewie a,Avia,1.0,0.6
43,Kosɛ,kuch se,2.0,1.0
44,ɛpɛ ebɛnadze,È per i bennati.,2.0,0.8182
45,Fa to hɔ,Fahrzeug.,1.0,1.0
46,Ma me bi,Mami be,1.0,0.3333
47,Ɔtse dɛn?,Otsedene,1.0,0.4286
48,Ese dɛn,Es den,1.0,0.3333
49,Gye dzi,Jezzy,1.0,0.6667
50,Mereyɛ credit transfer 10 cedis  transfer,"Me rehúso, creo transfiere 10 CD",1.0,0.5714
51,Na biribiara dwoe,Mabibi,1.0,0.6667
52,Meda wo ase,mida wats,1.0,0.4444
53,To ndwom,toño,1.0,0.5714
54,Mefir Ghana,Mi fe o Ghana,1.5,0.3
55,Ma me bebiree,"Mami, bebe",1.0,0.3636
56,Osiandɛ,osande,1.0,0.2857
57,Etse brɔfo a?,etsee bra far,1.0,0.4
58,Nokwar dze nyimpa bɛn owu ho,Nukware kan zini pa ben owu ho,0.8333,0.3478
59,Medaase,medase,1.0,0.1429
60,kɔm dze me,conzum,1.0,0.75
61,No mu biara,Numudhyara,1.0,0.4444
62,Gye dzi,Jedi,1.0,0.5
63,ɛkɔm dze me,kommen Sie mir,1.0,1.0
64,Ɔsowee ara pɛ,"Osso, ya rapé.",1.0,0.5455
65,Me hia wo mboa,viens un mois,1.0,0.9091
66,Me number no yɛ 024,my number is 024,0.6,0.3333
67,Nyew,Inho,1.0,1.0
68,Iyinom nyinara yɛ wodze,Aii num nyia vuza,1.0,0.6
69,Mo ho mmfa me,muhum fa,1.0,0.5
70,Kɔr dua bi ekyir,code VB.Net,1.0,0.7692
71,Gye dzi,Jedi,1.0,0.5
72,Ewie a,Ewiya,1.0,0.2
73,kɔm dze me,app.zi,1.0,0.875
74,Yɛ wɔ,yewwo,1.0,0.75
75,Wɔ adwontow kuw bi mu,wo agun sukubimo,1.0,0.5294
76,ɔyɛ fɛw,oifo,1.0,0.8333
77,Bi deda bi ekyir,Et bit de da et bien tu,1.75,0.6923
78,"Kosɛ, Mannhyɛ daara",Khuse Manshadara,1.0,0.4375
79,Pia no biom,piano bio,1.0,0.1111
80,Ko buu no,koguno,1.0,0.2857
81,Bra ha,braha,1.0,0.0
82,ɔno ekyir no,Onde é o Juno?,1.3333,0.6
83,Mo ho ye paa,Muje pa,1.0,0.5556
84,Translation: By the roadside,wong kunchun,1.0,0.875
85,Ma me bebiree,Mami Bebre,1.0,0.2727
86,Ɔbɛbuei n'enyinwa ɔkyena,Woven into our own.,1.3333,0.8095
87,Nyew,eñe,1.0,0.75
88,Me pɛdɛ mo tɔ credit na medze gu mtn number do,pedi a meu toque a ler de ser na medigo MT é nada,1.1818,0.7778
89,Ahoɔfɛw nntua ka,Ahorra fuensilaca,1.0,0.6429
90,Me pɛdɛ mo tɔ credit na medze gu mtn number do,Me pɛ dɛ mɛto credit na mɛsɛ MTN number dɔ,0.5455,0.25
91,Mepawokyɛw nyew,"Gente, eu tô ouvindo.",2.0,1.0714
92,Ɔmee nye Ɔfe,A me ne offrì.,1.3333,0.7
93,ɔyɛ fɛw,"Oye, feo.",1.0,0.6667
94,Ewie a,evia,1.0,0.4
95,Translation: By the roadside,wong quan chen,1.0,0.8333
96,Akwaaba,Akwaaba,0.0,0.0
