sample_id,reference,hypothesis,wer,cer
0,"Bi zɔri mi ni be chɛŋ shukuru be konko, wula soya? M piriba?  Aayi yɛlibu be niŋ a laha di yi niŋ ka sokan niŋdi din bi tu, n bɔri mi ni n lɛbi karimba, din zuɣu n bi kpɛri yɛla ni, n niŋla nim mohi n bahi n biɛhigu ni",bi zorimi ni bi chaŋ shikurugu konko wula soya n pilibaa ayi yɛlibi bi niŋ alaadei niŋ ka sokam zaa niŋdi din bi tu n bɔrimi niŋ lɛbi karimba dizuɣu n bi kpɛri yala ni n niŋli ninmohi bɛhigu ni,0.6078,0.1801
1,"Antire mpririba, alaafe bɛni, wumsim bɛla ni yi shikuru na maa, inn, mma yɛlima bɛla zaŋkpadipolo, amaa yɛlimaŋli di chɛmi ka vi malima, n-ya nima yɛrimi ni di wuhiya ni bii yi pa birila paɣa maa, amaa kalee lan yɛli ni di tu ni a sɔɣi li.",antiri n piriba alaafee bɛni ni sitim bɛla ni yi shikuru na maa n mma yalima bɛla zaŋ kpa di polo amaa ya maŋli di chani ka bi mali maa yali iyɛlima ni di waya ni bia yi pa bɛlila paɣ maa amaa ka lee lan yɛli ni di tundi asoɣili,0.6596,0.1793
2,"Bɛ piriɣili tɛhimi ni a yi ko li nya doo shɛla a zaŋ bi puɣin ɣa n niŋ di a yu bu, bɛi a kpɛɣiri a kpaŋ kpama ni paɣa. Ka ya tɔɣi bi li n ba la. M bɔri mi ni n yɛli n zo ni ma ka bi baŋ ni ka maa ka bi sa ni ka di yi na dii niŋ ka bi kpɛ yala ni. Yali maŋ li n nyɛli bii doo kondi za li ɣu bi sa gi n ti li naɣ la yuu shɛli di ni tu ni o paɣi ka ko li doo maa",be pɛrigi tahani a ku nyɛ do shɛla a zaŋdi duugii niŋdi ayomo bɛɛ kpuɣiaakunkpama ni paɣa katohi bili n bala bui niɛn yilim zuhinima ka be baŋdi kama ka bɛ sa ka di yiri di niŋ ka be pɛ yiri ni yɛma n nyɛli bido kundi zal bo bi saɣatɛli yun shɛli din tɛ ni o pai ka kuli doo maa,0.7723,0.3529
3,"N yu bɔlli, amaa di yuuiya ka nŋme, n kuli bɔri ni n gba kuli bɛnimi biɛhigu ni, a tɛhiya ni ni tooi taɣi, n bɔri ni n niŋ nya, n be bɔri ni n biɛhigu ti naai kamani ni nyɛri dabba shɛba boori maa ni maa. Ka be yi be niŋ?",n yu bolli amaa di yuya ka ŋmɛ n kbɔriniŋ gba ku bɛ bɛhigu ni a tiha ni to taɣi n bolini niŋ nya n bɛ ni biɛhigu ti naai kamani ni nyɛli dab shɛli bolibi maa ni maa ka bebe niŋ,0.5,0.2577
4,"A yi yɛli ni be be wumdi n tiri ya, di lee nyɛla zaŋchaŋ yɛltɔɣa shɛŋa polo bee yɛltɔɣali kam polo. Yɛltɔɣali kam polo, o tɛhimi ni ti n-nyɛ bipɔla ti be mi binshiɛɣʋ zaŋ chaŋ dunia ŋɔ puuni bee ti ni yɛn tooi niŋ shɛm gu ti maŋa. Lala maa be niŋdi ti nyaɣisim.",ayi yɛli ni bi bom di tiliya dili nyɛmi zaŋ chaŋ yɛltɔɣa shɛŋa polo bee yɛltɔɣali kampolo yɛtɔɣali kam polo bi tahami ni ti n nyɛ bipola maa tibi mi bi shaɣu zaŋ chaŋ duniya ŋɔ puuni bee tin yɛn tooi ni ɛ guti maŋa lala maa bi niŋdi ti nyaɣasim,0.6,0.1592
5,"Nsaɣiti ni taɣada nyɛla di ni niŋ dawama ti ʒinɛlipuuni, amaa di ni nyɛ taɣada maa be wuhi ti ni di nyɛla di ni viɛli ti ti biɛhigu bee fukumsi zalisi saɣitili. bɔ nlee nye fukumsi zalisi?",n saɣati ni taada nyɛla din niŋ da wamate ʒinali puuni amaa din nyɛ taada maa bɛ wuhi ti ni i nyɛla din viɛli ti ti bɛhigu bee fukumsi zalisi saɣati li bon lee nyɛ fukumsi zalisi,0.5946,0.094
6,"Saha shɛŋa di niŋdi ba mi ka bi yihi ban labi, ka di nyɛla bin niŋ nimmɔhi tumda tuma la zuɣu. Ti ni tooi wuhi ba ti ni bɔhim bin shɛŋa kpe, ka ku ŋmani bi yihi la ban nua. Ka bipuɣiŋ shɛba naawuni ni dahim la mi? Saha shɛŋa bi gaŋdi ba mi. Mbɔri ni kpaŋ mmaŋa n tum n yiko tariɣa.",saha shɛŋa di niŋdiba mi ka bi yihila ban lari ka di nyɛla bi ni niŋ nimmohi tumdi tuma la zuɣu ti ni tooi wuhiba ti ni boham binshɛŋa kpɛ ka di ku ŋmani bi yihila ban nua ka bipuɣun shɛba naawuni ni dahamlami saha shɛŋa bi gaŋdiba mi n bori ni kpaŋ maŋ n tum yiko tariga din yɛn chɛ ka n nyɛ zo sɔŋ,0.5556,0.1887
7,"Punpɔŋɔ, yɛlim ma, a tiɛh'ya ni jilma bɛni zaŋ jandi paɣaba ni dabba a shukurini? Saha shɛŋa, iin, amaa saha shɛŋa dabba ma tiɛh'la bɛni tooi ku yɛli bɛni bɔri shɛm n ti paɣaba, ka paɣaba maa simsi ni bɛ ku dɛi li lala",punpɔŋɔ yɛlma a tiɛhira ni jilima bɛni zaŋ jɛndi paɣaba ni dabba a shikuruni saashɛŋa amaa saha shɛŋa dabba maa tiɛhira bi ni toyi kul yɛli bɛ ni bori shɛm ti paɣiba ka paɣiba maa simsi ni bi kuli deeli lala,0.5682,0.1617
8,"N zaɣisirila bindirigu ka chɛni kan tiŋsi n ti zaŋ di n chɛngi bihi n gmaari beti, n ni ʒini n tɛhi di zugu n daa tɛhimi ni so soma ka mani mi shɛm maa a maa din koli dirima ka di diri ma n gari ni dirili shɛm da baa ayi ŋɔ sunsuuni.",n zaɣisirila bindirigu ka chani kantinsi ka zaŋ din chanji bihi n ŋmaari bɛti ka ʒi n tɛhiri zuɣu na tihiri suma kama mi shɛm ma kama dini kuli diri ma ka di dirima n gari ni dirili shɛm dabaayi ŋɔ sunsuuni,0.6481,0.1798
9,"Nzonima yɛliya ni di yi niŋ, ka a ka mam bee ka na ʒi n-gɔli paɣa, ni ka doo n nyaa. Amaa din niŋdi ma muɣisigu nyɛla, ayi kpuɣi pushɛli ayi bi bɔra, bee ka gbaai STIs. Saha shɛŋa di niŋdi ma ka n ka so n ni yɛn yɛliti ka o ni wum ni yɛli shɛm maa ka ku kari ma sariya",n zaŋi yɛliya ni diyi niŋ ka a kamam nibee ka a na ʒingoli paa ni ka doo nyɛa amaa din niŋdi ma muɣisigu nyɛla ikpapu shɛli a ni bi bɔri bee ka a gbaagi ts zaa shɛŋa din niŋdi maa mika so ni yɛn yɛliti ka o ni wum ni bɔri shɛm maa ka kul karima sariya,0.5079,0.1658
