sample_id,reference,hypothesis,wer,cer
0,"Mevɔ̃na ɣesiaɣi be ame aɖe akpɔ wo le nugoe me. Afikae matsɔ wo ade? Ɣeaɖewoɣi la, mekpɔnɛ wogblẽa wo ɖe anyigba le sukua ƒe nugododeƒewo. Zi geɖe la, ɖeko metsɔa wo ƒua gbe ɖe gbeɖuɖɔ gbogbo si le gota la me. Makpɔ egbɔ be mekpɔ nugoe si sɔ tso fifia dzi.",mevɔ̃na ɣesiaɣi be ame aɖe akpɔ wo le nugoa me afi kae matsɔ wo ade ɣeaɖewoɣi la mekpɔnɛ wogblɔ gblea wo ɖe anyigba le suku ƒe nugodoɖeƒewo zi geɖe la ɖeko metsɔa wo ƒua gbe ɖe gbeɖuɖuawo gbogbo si le gɔ̃ta la me makpɔ egbɔ be mekpɔ nugo si sɔ tso fifia dzi,0.1961,0.0707
1,"Ne míedze ŋudzedzekpɔkpɔ ɖe amewo ŋu ɖe nusi wowɔna alo alesi wowɔa nu ɖe ​​ame bubuwo ŋui ŋu le esi teƒe be míakpɔ ŋudzedze ɖe alesi wodzena ko ŋu. Aɖe vi ne ame tsitsiwo gblɔ na mí be míesɔ gbɔ abe míawo ke ene. Le nyɔnuviwo gome la, nusi wokpɔ mɔ na enye be woadze tugbe ahabɔbɔ wo ɖokui.",ne míedze ŋudzedzekpɔkpɔ ɖe amewo ŋu ɖe nu si wowɔna alo ale si wowɔa nu ɖe ame bubuwo ŋui ŋu le esi teƒe be míakpɔ ŋudzedze ɖe ale si wodzena ko ŋu aɖe vi ne ame tsitsiwo gblɔ na mí be míesɔ gbɔ abe míawo ke ene ɖe nyɔnuviwo gome la nu si wokpɔ mɔ na enye be woadze tugbe ahabɔbɔ wo ɖokui,0.1525,0.0044
2,"Mesena le ɖokuinye me abe ɖe mele ŋutsu zum ene, gake megasena le ɖokuinye me abe ɖevi ene ɣeaɖewoɣi. Edzɔ dzi nam be teƒe sia le asinye maƒo nu. Ena nyemegasena le ɖokuinye me be nye ɖeka koe li o. Nyabiase aɖe le asinye ku ɖe dzidzenuwo ŋu. Aleke mawɔ atso nya me le wo dometɔ siwo nye tɔnye kple esiwo nye dzinyelawo tɔ ŋu?",mesena le ɖokuinye me abe mele ŋutsu zum ene gake megasena le ɖokuinye abe ɖevi ene ɣeaɖewoɣi edzɔ dzi nam be teƒe sia le asinye maƒo nu ena nyemegasena le ɖokuinye me be nye ɖeka koe li o nyabiase aɖe le asinye ku ɖe dzidzenuwo nu aleke mawɔ atso nya me le wo dometɔ siwo nye tɔnye kple esiwo nye dzinyelawo tɔ nu,0.0615,0.0234
3,"Nyemedi be mawɔ nu ŋudzɔmanɔmanɔtɔe o. Ɣeaɖewoɣi la, mesena le ɖokuinye me be mele geɖe zãm akpa. Ðe esia nyoa? Madze ɖeka tsɔtsɔ kpee ɖe nye akplo me gɔme gbesiagbe. Ke tsilele ya ɖe? Ðe wònyo be woazã adzalẽ le afima? Nukatae tso ŋgɔgbe yi megbe? Nyemenya ema kpɔ o.",nyemedi be mawɔ nu ŋdzɔmanɔmanɔtɔe o ɣeaɖewoɣi la mesena le ɖokuinye me be mele geɖe zãm akpa ɖe esia nyoa wòadze ɖekatsɔtsɔ kpee ɖe nye akplɔ me gɔme gbe sia gbe ke tsiléle ya ɖi ɖe wònyo be woazã adzala le afi ma nu ka tae tso ŋgɔgbe yi megbee nyemenya ema kpɔ o,0.38,0.0476
4,"Nye menya o. Mebu eŋu be matutu nye agbalea ko, gake mehiãe be maƒo nu kple tɔɖinyeyɔvi siwo le duta. Mehiã kokoko be nàtutu wò agbalea o. Ènya be mɔ aɖewo li siwo dzi nàto akpɔ ɖokuiwò ta evɔ nàgalé wò mo ɖe tea?",nyemenya o mebu eŋu be matutu nye agbalẽa ko gake mehiãe be maƒo nu kple tɔɖinyeyɔvi siwo le ɖu ta mehiã kokoko be nàtutu wò agbalẽa o ènya be mɔ aɖewo li siwo dzi nàto akpɔ ɖokuiwò ta evɔ nàgalé wò mo ɖe ta,0.1591,0.0242
5,"Ŋdɔ na wò, Tasi. Mele nyuie, ɖeko ɖeɖi te ŋunye vie le suku vɔ megbe. Ẽ, danye gblɔe nam vie, gake le nyateƒe me la, ena ŋu kpem.  Ame siwo le nye kɔƒea me gblɔna be enye dzesi be nyɔnuvi le nyɔnu zum, gake wogblɔna hã be ele be nàɣlae.",ŋdɔ na wò ta si mele nyuie ɖeko ɖeɖi te ŋunye vie le suku vɔ megbe eye danye gblɔna nam vie gake le nyateƒe me la ena ŋu kpem ame siwo le nye koƒe me gblɔna be enye dzesi be nyɔnuvi le nyɔnu zum gake wogblɔna hã be ele be nàxlẽe,0.12,0.0511
6,"Nye me di be vinye na tsi abe nye ene, anɔ agbagba dzem anɔ ŋukpem o. Ne me fɔfu la, ɖe ema fia be wo ɖoe be ma nye amedahe tegbea? Ke ŋukpe lae, aleke ma dze ŋgɔ xɔ̃nye wo? Ɖeko mesusu be meyae wu nyuie. Ne ɖe nye me ɖo toe o la anye ne enyo ŋutɔ.",nyemedi be vinye natsi abe nye ene anɔ agbagba dzem anɔ ŋugbem o ne mefɔ fu la ɖe ema fia be woɖoe be manye amedahe tegbea ke ŋugbe lae aleke madze ŋgɔ xɔ̃nyewo ɖeko mesusu be menyae wu nyuie ne ɖe nyemeɖo toe o la anye ne enyo ŋutɔ,0.3621,0.0275
7,Mesusu be ame geɖe siwo le afisia menya ema o. Àte ŋu ava ƒo nu kple sɔhɛwo ƒe ƒuƒoƒo si le sɔlemexɔa mea? Woaɖo to wò. Ðeko medi be etsɔme nyui aɖe nanɔ xɔ̃nyewo si. Ðe wòle be míaƒo nu tso gbɔdɔdɔ ƒe dɔlélewo hã ŋua? Nyɔnuvi aɖewo vɔ̃na be yewoabia nya.,mesusu be ame geɖe siwo le afi sia menya ema o ate ŋu ava ƒo nu kple sɔhɛwo ƒe ƒuƒoƒo si le sɔlemexɔa me la woɖoa to o ɖeko medi be etsɔme nyui aɖe nanɔ xɔ̃nyewo si ɖe wole be míaƒo nu tso gbɔdɔdɔ ƒe dɔlélewo hã ŋu la nyɔnuvi aɖewo vɔ̃na be yewoabia nya,0.2308,0.051
8,"Egblɔ be ɖeɖi te ye ŋu be ye ɖeka yeawɔ nusianu, evɔ wogblɔna nam be manɔ anyi ɖe gota alo asrɔ̃ nu. Egblɔ be nenemae wohe ye le kɔƒea me. Exɔe se be mele be woakpɔ ŋutsu aɖe wòalé saŋku alo aklɔ agba ɖe asi o. Mesusu be ele be woatrɔ asi le wo ŋu.",egblɔ be ɖeɖi te ye ŋu be ye ɖeka yeawɔ nu sia nu evɔ wogblɔna nam be manɔ anyi ɖe gota alo asrɔ̃ nu egblɔ be nenemae wohe ye le kɔƒea me exɔe se be mele be woakpɔ ŋutsu aɖe wòalé sãku alo aklɔ agba ɖe asi o mesusu be ele be woatrɔ asi le wo ŋu,0.0727,0.0106
9,"Enyo, na míakpɔ alesi esia ayi ɖa. Ele be makpɔ egbɔ be nyeme fonu amemabumabu toe. Ne mate ŋu atrɔ fofonye ƒe susu la, ɖewohĩ mate ŋu atrɔ aƒe bliboa. Makpe asi ɖe dzadzɛnyenyedɔa ŋu gbã, emegbe maƒo nu kplii. Nɔvinyɔnu, ɖe míate ŋu aɖo dze emegbea? Nuka ŋue?",enyo na míakpɔ ale si esia ayi ɖa ele be makpɔ egbɔ be nyemeƒo nu ame maʋumaʋutɔe o ne mate ŋu atrɔ fofonye ƒe susu la ɖewohĩ mate ŋu atrɔ aƒe bliboa makpe asi ɖe dzadzɛnyenyedɔa nu gbã emegbe maƒo nu kplii nɔvinyɔnu ɖe míate ŋu aɖo dze emegbea nu kae nu,0.2245,0.0446
