sample_id,reference,hypothesis,wer,cer
0,Yemɔti memaa bɛva ye bɛzie kɔkpula mekɛ mɔɔ bɛ nee ye kɛhɔ la.,yemɔti maa bɛva ye bɛzie kɔkpula mekɛ mɔɔ bɛ nee ye kɛhɔ la,0.0769,0.0408
1,Ndɛndɛ ne ala mboaneneavolɛma ne hɔle na bɛhɔnwunle Mɛle nee Dwosefi nee adɔma ne kɛ ɔla mboane adidi ɛlɛka nu.,ndɛndɛ ne ala mboaneneavolɛma ne hɔle na bɛhɔnwunle mɛle nee dwosefi nee adɔma ne kɛ ɔla mboane adidi ɛlɛka nu,0.0,0.0
2,"Ewiade ye anu ɛleka biala mɔɔ menli kɛbɔ Edwɛkpa ne nolo la, bɛkɛha debie mɔɔ raalɛ ye ɛyɛ la bɛkɛva bɛkɛhakye ye.",ewiade ye anu ɛleka biala mɔɔ menli kɛbɔ edwɛkpa ne nolo la bɛkɛha debie mɔɔ raalɛ ye ɛyɛ la bɛkɛ,0.1364,0.1429
3,"Bɛnlea boɛ na awie anva mɛlɛbɛla nee adalɛ nrɛlɛbɛ mɔɔ bɛlua ewiade amaamuo zo bɛhyehyɛ, nee mɔɔ vi awozinli ewiade ye sunsum nu tumima ɛkɛ ne na ɔnvi Kelaese ɛkɛ ne la anyɛ bɛ ngɛkɛlɛ.",bɛnlea boɛ na awie anva mɛlɛbɛla nee adalɛ nrɛlɛbɛ mɔɔ bɛlua ewiade amaamuo zo bɛhyehyɛ nee mɔɔ vi awozinli ewiade ye sunsum nu tumima ɛkɛ ne na ɔnvi kelaese ɛkɛ ne la anyɛ bɛ ngɛkɛlɛ,0.0,0.0
4,Menfɛta kɛ ɛkɛvɛlɛ me ɛ ra bɔbɔ; fa me yɛ wɔ ɛkpama ne mɔ anu ko.,menfɛta kɛ ɛkɛvɛlɛ me ɛ ra bɔbɔ fa me yɛ wɔ ɛkpama ne mɔ anu ko,0.0,0.0
5,"Ɔ ti enrinli le fufule nwohyee kɛ boane ndɛkɛ, nwohyee kɛ ezukɔtweaba, yɛɛ ɔ nye ma sɔ kɛ senle; ɔ gyakɛ anwo ta kɛ ayera mɔɔ bɛdu nu na bɛhwi nwolɛ la, na ɔ ne dielie kɛ azule mɔɔ lua awolɛ zo la.",ɔ ti enrinli le fufule nwohyee kɛ boane ndɛkɛ nwohyee kɛ ezukɔtweaba yɛɛ ɔ nye maa sɔ kɛ senle ɔ gyakɛ anwo ta kɛ ayera mɔɔ bɛdu nu na bɛhwi nwolɛ la na ɔnle dielie kɛ azule mɔɔ lua awolɛ zo la,0.0698,0.0133
6,Na saa awie ɛnle asɔne ne anu mɔɔ kɛhola kɛhile mɔɔ bɛlɛka la abo a ɛnee ahenle mɔɔ ka aneɛ ngakyile ne la ɛyɛ koonwu na ɔdendɛ ɔhile ɔ nwo nee Nyamenle.,na saa awie ɛnle asɔne ne anu mɔɔ kɛhola kɛhile mɔɔ bɛlɛka la abo a ɛnee ahenle mɔɔ ka aneɛ ngakyile ne la ɛyɛ koonwu na ɔdɛndɛ ɔhile ɔ nwo nee nyamenle,0.0312,0.0083
7,"Me afoa nu ɛdeɛ, menleɛnlea edwɛkɛ ne anu la menwu kɛ ɔtɛyɛle debie mɔɔ maa ɔfɛta ewule a.",me afoa nu ɛdeɛ menleɛnlea edwɛkɛ ne anu la menwu kɛ ɔtɛyɛle debie mɔɔ ɔmaa ɔfɛta ewu la,0.1667,0.0282
8,Bɛmaa zɛhae subane ne mɔɔ ɛnee Kelaese Gyisɛse lɛ la ɛvinde bɛ ɛbɛla nu.,bɛmaa zɛhae subane ne mɔɔ ɛnee kelaese gyisɛse lɛ la ɛvinde bɛ ɛbɛla nu,0.0,0.0
9,"O me mra ngakula, medi bɛ nwo nyane, na mete ye wɔ me nwonane nu kɛ raalɛ mɔɔ ɛvo awolɛ zo la, na ɔbahɔ zo zɔhane kɔkpula mekɛ mɔɔ bɛkɛnyia Kelaese su ne wɔ bɛ nu la.",o me mra ngakula medi bɛ nwo nyane na mete ye wɔ me nwonane nu kɛ raalɛ mɔɔ ɛvo awolɛ zo la na ɔbahɔ zo zɔhane kɔkpula mekɛ mɔɔ bɛkɛnyia kelaese su ne wɔ bɛ nu la,0.0,0.0
