sample_id,reference,hypothesis,wer,cer
0,1 KƆL 13.,Kɔlɛɛntɛ mɛɛ kra taɛmɔrɔ mwa.,0.5556,0.6111
1,Ɛhulolɛ.,Ɔhye deɛ ɛbue nɔ.,4.0,0.2245
2,"Saa mekola menli nee anwuma soanvolɛma aneɛ ngakyile ne mɔ ka, na menlɛ ɛhulolɛ a, me ɛdendɛlɛ le kɛ ɛlawule anzɛɛ awa mɔɔ ɛlɛyɛ alɛra la.","Sa me kpole mɔɔ le neɛ ɔmmaa ɛhye anwo amaneɛ ngɛkye ne mɔɔ ka, na amaneɛ hule la, mɛɛ dɛle kɛ elewure anzeɛ agwa mɔɔ le ye alagala.",0.0355,0.0038
3,"Saa melɛ ahyɛlɛdeɛ mɔɔ mefa metendɛ Nyamenle anloa azo, na saa mebe nwoma nu kpole, mete fealeranu edwɛkɛ muala abo, na melɛ diedi mɔɔ maa mekola metudu awoka, na menlɛ ɛhulolɛ a, menzɔho sonla.","Saa melea srɛdiɛ mɔɔ mfa me tendɛ ne yamlea nwo azo, na saa me bia menwoma nupɔre, me te fiare nwo jɔkɛ mu ara bɔ. Na melea edie mɔɔ meamkua me tudu awoka, na me nna hura ra. Menzo hun sɔ.",0.0277,0.0021
4,"Saa mefa me nwo ninyɛne muala mekyɛ ehyianvolɛma na mefa me sonlabaka ye memaa kɛ bɛyela ye, na menlɛ ɛhulolɛ a, nvasoɛ biala ɛnle zolɛ.","Saa mɛfa mɛwu nwo nnyɛɛ nwo mɛkɛ ɛhyeɛ mɔɔ mɔɔ na mɛfa mɛsulo bakayi mɛmɛkɛ bayɛ yɛra ye, na mɛne hulo ara, baso biara ne zuro.",0.0352,0.0044
5,"Ɛhulolɛ lɛ abotane, ɔ ti akunlu le kɛnlɛma; ɛhulolɛ ɛnle anyebolo, ɔmbu ɔ nwo, yɛɛ ɔmmemaa ɔ nwo zo; ɛhulolɛ ɛnyɛ ninyɛne mgbane mgbane, yɛɛ ɔndendɛ ɛtane ɔntia awie; ɔnle angomedi, ɔnva ɛya yɛɛ ɔmbu ɛtane nwo mgbonda; ɛhulolɛ anye ɛnlie ninyɛndane nwo, ɔdi fɛlɛko wɔ mɔɔ le nɔhalɛ la anwo.","ɛhuroleɛ la bɔtane, ɔtie akule kɛdama, ɛhuroleɛ nane anyeɛ buru, ɔmua nwo, yeɛma mɔɔ nwo zɔ. ɛhuroleɛ anyeɛ nɛɛ nyieɛ ngyangyane, yeɛ ndɛndɛn ɛtane no tie awie, ɔnee anguma di, ɔbɛyɛ yɛɛ ɔmua ɛtane no ngbonda. ɛhuroleɛ anyeɛ nyieɛ nyiɛndane nwo. Odifilakomɔ mɔɔ rele nra awo.",0.0169,0.0015
6,"Ɛhulolɛ ɛmkpo aze ɛlɛ; ɔlɛ diedi wɔ debie biala anu, ɔlɛ debie biala anwo anyelazo yɛɛ ye abotane bo ɛndu ɛlɛ.","ɛduleɛ m̀pwaɛɛlɛ, ɔle diɛdiiwɔ edwɛɛbeɛ nu, ɔle diɛdiiwɔ edwɛɛbeɛ ǎnwo ayi la azo, yɛɛ yabutanibɔ ɛdule.",0.0454,0.0061
7,Ɛhulolɛ ɛmbɔ aze ɛlɛ.,Eh nwu adɛleɛ mɔɔ azɛlɛ.,0.3125,0.0311
8,"Nyamenle anloa azo ɛdendɛlɛ ɛdeɛ, ɔbakpa nwo.",Yɛamnea na yɛzɛn dɛɛdii yɛɔbɛkpa yɛɛ.,0.1429,0.0146
9,"Ahyɛlɛdeɛ mɔɔ bɛfa bɛtendɛ aneɛ ngakyile ne mɔ la bazi aze, yɛɛ nwoma ɛnwunlɛ mgbole bapɛ nu aze.",asha deme bɛfɛle bɛ dɛanrɛngye ɛnɩ mɔɔ la bɛziaze. Yɛwɔmɛ wunle ngbure bɛ pɛnwo aze.,0.0494,0.0056
