sample_id,reference,hypothesis,wer,cer
0,"Bi din baar naasubure, ki be tiŋ na kur po. Li naasuut din yab ki gar naasuut nba kur mi baar, ki bia yab gar naasuut nba kur saa mi baara.",bi dinbaar naa subure ki be tiŋ na kul po li naa suut din yab ki gal naa suut nba kul mibaar ki bia yab gal naa suut nba kul saa mibaara,0.5806,0.0476
1,"Yii mei Yennu batnba nan binba kur tee yikoo damm na paak, a tii be nan laafia nan parmaasir, kii tee yentina, kii be soonna.",yii me yennu batinba nan binba kuro tee yiikoo damm na paak a ti i be nan laapia nan parmaasir kii tee yen tinna kii bi soonna,0.4,0.0722
2,"Ŋaan i ki sikin i mɔŋ nan dinna. I ki turin baakir, koo ki wei sennii nba kur ki n tur yimm nan i yeejamm na.",ŋan i ki siken imɔŋ nan din na i ketur nbaakil ko kiwei sen ni mbaa kol ka ntul yim na iya jam na,0.8462,0.2222
3,"Wunba dɔŋ pot u punn ŋaan tan teen Masiaweirɔ, ŋaant ki wun dian nna; wunba mun ki pot ŋaan teen Masiaweirɔ, wuu kii loon u ji daa porii u punni.",wunba dɔŋ potu punn ŋaan tan teen masia weirɔ ŋaant ki wundiann na wunba mun ki pot ŋaan teen masia weirɔ wuu kii loon u ji daa pore u punni,0.3333,0.0179
4,"Tingbouŋ, gbiintir. N baat nan boontue niib na paak, ki li sii tee bi biit tubdatu, kimaan bi yêt n tumiiue, ki bia ki gaar n maan.",tin gboŋ gbiintil n baat naam boontu e niibna paak ki li sii tea bibiit tibidatu kimaan bi yet n tumiu e ki bia ki gaal nmaa,0.6296,0.1111
5,"Li-i tee ki i lakin leeb ki di, li ki tee ti Yomdaanɔ jeet kaa ki i dii.",li-i tee kii lakin leeb ki di li ki tee ti yimdaanɔ jeet ka kii di,0.3889,0.0577
6,"Li tee yoo kur mɔlor nyinne ki tur yimm Israel teeb nan min, kimaan min Yennu-e nan sanpaak nan tiŋ, daa ŋanloob na ni, ŋaan nyik toonn ki foi daaŋanlore daar.”",li tee yoo kul mɔlol nyinnɛ ki tur yim israel teeb nan mi kimaa mi ye nuwe nansanpaak nan tiŋ daa ŋan loob na ni ŋaan nyik tuon ki foi daa ŋan lɔrɛ daa,0.5484,0.1129
7,"Yoo nba ki n loo dindouŋ ni na, ki Yennu maan ŋamm baar n boor.",yoonba ka n loo dindoŋ ni naa ke  nu maa ŋan baal n-boor,0.8,0.2128
8,"ki Netanel, wunba tee Suar bija na tee Isakar booru ni tɔɔndaanɔ,",ki natanial unba tee sɔɔl bijana tee isaka booro ni tuɔn daanɔ,0.75,0.1923
9,"Neria bija Baruk-o beta a fan pak linba na ki jiin ti po, a Babilonia teeb na n la nyannu ti paak, ki kpit, koo ki soorit ki saan nant Babilonia.”",narei bijaa bariko bita apan pak limbaa na ki jiin tipu a babilonia teeb na n la nyannu tipaak ki kpit koo kisoor ki saa nan babilonia,0.4839,0.1273
10,"Daanɔ nba yêen Yennu Bija Yiisa, ti Baa Yennu ki be nanɔ, ŋaan wunba piak ki yeen a u teen yada nan Yiisa tee Yennu Bijae, ti Baa Yennu be nanɔ.",daanɔ nba yeen yennu bija yiisa ti ba yennu ki bi nanɔ ŋaan u nba piak ki yeen a u teen yada nan yiisa tee yennu bijae ti ba yennu bi nanɔ,0.2258,0.0545
11,"Li paak, wunba biir Yennu diiuk, Yennu mun saa biir li yɔɔwa. Kimaan Yennu diiuk tee diyeeŋe; ki yimme tee diiuk maŋ.",li paak wonba bii yennu diok yennu mun saa bii li yɔɔ wa ki maan yennu diok tee di yeŋe ki yinme tee yennu diok maŋ,0.6364,0.1758
12,"Baa lek yeen a, “Nan Yennu nba be na,”",baa leg ye aa na yen nu umba be na,0.7778,0.2308
13,"Ii tuu taan leeb ki jiant min Yennu daaŋanlore daar, ŋaan daa tuun i mɔŋ toona.",ituu taan leeb ki jiant min yennu daa ŋan loree daar ŋaan daa tuun i mɔŋu toona,0.375,0.0484
14,"N kan fit jii niib na kur jika n kuukɔɔ, li saa yabit ki paakima.",nkanfil jein niiba na kuri jika nkunkua li saa yabit ki paaka ma,0.6667,0.1837
15,"“N saa te ki niib nba nami na-ii tiinin jaŋmaanii. N saa baar nan ŋmatir, niib nba ki i kɔn namm na sinsuuk ni, ki bia te ki i datai kur n chiar ŋaan nyiki.",nsaa tɛ ke niiba mba nami nɛ tiini jaŋmaani n saa baal na ŋmatir niibinba ke ikɔnnanbana sunsuugu ni ki bea tɛ ke edata iku n cheal ŋaan nyiki,0.7429,0.2241
16,"Ki Moses jii sɔn na ki mii mii niib na paak ŋaan yet a, “Linba nae tee sɔn nba gbeen mɔlor nba ki Yennu lor nani, yoo nba ki u turi u sennii na.”",ki moses jii sɔn na ki miimi niib na paak ŋaan yet a linba na tee sɔmnba gbeen mɔlu linba ki yennu lol na ni yoonba ki u turi u senii na,0.3529,0.0748
17,"nan Hesbonn, nan Jaser doi, nan li bonkobit kpinkpaar boa.",nan hesbon nan jɛsɛ doe nan le boŋkobi tikpeŋkpaale boa,0.6,0.2609
18,"Ki ti mɔŋ mɔŋ mun bann Yennu nba loont biaŋinba, ki bia teen yada nan u set loont.",i ti mɔk mɔŋ munbann yennu nba loont biaŋ nba ki bia teen yara nan u set loont,0.3889,0.0635
19,"Li poor po, ki u kpakir Sedekaya maŋ ninbina, ŋaan te ki bi baanɔ jarit, a bin saan nanɔ Babilonia.",le pool po ke u kpagilse di kayaa maŋ ninbina ŋaan te ki bi baanɔ jarit abin saan nanɔ babilonia,0.4,0.0921
20,"I poŋ mi nan binba tuun Yenjiantu ŋasaakak ni na, bi jeet nyi bi toonn maŋ nie; ki binba mann mannu ki teen Yennu ki ŋamii binbintir na mun gaan bi yar leŋe.",i poŋ mi nan binba tuun yennu jiantu ŋasaakak nii na bi jeet nyi bi toona maŋ niie ki binba mann mannu ki teen yennu ki ŋamii bin bintir na mungaan bi yar leŋi,0.303,0.0492
21,li doi nan niib nba be leŋ na. Niib saa mɔ boi sommir po.,li doe na niib mba be lenŋina niib saa mɔ boi son mil po,0.5,0.1667
22,"Ii tuu tiar daar na ni, ki di jaamm, ki lii tiani min Yabint Yennu nba tun linba. Ii di jaamm maŋ binn kur.”",ituu tiaar daal na ni ki di jaam ki lii tiaa ni min yabinti yennu mba tun linba i di jaam maŋ binni kpul,0.5417,0.15
23,Ki bi piin ki somm nan biaŋinba ki Yennu wann Moses na.,ki bi piin ki som nan biaŋinba ki yennu wann moses na,0.0833,0.0233
24,"Parbiir nba kaa paak baar Gasa teeb paaka,",palbiil n ba ka paak baal ga ta teeb paaka,0.875,0.1471
25,"Bii tuun toonŋana, ki bi toonŋana maŋ-ii yab; ki bi nii-ii yaa nan piinii turu.",bii tuun too ŋana ki bi too ŋana maŋiiyab ki bi niii ya nan piini tur,0.6,0.1
26,"Tɔn, li-i tee ki i di, amii ki i nyu bonnyunyuut, amii ki i tuun linba kur, yii tee man linba sa tur Yennu baakir.",tɔn lii tee kii dii koo ki nyubonyunyuut koo ki tuun linba kor yii tee mak linba sa tur yennu baakar,0.48,0.1667
27,"Ki Yennu yet a, “N saa te ki n baakir ŋant na n gar a boor, ŋaan ki man wanna n sann. Min Yennu sii mɔk ninbatinu niib nba ki n gannib na paak,",ki yennu yet a n saa te ke n baakil ŋannti na n gal a boor ŋaan ki man wa na n sann min yennu siimɔk ninba tinnu niib nba ki n gannib na paak,0.2647,0.0667
28,"Lanne tee n nyɔɔti? N nyɔɔt tee maa mɔɔntir barŋanii maŋ yann nae, ki ki jii yaak nba ki n mɔk barŋanii toona ni na ki gaan siari.",lannee tee n nyɔɔti nnyɔɔt teen maan mɔɔntir barŋani maŋ yann ne ki ki jii yaa kinba kin mɔk barŋani toona nina ki gaan siar,0.5357,0.08
29,"Jeyel-e din sibir Gibeonn doo ki kar leŋ, ki u ŋaapoo sann tee Maaka,",jeyali din sibil gibian doo ki kalliŋ ki uŋaa poosanni tee maaka,0.5714,0.1698
30,"Mi-i mei Yennu maboorganu ni, n seeke mei, ŋaan n yan kaa leŋi.",nii mee yennu barganii ni n seeke nme ŋan n yankaa leŋ,0.6154,0.2553
31,"ŋɔɔe tee n baa Yennu, ki n saa yin yaŋ ki jiin u yabint po.",ŋɔ e tee mbaa yennu ki n sáa yinyaŋ ki jiin uyabinti pɔ,0.6667,0.1163
32,"Li din tee waat yooe, ki kpanbar na kar u waat naakuuk ni ki kpia muu.",la den tee waati yoe kpambal na kal u waat naa kuuku ni ka kpia mu,0.6875,0.2264
33,"N naa waas, n mɔk parpeenn nan ya tian linba ki n wanni na kur, ki bia tee nnee.",nnawaas mɔk parpeen nan yaa tian linba kor kin wanni ki tuu na,0.6842,0.339
34,Juda booru ni niib nba din kar Jerusalem din tee kobii ŋanloob nan piinyiae.,judaa booriu ni niibi n baa din kal jerusalɛm din tee kobii ŋan loob nam piin yea,0.8571,0.1452
35,“I yonbaa po terik sii tee Sinsuuk ni mɔkgbeŋir nae.,iyombaa poteriga sii tee sin suugu ni mɔgɔ gbeŋŋiri nee,0.9,0.2439
36,"Li-i tee Yennu loomm nan i di fara toonŋana paak, li chee nan i di fara toonbiit paak;",li i tee yennu lom nan i di biak tooŋana paak li chee yin di biak toonbiit paak,0.4444,0.2121
37,“A yet Aarɔnn nan u bonjai ki bin paan bi nii pejaleek nba kii turin na yur paak.,aayit aarɔn nan ubonjai ki binpaan binii pi ja leek mba kiiturin na yul paa,0.8333,0.1129
