sample_id,reference,hypothesis,wer,cer
0,"Balasua m'ɔ kɔ ja bian'n, ɔ nʋn yɩ́ hun bɛ wɔ nun dede yɩ́ hun wu. Sɛ ɔ wu a, ɔ le atɩn ɔ kʋala kɛ ɔ ja belenzua m'ɔ kulo ɔ. Nan kʋsʋ, ɔ le man atɩn kɛ ɔ ja belenzua m'ɔ falɩ man yɩ́ nwʋn manlɩn man Kilisi ɔ.",,,
1,"Ɛhɩ, bian'n nwunlin kɛ dɔɛ'n mɔ Zozi hanlɩn kɛ: “Kɔ awulo nán wɔ́ wa nɩn anwʋn a sa.” Dɔɛ sɔ nɩn asʋ yɛ̂ yɩ́ wa nɩn anwʋn salɩ ɔ. Ɔ fi mɛlɛ sɔ'n, ɔ nʋn yɩ́ awulo amma'n-mɔ kʋalaa bɛ kɔ le Zozi bɛ kɔ li.",,,
2,"Anɩn bian kʋn wɔ Betanin kulo nɩn asʋ, bɛ fɛlɛ yɩ́ Lazaa. Lazaa sɔ'n nʋn yɩ́ nianman mmalasua nnyuan yɛ̂ bɛ tɩ Betanin ɛbɛlɛ ɔ. Kʋn li Mali yɛ̂ kʋn kʋsʋ li Maatɩ.",,,
3,"Kaan cɛ, sʋanlan kʋn kɔ a kɔ tʋ bɛ́. Yɩ́ nwan: “Ɛmɔ nɩ́an, menian'n-mɔ mɔ ɛmɔ gualɩ bɛ́ fiadɩ'n, bɛ gua Nyanmɩan awulo ɛlɔ, bɛ lɛ kekele menian'n-mɔ ninnge.”",,,
4,"Bɛ́ nun bie fɩ́ɩ́ mmian man like anwʋn. Afɩ, bɛ́ kʋalaa mɔ bɛ le ebo anaan sua'n, bɛ tɔnɩn yɩ́ bɛ fa yɩ́ esika'n",,,
5,"Ɔ sanlɩn kɛ kanga mɔ yɛ́ Mɩn kɔ fɛlɛ yɩ́'n, anɩn yɛ́ Mɩn a man ɔ'a nyan fanwʋndi. Sʋanlan kʋsʋ m'ɔ di yɩ́ ti anwʋn mɔ yɛ́ Mɩn kɔ fɛlɛ yɩ́'n, anɩn ɔ'a kaci yɛ́ Mɩn kanga.",,,
6,"Nan mɩɩn kan sɔ mɩn kele ɛmɔ, yɩ́ dɩɛ cɩan mɔ bɛ 'yɔ ɛmɔ sɔ'n, anɩn ɛmɔ kacɩ kɛ n ganlɩn n gelelɩ ɛmɔ. M'an ngan m'an ngele man ɛmɔ daba, afɩ anɩn mɩn nʋn ɛmɔ y'ɔ san ɔ.",,,
7,"Ɛnɛ nʋn ɛnɛ, bɛ 'kɩnnga Moyizɩ mala kalata'n-mɔ a, bɛ tɩ kɛ menian mɔ b'a hyɩ bɛ́ ajʋnlɩn ɔ.",,,
8,"Afɩ, sʋanlan m'ɔ nne Baa'n nni man'n, anɩn sʋanlan sɔ'n, ɔ nne man Sɩɛ'n kʋsʋ nni man. Nan sʋanlan m'ɔ de Baa'n di'n, anɩn ɔ de Sɩɛ'n kʋsʋ di.",,,
9,"Ɛmɔ kácɩ kɛ sʋanlan biala, sɛ ɔ tɩ kanga o, sɛ ɔ tɩ man kanga o, yɩ́ junman kpa m'ɔ kɔ li'n, ɔ 'nyan yɩ́ nwʋn ahatua m'ɔ fata'n yɛ́ Mɩn asa nun.",,,
10,"Mɔ Pɩɛlɩ tɩlɩ ɛjɔlɛ sɔ'n, ɔ kɔ su akpʋlʋwa. Yɩ́ nwan: “Zozi sɔ'n, mɩn nzɩ man yɩ́.”",,,
11,"Mali jʋnlɩn kɛ sʋanlan'n m'ɔ di tola nɩn anun junman nɩn ɔ. Yɩ́ nwan: “Yɛmɩnlɩn, sɛ wɔ́ yɛ̂ a yɩ yɩ́ ɛwa a, anɩn kele mɩ́n lɩka mɔ ɛ sielɩ yɩ́'n maan n gɔ́ n vá.”",,,
12,"Kɛmɔ ɛmɔ nne man sʋanlan'n mɔ Sɩɛ'n sʋanlɩn yɩ́'n nni man'n, ɔ man ɛmɔ nva man yɩ́ ɛjɔlɛ'n bɛ nzie man.",,,
13,"Nan ɔ tɩ mala wɔ ɛmɔ afian ɛwa, sɛ bɛ 'di *Pakɩ biala a, bɛ́ mɔ bɛ kɔ gua bɛ́ fiadɩ'n, mɩn yɩ kʋn. Yɩ́ ti, asʋ ɛmɔ kulo kɛ mɩn yaci Zufʋ'n-mɔ belemgbin nɩn ɔ?”",,,
14,"Ɛhɩ a, bɛ tɩ ɛbɛlɛ kaan mɔ ɔ 'kɔ bie'n, Zozi 'tʋ yɩ́ nyɩn nɩan an, menian dɔʋn kpa lɛ ba yɩ́ nwʋn, nán ɔ'a bisa Filipʋ kɛ: “Filipʋ, ninhan yɛ̂ yɛ 'nyan like yɛ to yɛ man menian nwala ɛhɩ di ɔ?”",,,
15,"Ɛmɔ tɩ Nyanmɩan anwʋntɩɛ mma, yɩ́ ti, nán man bɛ tɩ satɩlɩfʋɛ nyɔlɩɛ fɩ́ɩ́, anaan basa-basa ɛyɔlɛ ɔ nʋn anyɩnbʋlʋ bɔbɔ ɛmɔ afian ɛlɔ.",,,
16,Ɛmɔ a nɩan yɛ́ nʋn yɛ́ Mɩn asɩtanlan sɔ nɩn asʋ. Ɛhɩka ati yɛ̂ bɛ helelɩ ɛmɔ ahʋlʋwa kpa tɛmʋn mɔ ɛmɔ lelɩ Nyanmɩan Anʋan Ɛjɔlɛ'n bɛ lili nɩn ɔ. Nan kʋsʋ Wawɛ Nwannzan-nwannzan nɩn a man ɛmɔ le fɛ elie.,,,
17,"Mɔ Zakali yuelɩ Nyanmɩan awulo nɩn anun junman'n di'n, ɔ kɔ sa kɔ hɔ yɩ́ kulo.",,,
18,"Mɔ mmɔfʋɛ nnyuan'n lili yɛ́ Mɩn anwʋn adanzɩɛ bɛ hanlɩn yɩ́ nʋan ɛjɔlɛ'n yuelɩ'n, bɛ kɔ sa bɛ kɔ hɔ Zoluzalɛmʋn. Mɔ bɛ 'kɔ'n, bɛ bɔlɩ Ɛjɔlɛkpa'n Samali kulo dɔʋn asʋ bɛ hele menian'n-mɔ.",,,
19,"Ɛjɔlɛkpa nɩn ati, sɛ mɩɩn nwun yalɛ ɛmɔ dunman nun an, nán bɛ man bɛ́ nwʋn bubu bɛ́. Nan ɔ tɩ ɛmɔ anunminnyanmʋn wɔ Nyanmɩan anyunnun.",,,
20,Ɛjɔlɛ kpɔlɛ kʋn yɛ̂ n dɩanlɩn nun n ganlɩn yɩ́ bɛ́ afian ɛbɛlɛ ɔ. Mɩ́n nwan: ‘Ewuetinnge nɩn ati yɛ̂ ɔ man ɛnɛ ɛmɔ lɛ bua mɩ́n ndɛɛ ɔ!’”,,,
21,Mɩn yɔ ajʋnlɩn kɛ ɛmɔ nwun yɩ́ kɛ yɛ de Kilisi yɛ di.,,,
22,"Zase kɔ jinlan yɛ́ Mɩn anyunnun, yɩ́ nwan: “Yɛmɩnlɩn, tie! Mɩn 'bu mɩ́n nwʋn ninnge nɩn anun mɩn tu yɩ́ ebue mɩn man ehianfʋɛ'n-mɔ. Sɛ n nili sʋanlan bie ndunlunmun an, mɩn 'bɔ yɩ́ nwʋn fâ nnan mɩn man yɩ́.”",,,
23,"Zufʋ'n-mɔ fɛtɩ sɔ'n kʋsʋ, cɩan m'ɔ li sian'n yɛ̂ ɔ tɩ fɛtɩ'n cɩan kpili kpa nɩn ɔ. Cɩan sɔ'n, Zozi jasʋlɩ jinlanlɩn menian'n-mɔ kʋalaa afian an, yɩ́ nwan: “Sʋanlan mɔ nzuhoe lɛ kun yɩ́'n, ɔ bála mɩ́n nwʋn ɔ bála a nʋn nzue.",,,
24,"Ɔ wɔ ɛbɛlɛ dede a, cɩan kʋn Nyanmɩan kɔ yɩ sʋanlan kʋn asɩɛ nɩn asʋ ɛwa kɛ ɔ lí adanzɩɛ. Sʋanlan sɔ'n, bɛ fɛlɛ yɩ́ Zʋan.",,,
25,"Yɛ́ kʋalaa yɛ kɔ fin asɩ. Mɩn 'tie a, anɩn anɩɛ kʋn lɛ bisa mɩ́n Ebele anɩɛ nɩn anun kɛ: ‘Sɔlʋ, Sɔlʋ, nzukɛ ati yɛ̂ ɛ lɛ kele mɩ́n ahʋlʋwa ɔ? Ɛ ngɔ hʋala man mɩ́n nʋn kpɩnmgbɩn.’",,,
26,"Mɔ bɛ yɩlɩ menian nsʋ sɔ'n-mɔ'n, bɛ kɔ fa bɛ́ bɛ kɔ hele mmɔfʋɛ'n-mɔ. Mmɔfʋɛ'n-mɔ kɔ fa bɛ́ sa bɛ kɔ fua bɛ́ ti sʋ bɛ kɔ sɛlɛ Nyanmɩan bɛ kɔ man bɛ́.",,,
