sample_id,reference,hypothesis,wer,cer
0,Ntsi ɔtɔɔ afe fa bi,nti ɔto afisɛ bi,0.8,0.4
1,Akwaaba,aপb,1.0,0.7143
2,Nsu kɔm dze me,nsu kɔm dzime,0.5,0.0909
3,Boa me,buamì,1.0,0.4
4,Mber nnyi hɔ,imbər ni hɔ,0.6667,0.4
5,Dze susu sika no tɔɔ bɔɔl,dze sususi kane tɔɔ bɔɔl,0.5,0.05
6,Dan mu,danimu,1.0,0.2
7,"Kosɛ, Mannhyɛ daara",kosɛ manshɛ daara,0.3333,0.125
8,Nokwar dze nyimpa bɛn owu ho,no kɔ zonyimpa bɛn oo ho,0.6667,0.3043
9,Dɛm ara,damaara,1.0,0.3333
10,Enyin sen me,sm,1.0,0.8
11,Ɔmee nye Ɔfe,ɔme inye ɔfe,0.6667,0.1
12,Ɔsow aba pii,o so abapii,1.0,0.2
13,Ngo a oguu asuafo no do,ngwu a ogwu ese afụ no wọndo,0.8333,0.5
14,Ma me bebiree,anibri,1.0,0.7273
15,Ɔsowee ara pɛ,ọsoe arape,1.0,0.3636
16,Dum kandzea no,dumkanze ano,1.0,0.0833
17,ɛkɔm dze me,ɛkɔm zeme,0.6667,0.1111
18,"M'ehu, m'ayɛ ewie",mehu ma yerie,0.6667,0.1667
19,Yoo medaase,yo midasi,1.0,0.4
20,Me pɛdɛ mo tɔ credit na medze gu mtn number do,mepɛdɛ motɔ kreadat na mo do gu mtan namba do,0.8182,0.2778
21,To ndwom,conom,1.0,0.4286
22,Nye dza Osei dze yɛɛ buburo yi,nnye da a ɔsɛder yɛbuburo yi,0.8571,0.3333
23,Translation: By the roadside,wo nkwa nchen,1.0,0.7917
24,Mo ho mmfa me,moho nfam,1.0,0.3
25,Dɛm ɔkɔr no,dem okorno,1.0,0.3333
26,"Kosɛ, Mannhyɛ daara",kose manshedara,1.0,0.3125
27,Ɔbɛbuei n'enyinwa ɔkyena,obebueyi n enu ọchịna,1.3333,0.5714
28,ɛretɔ egu ɛbɛn number do,eweto egu ebɛ nna mba do,0.8,0.35
29,W'edzi nkɔmbɔ mprɛnsa,wezi nkomon prense,1.0,0.3889
30,ɛretɔ egu ɛbɛn number do,ɛwete egu aban na mba do,0.8,0.35
31,Akwaaba,akwaaba,0.0,0.0
32,"Hello good morning, Mepawokyɛw moro tɔ credit",hello good morning potamoto credid,0.5714,0.3158
33,Ɔsowee ara pɛ,osu ye arape,1.0,0.4545
34,Na biribiara dwoe,nna biibiara dwo e,1.3333,0.1333
35,Nsu kɔm dze me,esukɔmzime,1.0,0.2727
36,Mma aboa bi twee,maa abuɔd bi ci,0.75,0.6154
37,Sɔ kandzea no,sɔ kanzea no,0.3333,0.0909
38,"Oho, Oho, me pɛdɛ mo tɔ",oho oho epɛdɛ mutɔ,0.6667,0.125
39,Ne yer,네য,1.0,1.0
40,Nokwar dze nyimpa bɛn owu ho,do kwar ze nyi pa ben wo ho,1.1667,0.2609
41,"Oho, Oho, me pɛdɛ mo tɔ",ɔhɔ ɔhɔ mepɛdɛ mo tɔ,0.6667,0.25
42,ɛretɔ egu ɛbɛn number do,eweto ogu ịbenambadụ,1.0,0.55
43,Efow dua pa a na wo pia wo  push,ɛfuw dua pal na wo piaw,0.6667,0.3478
44,Ko buu no,kobuno,1.0,0.1429
45,Bra ha,ব্রাহাহ,1.0,1.0
46,To do ma me,tudumam,1.0,0.375
47,Efow dua pa a na wo pia wo  push,ɛfu duapa a na wopiawo,0.7778,0.3043
48,Ko buu no,ຄuບູ n,1.0,0.7143
49,Mber nnyi hɔ,mbe nyuho,1.0,0.4
50,Eka brɔfo a?,ɛka brɔfa,1.0,0.2222
51,Translation: By the roadside,w宽t,1.0,0.9583
52,Mepawokyɛw me pɛdɛ mo tɔ mtn credit,mepaatyrɛw mepɛdɔ metɔ mtn credit,0.7143,0.2069
53,ɛretɔ egu ɛbɛn number do,awiteogu ebenambato,1.0,0.6
54,Ye be hyia bio,ye be shia bio,0.25,0.1818
55,Me pɛdɛ mo tɔ credit na medze gu mtn number do,mepɛdɛ mutɔ krɛ detona medi gu amtia nambado,0.9091,0.3611
56,Hyɛ n'enyim tee,ṣẹ ní ní ntin,1.3333,0.75
57,Efow dua pa a na wo pia wo  push,ɛfo woduapa a no wopia wo,0.7778,0.3043
58,Fa to hɔ,fatoho,1.0,0.1667
59,Bi deda bi ekyir,ebi deda ebi ec,0.75,0.4615
60,Ewie a,evia,1.0,0.4
61,Sua adze,suaadze,1.0,0.0
62,Dze susu sika no tɔɔ bɔɔl,di sususikana tɔwɔ bɔɔrɛ,1.0,0.3
63,Ngo a oguu asuafo no do,nko a ogu esi afụ no dụ,0.8333,0.3333
64,Ne yer,ne yɛ,0.5,0.4
65,Akwaaba,akwaba,1.0,0.1429
66,Ewi no rehwehwɛ ehu,ewi nerehwohwɛ ehu,0.5,0.125
67,No mu biara,ne mu biawa a,1.0,0.3333
68,Medaase,meda si,2.0,0.2857
69,Efow dua pa a na wo pia wo  push,efo juapa nna wopiao,1.0,0.3478
70,Tsir kor nnkɔ egyina,tikor nkɔ eji na,1.0,0.2941
71,Mtn,emtie,1.0,1.0
72,"Hello good morning, Mepawokyɛw moro tɔ credit",hello good morning bosomertsa credit,0.4286,0.3421
73,"Oho, Oho, me pɛdɛ mo tɔ",ooho ooho mepɛdeɛ metɔ,1.0,0.25
74,Mo ho mmfa me,mohɔ ɔfama,1.0,0.4
75,Ewi no rehwehwɛ ehu,ewi no hwehwɛ ehu,0.25,0.125
76,Nsu,nsu,0.0,0.0
77,Yaw na Ama,yaona ama,0.6667,0.125
78,Efi hen?,éfi hin,1.0,0.3333
79,Na Ɔkɔ kɔ wui,muroteegu na okoko wee,1.0,1.4
80,Ngo a oguu asuafo no do,ngwa ogu esyafonoto,1.0,0.2778
81,Tsew do ma me,tsoodo mam,1.0,0.3
82,Efow dua pa a na wo pia wo  push,ɛfo diapal na wopia,0.8889,0.4348
83,Enyin sen me,enyi nsin hɛn,1.0,0.4
84,Hwɛ sor,শাsর,1.0,0.8333
85,Mepawokyɛw nyew,咪怕c样,1.0,1.0
86,Hyɛ n'enyim tee,snenimti,1.0,0.5
87,Sua adze,sia azin,1.0,0.5714
88,Sɔ kandzea no,sokanziano,1.0,0.2727
89,Abofraba yi,abufra bei,1.0,0.3
90,Sua adze,sia adze,0.5,0.1429
91,Efow dua pa a na wo pia wo  push,efudi yaphaana wupiaon,1.0,0.4783
92,Nyimpa nnyɛ,nyimpa nyɛʼ,0.5,0.2
93,Enyin sen me,ɛnyɛn sina me,0.6667,0.4
