sample_id,reference,hypothesis,wer,cer
0,1 BERESOSƐM 1.,留在家裡有空留在家裡有空,0.3333,0.0992
1,Efi Adam So Kosi Noa Mma So.,firiwafiriwadam sukuu si ne wɔn asom,0.1429,0.0385
2,"Adam asefo yɛ Set, Enos.",adam asofoɔ yɛ sɛt nnɔs,0.12,0.0154
3,"Kenan, Mahalalel, Yared.",Canaan mahalarro yarek,0.3333,0.0194
4,"Henok, Metusela, Lamek.",hɛ nok mati sɛla lammɛk,0.5556,0.0185
5,"Noa mma ne, Sem, Ham, ne Yafet.",no wɔ ma ne sam ha mu ne yɛafek,0.1429,0.0136
6,Yafet Asefo.,Ja fatassifo,0.5,0.04
7,"Na Yafet asefo ne Gomer, Magog, Media, Yawan, Tubal, Mesek ne Tiras.",mayafrɛte asefoɔ ne gɔɔm a ma gɔgog media yaa wɔn tube a mɛsɛk ne teras,0.0903,0.0069
8,"Na Gomer asefo ne Askenas, Rifat ne Togarma.",na goma asefoɔ ne asuka nas reflɛte ne tɔrgalma,0.0938,0.0098
9,"Na Yawan asefo ne Elisa, Tarsis, Kitim ne Rodanim.",mmaayewa wɔ asofoɔ ne elisa taasis ketew ne road anim,0.0864,0.0085
10,Ham Asefo.,他嘛 肆 of,0.75,0.1094
11,"Na Ham asefo ne Kus, Misraim, Put ne Kanaan.",na ha maasefoɔ ne kurs mu dze anim boot na kaa nan,0.1235,0.0129
12,"Na Kus asefo ne Seba, Hawila, Sabta, Raama ne Sabteka.",na kuta asefoɔ ne seba hawila saptar raman saptika,0.06,0.0048
13,Na Raama asefo yɛ Saba ne Dedan.,na wɔrama asefoɔ yɛ soba ne di dan,0.102,0.0096
14,Kus woo Nimrod.,kursuo nemrote,0.3333,0.0417
15,Na Nimrod bɛyɛɛ ɔkofo kɛse wɔ asase so.,animaa ne bɛyɛ akuffoɔ kɛse wɔ asasease ne so,0.0938,0.0156
16,Na Misraim woo.,namidziren mu wɔ hɔ,0.4444,0.0625
17,"Ludfo, Anamfo, Lehabfo, Naftuhfo, Patrusfo, Kasluhfo ne Kaftorfo a wɔn ase na Filistifo fi.",lubefo ananfo lɛhabfo nabutifo patrisfo kaasrofo ne kaftɔfo a wɔn asene fiilis te fufi,0.0561,0.0037
18,Na Kanaan woo nʼabakan.,na kɛr na wɔwɔ n abakata,0.3125,0.0249
19,"Sidon ne Het, Yebusifo, Amorifo, Girgasifo, Hewifo, Arkifo, Sinifo, Arwadfo, Semarifo ne Hamatifo tete agya.",si dɔɔne hɛt ne abusuafo amorɔfo gagasifo awufo akifo sinifo awadfo samarifo ne helmet nso teteɛgyeɛ,0.0622,0.0033
20,Sem Asefo.,sem asefoɔ,0.25,0.0156
21,"Na Sem asefo yɛ Elam, Asur, Arfaksad, Lud ne Aram.",na asɛm asɛfo yɛ ɛlam asɔɔ afasag load ne ara,0.07,0.0088
22,"Aram asefo ne Us, Hul, Geter ne Mas.",aworɔ ma sɛ funu yus hul gutter ne mask,0.1094,0.0148
23,Na Arfaksad woo Sela na Sela woo Eber.,nafraksad wɔresela na sela wɔ reba,0.0938,0.01
24,Eber woo mmabarima baanu.,mmaabawomabarimabarimabarimaa,0.25,0.0385
25,"Wɔtoo ɔbaako din Peleg a ase kyerɛ Nkyekyɛmu, efisɛ nʼawobere mu na kasa ahorow nti, nnipa a wɔwɔ asase so mu kyekyɛe ma wɔhwetee.",wɔtoɔ baako di mpa leg ase kyerɛ nkyekyere mu mfeesanawubiri mu na akasahoro nti nnipa wɔasa so mu kyekyere ma wɔrehwɛ tee,0.0278,0.0026
26,Na wɔtoo ne nua a ɔka ne ho no din Yoktan.,na wɔto n ani a ɔka ne ho ne di yɔkuta,0.0496,0.0094
27,"Yoktan woo Almodada, Selef, Hasarmawet, Yera, Hadoram, Usal, Dikla, Obal, Abimael, Seba, Ofir, Hawila ne Yobab.",lɔkota no wɔwɔ amɔdada selɛf asɛm awɛt yɛra adoram usa dikla ɔbaa abimɛl sereba ɔfra awura no wɔbab,0.0664,0.0044
28,Eyinom nyinaa yɛ Yoktan asefo.,awinom a wɔyɛ yɛyɛkta n asefoɔ,0.24,0.016
29,"Ɛno nti, eyi ne anato a efi Sem: Arfaksad, Selah, Eber, Peleg, Reu, Serug, Nahor, Tera, ne Abram a akyiri no, wɔfrɛɛ no Abraham no.",nniti enyini anaa to afisam afaaksad saela reba pɛlit rew soru na hɔ saa ara ne abrahmɛ akyire no wɔfrɛ no abraham no,0.032,0.0032
30,Abraham Asefo.,"Απ'ρα, αμασύφωνα",0.5,0.0903
31,Abraham mmabarima yɛ Isak ne Ismael.,abrahammabarima yɛ sa kene esima,0.1389,0.0078
32,Na Ismael mmabarima nso ne.,next 慢慢 慢慢 慢 上,0.2,0.0413
33,"Nebaiot a ɔyɛ nʼabakan, Kedar, Adbeel, Mibsam, Misma, Duma, Masa, Hadad, Tema, Yetur, Nafis ne Kedema.",nebarot ɔreyɛ n abakan kɛda ade bill miss ma mu miss ma dumma maasa ha dɛt temma yɛtɔw n afei si ne kedema,0.082,0.0042
34,Eyinom ne Ismael mmabarima.,me,0.25,0.0397
35,"Na Abraham mpena Ketura mmabarima ne Simran, Yoksan, Medan, Midian, Yisbak ne Sua.",nnabra mpenna ketewira ma barima ne si mmeran yɛwɔksan meedan meedean usu baak ne siwa,0.0769,0.0057
36,Na Yoksan asefo yɛ Seba ne Dedan.,ma yɛɔsan asefoɔ yɛ sereba ne bi dan,0.1224,0.0118
37,"Midian woo Efa, Efer, Henok, Abida ne Eldaa.",media wɔ ɛfa ɛfrereh fɛre hɛ nok abe da ne ɛlder,0.1562,0.0156
38,Eyinom nyinaa yɛ Ketura asefo.,anwirenom nyinaa yɛ ketewrasefoɔ,0.12,0.0144
39,Isak Asefo.,de sacasemfora,0.5,0.0741
40,Abraham woo Isak.,abrahamu esak,0.3333,0.0204
41,Isak mmabarima yɛ Esau ne Israel.,sakamaba barima yɛ asewa ne Israel,0.0833,0.011
42,Esau Asefo.,Just ask for,0.75,0.0741
43,"Na Esau mmabarima yɛ Elifas, Reuel, Yeus, Yalam ne Kora.",ɛsɛ wɔabarima yɛ alifas rew yus yɛram ne kɔla,0.08,0.0087
44,"Na Elifas mmabarima yɛ Teman, Omar, Sefi, Gatam, Kenas, Timna ne Amalek.",nnipa asumabarima yɛ tea man ɔrema selfie gutter mu kennas tea mena ne amarek,0.0903,0.0076
45,"Na Reuel mmabarima yɛ Nahat, Serah, Sama ne Misa.",nweru wɔ mabarima yɛ n ahat sereɛ saama ne mmeɛsɛ,0.0988,0.009
46,Edomfo Abɔse.,dɔmfo abɔ se,0.75,0.0165
47,"Na Seir mmabarima yɛ Lotan, Sobal, Sibeon, Ana, Dison, Eser ne Disan.",nɛsi ama barima yɛ lɔɔtan sobaa sibeɛɔn ana bi so resɛw ne bi sɛn,0.0764,0.0055
48,Na Lotan mmabarima yɛ Hori ne Homam.,Now the road to Amabarma is a little bit more to the north of my home,0.3265,0.0452
49,Na Lotan nuabea din de Timna.,anallotan wɔabea bi de de temina,0.1389,0.017
50,"Na Sobal mmabarima yɛ Alian, Manahat, Ebal, Sefi ne Onam.",na soɔba ama bɛrema yɛ alian mahanate rebaa sɛfini ɛnam,0.08,0.0067
51,Sibeon mmabarima yɛ Aya ne Ana.,cibiɛma barima ayɛ ayɛ ne ana,0.1111,0.0112
52,Na Ana babarima yɛ Dison.,na ana ababarima yɛdi so,0.12,0.005
53,"Na Dison mma yɛ Hemdan, Esban, Yitran ne Keran.",nnadi sɔ mmaayɛ hemdan es ban yɛtra ne kera,0.0988,0.0054
54,"Na Eser mmabarima yɛ Bilhan, Saawan ne Akan.",na esi amabarima yɛ biruhan sawa ne akan,0.0625,0.0057
55,Na Disan mmabarima yɛ Us ne Aran.,nnabiasa ma barima yɛ usa ara,0.1224,0.0118
56,Edom Sodifo.,dɔm si di fo,1.0,0.03
