sample_id,reference,hypothesis,wer,cer
0,"Ɔbɛdii hene no, na wadi mfeɛ aduasa nnum, na ɔdii hene mfirinhyia aduonu nnum wɔ Yerusalem.",bɛdee hene no na wadi mfie aduasa nom na ɔde hene mfirinhyia adurou no nnom wɔ yerusalem,0.4375,0.1781
1,Na Manoa ka kyerɛɛ AWURADE bɔfoɔ no sɛ: Wo din de sɛn?,na ma no a ka kyerɛ wurade bɔfoɔ no sɛ wo din de sɛe,0.5,0.0732
2,"Na Konania nso ne ne nuanom Semaia, Netanel, Hasabia, Yeiel ne Yosabad, Lewifoɔ asafohene no yii Twam nnwan mpemnum ne anantwie ahanum maa Lewifoɔ no.",na konaa nua nso ne ne nuanom si maya ne taaneɛl kasaabea yier ne yosabab ma wifoɔ asafo he no yi twa mu nnwan mpimnom ne anantwie aha no maa lawifoɔ no,0.8,0.1901
3,"Na afoforɔ bi nso yɛɛ adwuma sɛ atwerɛfoɔ, mpanimfoɔ ne aponoanohwɛfoɔ.",na ahohorɔ bi nso yɛ adwuma sɛ atwerɛfɔ mpanyinfoɔ ne apona no hwɛfo,0.6364,0.1356
4,"Na wɔrefiri adie no, Yehosafat gyinae na ɔkaa sɛ: Yuda ne Yerusalemfoɔ, montie me.",na wofiri adie no yehosafat gyinaa na ɔkaa sɛ yuda ne yerusalem foɔ montie me,0.2857,0.0615
5,Ɛnna Amasia bisaa Nyankopɔn nipa no sɛ: Na ɛdeɛn na yɛnyɛ dwetikɛseɛ ɔha a mede ama Israel asafo no?,ɛna maasi a bisa nyanhopɔn nipa no sɛ neɛ deɛn ne yɛnyɛ gyede kɛseɛ ɔha a mede ama israel asafo no,0.5263,0.1375
6,"Afei, me Nyankopɔn, ma w’aniwa mmue ɛ, na yɛ aso ma ɛha yi mpaebɔ.",afei me nyankopɔn ma waniwa mu yɛ na yɛ aso ma ɛha yi mpae mo,0.2857,0.0833
7,"Na adeɛ biara a AWURADE Nyankopɔn agye de ama yɛn sɛ yɛnni soɔ no, ɛno na yɛbɛfa adi soɔ.",na adeɛ bi a awurade nyankopɔn agye de ama yɛn sɛ yɛni soɔ no ɛno na ɛbɛfa adi so,0.2105,0.087
8,"Ɛberɛ a wɔhyɛɛ mo so no, mosu frɛɛ me na megyee mo.",berɛ a wɔhyɛ mo so no mosu frɛɛ me na me yɛ mu,0.4167,0.1579
9,"Na ɔfaa bi kura kɔe, na ɔrekorɔ na ɔredi, na ɔkɔduruu n’agya ne ne na nkyɛn, na ɔmaa wɔn bi dii; nanso wanka ankyerɛ wɔn sɛ gyata no yam na ɔyii ɛwoɔ no.",na ɔfaa bi kura koe na ɔkorɔ na ɔɔdi na ɔkɔduru nagyane ne na nkyɛn na ɔmaa om bi dii nanso anka nkyerɛ no hyɛ gyata no yam na ɔyii ɛwo mo,0.3939,0.1478
