sample_id,reference,hypothesis,wer,cer
0,Ye nyɛmimɛ! Jehanɛ lɛɛ i suɔ kaa i kɛ nyɛ maa tu munyu ngɛ nike níhi nɛ jeɔ Mumi Klɔuklɔu ɔ ngɔ ɔ a he. I suɔ kaa nyɛɛ le anɔkuale ɔ nɛ kɔɔ ní nɛ ɔmɛ a he.,"yenyimi kɛnɛlɛisun kanyi kanyi matumu nyu, ngannike nijwɛmu kɛnkɛnngɔ ahe, isun kanyi ale anukwaleɔ ne kɔɔ nime ahe.",0.025,0.0033
1,"Nyɛ le kaa benɛ nyɛ ji wɔ jali ɔ, amagahi nɛ wami be a mi ɔ a se a gblaa nyɛ ya nyɛɛɔ.","Nye le kɛɛ bɛ nɛ nyɛli ma ngɔɔ. Amagayi nɛ wa mi bɛ amɛ, a se agbo la nyɛ yɛ anyɛ.",0.034,0.0052
2,"I ngɛ hae nɛ nyɛɛ le kaa nɔ nɛ Mawu mumi ɔ ngɛ e mi ɔ, e de we ke, “A gbiɛ Yesu.” Jã kɛ̃ nɔ ko be nyɛe ma de ke, “Yesu ji Nyɔmtsɛ” hulɔ kaa ja Mumi Klɔuklɔu ɔ tsɔɔ lɛ blɔ.","Nyɔŋmɔ ha e nɛɛ lɛɛ ka, nɛɛ nɛɛ mɔ mumuɔi nɛɛ emiɔɔ, ede wɛɛ kɛɛ, agbee Yesu. Ja kɛɛ nɛɛ ko benɛɛ ma deke, Yesu ji nyu nɛɛ kɛɛ o hulɔ, ka ja mɔ mumu kɛɛ kɛɛ chuɔ lɛ bɔ.",0.0207,0.0039
3,"Blɔ slɔɔtohi a nɔ a guɔ kɛ sɔmɔɔ, se Nyɔmtsɛ kake ɔ nɔuu a sɔmɔɔ.","Blɔ ɔ tɛn, nɛ anɔagbɔ, kɛsɔmɔ. Se nyɛɔ, tsua kɛkiɔnɔ, asɔmɔ.",0.0578,0.0075
4,"Ní tsumi slɔɔtohi ngɛ, se Mawu kake ɔ nɔuu lɛ haa nɔ tsuaa nɔ he wami nɛ hia lɛ nɛ e kɛ tsuɔ ní.","Níyɛ ji mi swa tɔyɛ ngɛ. Sɛmɔ nɛ o kɛ kɛ ɔ nɛ lɛ ha nɛ o chwa nɔ, he wa mi nɛ hiɛ alɛ nɛ e kɛ chuɔ nɛ.",0.0365,0.006
5,"Mawu haa nɔ tsuaa nɔ okadi ko kɛ̃ nɛ tsɔɔ kaa e mumi ɔ ngɛ nɔ ɔ mi, konɛ nɔ ɔ kɛ tsu ní ha asafo ɔ tsuo.","Ma o ha no, o tsuo no o ka di ko ke ne, ne tsuo ka e mu mu o nge no mi. Ko ne no o ke chuni ke ha asafo o tsuo.",0.0357,0.0055
6,Mawu mumi ɔ haa nɔ ko he wami nɛ e kɛ tuɔ munyu nɛ juɛmi ngɛ mi. Jamɛ a mumi ɔ nɔuu haa nɔ kpa hu he wami nɛ e kɛ tuɔ munyu nɛ sisi numi ngɛ mi.,maomo mɛo hanɔ kɛɔ hewami nɛ e kɛ tuɔ munyu nɛ jwemingami. Jɛma mɛo no o hanɔ kpamɔɔ hewami nɛ e kɛ tuɔ munyu nɛ sese nɔ mingami.,0.018,0.0025
7,"Mumi kake too ɔ haa nɔ ko hemi kɛ yemi, nɛ e haa nɔ kpa he wami nɛ e kɛ tsaa hiɔ.","Wemika ke tuo ha no ko he mi kaye mi, ne e ha no pa he wa mi ne e ke cha hi o.",0.0434,0.0051
8,"Mumi ɔ haa nɔ ko he wami nɛ e kɛ tsuɔ nyakpɛ ní, nɛ e haa nɔ ko hu he wami nɛ e kɛ fiɛɔ Mawu sɛ gbi ɔ. Mumi ɔ haa nɔ kpa hu he wami nɛ e kɛ kpaa mumi slɔɔtohi a si. Mumi ɔ haa nɔ ko he wami nɛ e kɛ tuɔ gbi slɔɔtohi, nɛ e haa nɔ kpa hu he wami nɛ a kɛ tsɔɔ kikɛmɛ a gbi nɛ ɔmɛ a sisi.",Mumu o ha no ko o he wami ne e ke chu nyapeni. Ne e ha no ko o he wami ne e ke fie o mau segbe o. Mumu o ha no pa o he wami ne e ke pa mumu insroto yi asɛ. Mumu o ha no ko o he wami ne e ke tu ogbi sroto yi. Ne e ha no pa he wami ne e ke chu kike magbi ne o me asɛ.,0.0103,0.0019
9,Se mumi kake ɔ nɔuu lɛ tsuɔ ní nɛ ɔmɛ tsuo; e haa nɔ tsuaa nɔ nike ní pɔtɛɛ ko kaa bɔ nɛ lɛɛ e suɔ.,"Kɛɛ mo mi kɛɛ ko nɛɛ, le chu nɛɛ wɛɛ chu. E haa no chu haa no kɛ ni pɔtɛɛ kɛɛ, bɔ nɛɛ lɛ ɛsuɔ.",0.034,0.0071
