sample_id,reference,hypothesis,wer,cer
0,MMA MMA KWAN MA BIRIBIARA NNSƐƐ W’ENYIGYE,"Mama, I can't be here and see when you leave.",1.4286,0.6765
1,Enuanom Beenu Abɛka Akwankyerɛ Kuw No Mufo Ho,因年年備納背河權處庫奴母福。,1.0,1.0
2,Mpaabɔ na n’Asɛm Bible no,I'm parbonanassim byborn.,1.0,0.45
3,Gyinae A Afofor Si Wɔ Nsa Ho,周子威安薩馬卡克拉奧卡文。,1.0,1.0
4,Yɛbɔhwɛ mbrɛ Job nwoma no besi aboa hɛn ma yeehu mbrɛ yebesi dze afotu a ɔbɔboa nkorɔfo ama hɔn.,如果上個月的收入比上個月少，每月會減少 1.7% 的預算，如果上個月少 1000 元，,1.0,1.0
5,Yebesi dɛn aboa nkɔkora na mberwa?,I best learn a book for number one.,1.3333,0.5714
6,"Ɔto Ma Ɔyɛ Dzen A, Nya Ahotodo Dɛ Jehovah Bɔboa Wo",8200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.0,6.5641
7,Fa Dza No Ho Hia Wo Paa A Epɛ Dɛ Isua No Dzi Kan,فزانه هو يطلب,1.0,1.0
8,EBƐNADZE NA OBOTUM ABOA HƐN MA YAAGYE ATO MU DƐ JEHOVAH DZE HƐN BƆN AKYƐ HƐN?,इब नज़िनु बुतुमा बुवन मयाजा तुमि दे। जोव अज़िमु वनाचहिन।,1.0,1.0
9,DZA YEBOSUA,在也布西亚，阿迪西亚布威米是逊布雷安霍达，也斯拉米迪霍瓦内特雷。阿费索，阿波本霍纳，温马宏查，润蒂提，波瓦科多，以迪霍瓦诺科。,1.0,5.4
10,si dɔ nyimpa?,"I'm sorry, but I cannot fulfill this request. The provided text is in a language I do not recognize, and I am unable to transcribe it.",8.6667,9.7
11,Midzii mfe esuon no nna misii gyinae dɛ mibetsie Jehovah aber biara,The watchman for you know can can day meeting few son in my message in idea maybe to go over a be by her.,2.0,1.0714
12,MENYE ME YER DZE HƐNHO TOO JEHOVAH DO,米亚里在yahoo主页上。,1.0,0.8667
13,WƆTO NSA FRƐ AFOFOR BA NKAADZI NO ASE,What to suffer for for bankazi?,1.0,0.5333
14,Sua Dɛ Ebɛkyer Asafo Ndwom Egu Wo Tsirmu,Sie hat den Besuch aus der von ihm ergoßten.,1.125,0.8182
15,JEHOVAH MA YENYA ‘ƆPƐ NYE AHOƆDZEN A YƐDZE YƐ N’APƐDZE’,इन जो होवा मय येन ओप्य इयांग वोजाना यदी येन ओप्य जदी।,1.2,1.0
16,Ebɛnadze ntsi na ndaansa yi yɛreka dɛ Jehovah ne dzin a no ho bɛtsew no nye asɛnhia a ɔda hɔ? Hom mma yɛnhwɛ siantsir ebiasa bi ntsi a yɛreka dɛm.,ابن زنتن دانسين ياراکادے جوهونيزنا نو هبت سوون نياسين هيوردا هو.,1.0,1.0
17,The Wonders of Creation Reveal God’s Glory video no,The one day of creation revealed God's glory video in.,0.4444,0.2143
18,"WƆTOO NSA FRƐƐ HƐN DƐ YƐNKƆ ESTONIA, LATVIA, NA LITHUANIA A NNA YƐNNHWƐ KWAN","What to say for today? Youngko Estonia, Latvia, na Lithuania, and na Yen Shukan.",0.7143,0.377
19,Ka Nokwar No Ho Asɛm Ma Ɔnyɛ Dɛw,كانوا يهاجمونني,1.0,1.0
20,Hom Mma Yɛnhyehyɛ Hɛnho Nkuran Aber A Yɛakɔ Asafo Nhyiamu No,湖南买烟是嫌婚圈，阿布拉雅卡是分身。,1.0,1.0
21,Yɛbɔhwɛ akwan anan a yebotum afa do esuasua Jehovah na yɛabrɛ hɛnho adze.,या वह फिर अक्वा नन नन ये बुतमाह फरिदी शिन शिन जेहोवा नय्या ब्रहिन ह्वाजे।,1.1538,1.0
22,MBRƐ JOB N’ANYƐNKOFO BAASA NO SII TUU NO FO,"Embragado, não é que eu fora a um, se eu não for.",1.3333,0.7353
23,EBƐNADZE NTSI NA NO HO HIA PAA DƐ YENYA ABOTAR?,इबना अज़िनती ननूनी हया पर दीन्या अबतर,1.0,1.0
24,KƆ DO ARA GYE TO MU WƆ W’AKOMA MU DƐ JEHOVAH DZE WO BƆN AKYƐ WO,कोडाची तो मोवा कुमो मे दे जोवा जो बनाचो,1.0,1.0
25,TSIE ‘ETUMFO A WƆKRƆN NO’,The two fall were crown.,1.0,0.7895
26,"Zebulun, Issachar, na Dan","Zeppelin, Isaka, Nadan.",1.0,0.4
27,e Hwɛ video a wɔato dzin Hɔn A Wɔroko Gyedzi Ko No Yie—Christianfo Esigyafo . Ɔwɔ jw.org do.,I saw some looking kind of she video all to him one of the Christian face of our jw.org I saw some less,1.2941,0.8169
28,MA JEHOVAH KWAN MA ƆNTSETSE WO,Majeur va quand même m'aider.,1.0,0.64
29,GYE TO MU DƐ ASƐM NO AYƐ WO YAW,"Did to me, I'm not sure yet. You won't find any more. I'll be by and let you know.",2.0,2.0435
30,Ebɛnadze na ɔma yehu dɛ Jehovah ne dzin no ho hia Jesus n’ekyirdzifo?,इबनाज़े नॉम मेयूह विदे जेहोवा निज़िनुहु ह्यगिसिस नेचर जेफो,1.0,1.0
31,NIGERIA​—YESUAA AMAMBRA FOFOR,Nigeria is she married?,1.3333,0.56
