sample_id,reference,hypothesis,wer,cer
0,Halɩ maawobi mamʋ takayɩsɩ pa-maɣmaɣ pɔ-cɔlɔ se mowoni ɖɛ-tɛ ñɩma cɔlɔ Damaasɩ nɛ pɩsɛɣ mankpa patɩŋa nɛ mɔnkɔnɩ-wɛ Yeruusalɛm cɩnɛ nɛ pɔhɔ pa-nɩŋgbaaŋ.,"Hale, ma womu mata kaɣse pamama ma mbo colo. Sɛmɔna dɛtɛn yimmɔ colo, ɗamasɛna, pɛsɛmɔn mgbaba tɛnga. Nɛ mɔngɔnɛ wɛ Yerusalɛm kɛnɛ, nɛ pɔhɔba nɛ nɡba.",1.0435,0.4274
1,"Eeheyi-wɛ se ɛ-wayɩ lɛ, nɔɔyʋ kɔŋ, pɛwɛnɩ lidaʋ ɛ-yɔɔ.",Hê wa sɩ-a wayɩ la. Nɔɔ kɔŋ. Pɔnɩ lɩtʋ ɔyɔ. Ɔnɔɔ lɩ,1.2222,0.575
2,"Pa nɛ mbá paana-ɩ ɛsʋlʋmaɣ yɔ, pana-ɩ ḿbʋ́ lɛ, pɔtɔŋ se: «Pɩtɛkɛ abalʋ ɛnɛ ɛɛcaɣna nɛ ɛsʋlʋmʋʋ yaa we?","pɛɛɛnɛɛ ɩnaɛɛ sʊlʊmɔyɔɔ, pɛɛɛnɛɛ ɛmɩbʊlɛɛ, pɔtɔŋzɛɛ. Pɩɩdɛɛ kaba lʊʊnɛɛ ɛɛcaana, nɛɛ sʊlʊmɔyɔɔ",1.0,0.5526
3,"Pʋwayɩ lɛ, pata pɩsaʋ cikpeluu ŋgʋ́ kɩwɛɣ mɛlɛ ɛsɩndaa yɔ nɛ pakpazɩ se heɣlim eketi-kʋ nɛ puwoni kidiiliŋ cɔlɔ.",wae la farta bɛɛsɔɔdi pɛlʊŋgʊ kɛ weemɛlɛɛsɛndayoo nɛbaakpa sɩsɩ kʊlʊmʊ ɛgɛtɩgʊ nɛbuwoni kɛdɛɛlʊŋjo,1.0,0.5444
4,"Yee ɖɩkpɛzaa se ɖɩtala kɩwɛɛkɩm nabʋyʋ kaʋ yɔ, ɖɩyaɣ Ɛsɔ se cɛtɩyʋ, pɩwɩlɩɣ se ɖɩtasɩ ɛ-tɔm.","Yere gbe zasɛ, ŋta laɣu ɛkɛ ŋnaba yɔɔ kɔɔyɔɔ, tɩ yɔɔ sɔsɔ tɩ yɛttɩ yɔ, fɔɔlɔ usɛrɛ dasɛyɛ dom.",1.1875,0.6301
5,"Peeɖe Pɩyɛ pɔzɩ-ɩ se: «Heyi-m nɛ mana se liidiye nɖɩ́ ɩpɛdɩ mɩ-tɛtʋ yɔ, ɖɩtɩŋa yɔ yaa we?",Pè pè boze,1.0,0.9385
6,"Pʋbʋ wayɩ lɛ, pɔpɔzɩ Ɛsɔ se ɛsɩɩ-wɛ wiyaʋ.","Pɔbɔwɛɛlɛ, Pɔbɔzɔɔsɛɛ sɩɩwɛ wɩɩ.",1.0,0.4375
7,"Ma Pɔɔlɩ weyi pɩkɛdɩnɩ Ɛsɔ nɛ eyele se mɛnkɛ Krɩstʋ Yesu tiyiyu yɔ, ma nɛ taabalʋ Timootee ɖɩmaɣnɩ takayaɣ kanɛ taabalaa Ɛsɔ ñɩma mbá mɩ ɩwɛ Koloosi nɛ ɩtɩŋɩɣ Krɩstʋ nʋmɔʋ ɛzɩ pʋpɔzʋʋ mɩ nɛ ɩ mɩ-kpɛndʋʋ yɔɔ yɔ.",Ma pon we bu gadina son yi lezemen ga Kristu Yesu dii yo. Ma na ta ba la Timotee ma na ta ka ya ga ne. Ta ba la o son yama be me o Kolos na etengo Kristo na mwo zi bu bo somi ne mi gwan do yo.,1.2051,0.5089
8,"Mbʋ́ pʋyɔɔ yɔ, paatasɩɣ tayɩnaʋ pe-lelaa tɔɔnaɣ paa evemiye nɖɩ́.",Mba pɩyaayɔɔ pɩɩdaasɔɔdɩnɩɩnɔɔ bɛlɛɛlaadoonɔɔ pɩɩfɩmɩndɩnɩ.,1.0,0.7059
9,Pɩtamʋnɩ se ɖɩwɛɛ ɛzɩ Satanɩ ñɩnʋ Kayɛnɩ weyi ɛkʋ e-neu yɔ.,Pudamunzeru wesé kanyadosatani yenukaini weegunewu,1.0,0.7021
10,"» Halʋ ɛnʋ, ɛpɔzɩ-ɩ ḿbʋ́, mbʋ́ pʋyɔɔ yɔ, Samaarɩɩ ñɩma nɛ Yuda ñɩma paacaɣ ɖama.","Aléonu oo bɔɔɛ n̄bɔ n̄bɔbɩ yooyo, samari ŋnyɩm nɛ yuuda ŋnyɩm abaa caara.",0.9286,0.5345
11,"Yesu heyi-wɛ ḿbʋ́ lɛ, pekitini wayɩ wayɩ nɛ pɔtɔlɩ tataa.","Yesu hewɛɛm bo le, kiti ni wawaɛɛ na potoli dɔta.",0.9,0.3864
12,Halɩ Fezuu ŋ́gʋ́ kʋ-yɔɔ ɛtɩŋnaa nɛ ewolo esusi Ɛsɔtɔm ɖɔɖɔ kalɩzasɩ nzɩ́ sɩɩwɛ salaka taa yɔ.,halikaya zangaya koyo edina ni owulu ozu zikala safe sodom salakada,1.0,0.6849
13,"Toovenim lɛ, ɖe-liu kɛwɛɛ kpem se ɩtɔɔ kewiyaɣ nɛ ɖɩkɔɔ ɖa nɛ mɩ ɖɩtɔɔ-kɛ.","Tɩ kɩnɩmɩ la, tɩɩlɩɩ kʋwaɣɩ pɩnzɩ 88 kʋyɔ, nɛ rɩ kɔɔ rɩna rɩ tɔɔkaa.",0.9286,0.6491
14,Ɛzɩma pɩlaba nɛ lɛɛlɛɛyɔ ɛnaɣ?,"Elabɛnɩ yɛɛ sɔkʊlɩ yɛɛ. Ɛlɛ ɩwɛɛ sɔɛzɛɛ. Abɛlɩ wɛɛ payaɣ se Yesu yɛɛ, elabɛnɩ ahɔyɛ paa seɩnɛ ɩtamɛsɛɛyɔ.",3.6,2.76
15,» Pɩlabɩ ɛzɩ náyʋ Yereemii maʋ Yesu tɔm Ɛsɔtɔm Takayaɣ taa yɔ.,"La besé, l'audio ére mi mau yé sudome, sodome dakéada.",1.0,0.6327
16,Mansaŋ Ɛsɔ ɛzɩma mbʋ́ eyeba nɛ mɔyɔɔdʋʋ kʋnʋmɩŋ ndɩ ndɩ nɛ pɩkɩlɩ mɩtɩŋa payɩ yɔ.,"Mba nza ngɔ sɔ, ɛsɔ mambʊ ɛɛba, nɛ moyo dɔkɔ nɛ mɛɛnde, ɛba kɛlɛtɛnɛgɛ baye.",0.9333,0.6
17,"Ŋgʋ́, kʋjɔʋ ŋgʋ́ Fezuu Kiɖeɖeu lakɩ paa weyi se pʋwazɩ ɖatɩŋa payɩ yɔ, ŋ́gʋ́ wɩlɩɣna se kɩwɛ ɛ-cɔlɔ.",Kuyongo kuyuongo ozo galaza la akabwa wese waza ratenga paya kolo nise kwayoo,1.0,0.72
18,Ḿbʋ́ eyeki nɛ ɩtɛzɩ pɩʋ nɛ ɩwɛɛ cɩɖɩcɩɖɩ nɛ paanaɣ kawanaɣ nakɛyɛ mɩ-yɔɔ ɖa-Caa Ɛsɔ ɛsɩndaa puwiye nɖɩ́ ɖa-Kɩpaɣlʋ Yesu nɛ ɛ-ñɩma tɩŋa payɩ pɔkɔŋ yɔ.,"Mbo oyeki na ɛ tɛzɛbo na ɛwɛ cɛrɛcɛrɛ, na pa na ka wɛna na ka yɛmɛyɔ, taja ɔsɔ ɛsɛnda pu yɛnɖɛ takabɔɔ Yesu na ɛnyɩ mɛdɛnga fayɩ pɔgɔnyɔ.",1.0769,0.4359
19,Ɛnʋ yekina nɛ ɩɖaŋ se ɩkɔŋ sʋʋ Ɛsɔ koboyaɣ taa.,pɔniyɛ kɩna ɛraŋ kɛkɔŋ sɔɔ sɔgɔbɔyada,1.0,0.5405
20,"Ḿbʋ́ ɖɔɖɔ Leevi liɖe taa tʋ nɔɔyʋ kɛwɛ Ciiprɩ ɛjaɖɛ taa, payaɣ-ɩ se Yozɛɛfʋ.",Némbɔrɔ lé vélɩlɩ daadɩ nɔɔ kɔɔcɩɩ pɩréyɛɛrda. Pɛyɛɛzɩ yuze.,1.0,0.661
21,"Pʋ-yɔɔ Daaviidi tasɩ maʋ ɖoli lɛɛɖɛ se: ‹Ña Kɩpaɣlʋ, ŋŋyeki ña-ñɩnʋ.",pɩyɑ dɑvɩ dɛtɑ sɩmɑ ʋʋdʋ nɛ ɛrɩsɩ ɲɑ ɑkɛ bʋɑlɔ ɲɩkɛ ɲɑ ɲɛ,1.1818,0.7115
22,"Peeɖe ɛha nɔɔ se mbá pasɩm lɩm yaʋ yɔ, pacalɩ falʋʋ pɩ-taa nɛ paya nɛ palɩɩ kidiiliŋ yɔɔ nɛ piyele lɛlaa ñɔñɔkɔyɩnɩ kpoŋgbolonaa yaa mɛlɛ hɔɔlasɩ nɛ patɩŋ pa-wayɩ.","Fê haa nɔɔzɩ, mbaba zɩmɩlɛmɩ yaawa, paacɛlɛ valɛɛɔ wɛda, nɛ paya nɛ pa ligidi lɩmɩ yɔ, nɛ biye lala nyɔnyɔɔ kɛɛnɛ gbuŋgbun nɩ yaa mɛlɛhoolasɩnɛ, pa tɩŋ bawayɩ.",0.931,0.4427
23,"Yee kewiyaɣ nakɛyɛ ɛwɛɛ nɛ ka-taa ñɩma youni ɖama yɔ, kaalaɣzɩɣ yɔkʋʋ.","Yee ké wɛɛ nákɛ wɛɛ nɛɛ, kɛda aniyɛ mɛ yoona ra moyo. Kaala zoo yo.",1.1667,0.5
24,"» Ɛlɛ́, Yesu heyi-wɛ se: «Yee ḿbʋ́ ɩla mbʋ́ Abraham laba yɔ.","Yeesu daa sê yaa zama hiuze. Manda, e gôngo mnyɛnɔ, ɛlɛ e gôngo zê bôomu gë wae kəm daa, ii bë zê wuliri ndimokio. Pê yuuda nyimɔ bɔseba dese.",2.5455,2.3
25,"Ɛlɛ́, mantañɩnɩ se mamanɩ ñɔ-yɔɔ nɛ mala nabʋyʋ: maacɛyɩɣ-ŋ se ŋlabɩ-m mbʋ́ pʋwɛ ɖeu yɔ.",manta kinu sema manenyoo namalana poyoo baa kenze lapa mbu budewu,1.0,0.5455
26,"Ɛlɛ́, weyi ɛkpɛzɩɣ ɛyáa ɛsɩndaa se pɩtɛkɛ mantɩnɩ-ɩ yɔ, mɔnkɔŋ kpɛzʋʋ ɖɔɖɔ Ɛsɔ tiyiyaa ɛsɩndaa se pɩtɛkɛ mantɩnɩ-ɩ.","Wee ɛgbɛzɩya sɩndaa sɩɩ pɩdɛkɩmadɩnɛ yɔ, mɔngɔngbɛzɩɩ rɔsɔgɩyɩ sɩndaa sɩpɩdɛkɩmadɩnɛ.",0.9444,0.4674
27,"Ɛlɛ́, ɛlakɩ mbá paba ñetisiɣ pa-tɩ yɔ lootiye.",La k'ambaba ñi disu va di olu ti,1.0,0.6
28,Piyeba pɩlaʋ kpɛɖɛ.,duyɔɔ anɛɛmawayɔ nyɔɔneele,1.0,1.3125
29,"Pilaatɩ nɩ ḿbʋ́ lɛ, sɔɔndʋ tɛzɩ-ɩ kpaʋ nɛ ɛpɩsɩ ɛsʋʋ nɛ ɛpɔzɩ Yesu se: «Ñɛ-tɛ le?",Pi la tɛnɛm bɔlɛ. Sɔngʊ tɛjɛ baɔ nɛ bɛsɛ sɔɔ nɛ bɔtɛ yii si zi.,0.875,0.5593
30,"Toovenim lɛ, meheyiɣ-mɩ se: paa le posusuu Laŋhɛzɩyɛ Tɔm yɔ, pɔkɔŋ kɛdʋʋ mbʋ́ halʋ ɛnɛ ɛlabɩ mɔ-yɔɔ yɔ pʋ-tɔm nɛ ɛyáa ɛtaasɔɔ ɛ-yɔɔ kaʋ.",To bonum la me he umizi pale bo susulan hezedom yo pogonge do mbo halona elabamoyo yo pudom na eyadaso yaka,1.0,0.5288
31,"Yuda ñɩma pɔzʋʋ se pala hama lakasɩ nɛ pana nɛ pʋcɔ petisi, Grɛɛkɩ ñɩma ñañɩnɩɣ lɔŋsɩnɖɛ se pʋcɔ.",Ayuda yinyu mo po so se pala hamanaka se na pa na nimbou ki o bisi. Ke re ka nya ma nya ni nolo ndende su bu chu.,1.4444,0.5641
32,Ḿbʋ́ yebina nɛ ñɔɔsɩ ñawɩɣ nabɛyɛ nɛ sʋlʋm ñakʋʋ lɛlaa.,Mbʋ yɔɔ pʋnɛ ŋyɔɔ sɩ ña hɔɔlʋʋ navayɩ. Nɛ sɔlʋm yaa kʋlaa.,1.0,0.5227
33,"Pʋwayɩ lɛ, mana kpɩnɛ naɖɩyɛ, ɖɩlɩɣaɣnɩ teŋgu taa.","Wɛɛ lɛ, ma nɛɣbi nɛ nɛ rii. Lɔɔne dɛŋ gu da.",1.25,0.625
34,"Yee ɛha nɔɔyʋ se ɛsɩnɩ lɛlaa yɔ, pʋwɛɛ se ɛsɩnɩ-wɛ nɛ ɖoŋ weyi Ɛsɔ ha-ɩ yɔ.",Yɛɛ haa nɔɔyɛɛ ɛ sɩnɩla layɔ. Ɛɛ sɩnɩ wɛnɩ dɔŋwɛɛ ɛɛsɔ haa yɔ.,0.9375,0.375
35,"Pʋkɔma pɩɖɛɛ Pɔɔlɩ lɛ, ɛpɩsɩnɩ pɛlɛ ɛnʋ ɛ-yɔɔ nɛ eholini eleeu weyi ɛwɛ ɛ-wayɩ yɔ se: «Yesu Krɩstʋ ɖoŋ taa lɛ, meheyiɣ-ŋ se ŋse pɛlɛ ɛnʋ ɛ-wayɩ!","Uganda polele. Ebesini bele noyo, neholonhele waye waye wayeye ye. Yesu Kristu renda ale mihenze sebele no wayi.",0.963,0.5688
36,"Yee mɩ-taa nabɛyɛ ɛyɔɔdʋʋ kʋnʋmɩŋ ndɩ ndɩ yɔ, pɛwɛɛ naalɛ yaa naadozo, pataaɖɛɛ pʋ-yɔɔ.",Ye me da naba ye oyoo doko ne mngundeyoo bo wa na leya na dusu bada re bio,1.2857,0.6087
37,Peeɖe ɛ́lɛ́ ñɔpɔzɩ-ɩ se: «Ña lɛ Yuda ñɩma wiyaʋ sɔsɔ naa we?,"Pé ré elé nyoba sise, nyole yuda nyimuyawu sosonawu",0.9167,0.5814
38,"Mbʋ́ pʋyɔɔ yɔ, ɛ-maɣmaɣ ɛsɔɔlɩ-mɩ se ɩsɔɔlɩ-m nɛ ɩwɛnɩ lidaʋ se ɛ-cɔlɔ malɩnaa.","Pobiyayoo. E mama ezoo leme, se ezoo lam, ne ewɛɛ nilida wuzɛɛ ajɔlɔɔ malena.",1.0,0.6
39,"Ɛkɛ Krɩstʋ tʋmlaɖʋ mɩ-cɔlɔ, ɛlakɩ mbʋ́ pʋpɔzʋʋ yɔ.",kɛkɛ kɛsʊ tʊmɩyɛ yaaraa ŋgʊ yɔ,0.875,0.7179
40,"Nabʋyʋ kɛwɛɛ nɛ pʋcɔ Ɛsɔ la kedeŋa, ɖɩnɩ pʋ-tɔm nɛ ɖɩna-pʋ nɛ ɖɛ-ɛsɛ nɛ ɖɩcɔnɩ-pʋ kpem, ɖitukuni-pʋ nɛ ɖe-nesi.",Na be gbe na bu cuwa se leke de ŋa. Cene bu dom. Ne rena bu ni resa. Ne re cɔn bu bi. Tu du kunu bu ni re nesi.,1.5789,0.6071
41,"Ɛlɛ́, Pɩyɛ heyi-kɛ se: «Mɛnfɛyɩnɩ liidiye yaa sika, ɛlɛ́, mahaɣ-ŋ mbʋ́ mɛwɛna yɔ: Nazarɛɛtɩ tʋ Yesu Krɩstʋ ɖoŋ taa lɛ, kʋyɩ ŋɖɔ!",ɛlɛ piɛhɛgɛzɛ mɛnzɛn lidiiyasi ka ɛlɛ mahɔɔŋbɔ mɛwɛnɛyɔ nazɛrɛtɛ du yeesu krisitu duŋda alɛ kɔɔ,0.9091,0.4043
42,Ḿbá kɛɖɛnɩ ma nɛ ɩ nɔɔ nɛ powolo paɖaŋ-ɖʋ Trowaasɩ tɛtʋ taa.,"Mba kaɣa rɛna maa nɛɛno, nɛ pʊlaa pɛɛrɛgɛ nɛ ɩtu rɩwaasɩ dɛɛtɛ da.",0.9167,0.6383
