sample_id,reference,hypothesis,wer,cer
0,1 KRONIKƐLS 10.,kuru nɛkɛdɛ bɛ ka wul dʒɛnkɛ prɔsɔ kumukudu,0.8889,0.2083
1,Ewura Sɔɔl be luwu be asheŋ.,Ewursol bulube sheeng.,0.1667,0.0207
2,Kebeegboŋ nɛ baa tre Gilbɔa na so nɛ Filistiebi na daŋ yili a kɔ Israɛlebi na.,"Kibegbɔ nɔn bɛɛ tɛɛrɛ gilibɔɔ naasoo, nifilisti ebina den yili unkpo Israel ebina.",0.0586,0.006
3,B daŋ mɔ Israɛlebi na be bedamta kena na to nna nɛ bumo nɛ b ka na nɛ ewura Sɔɔl nɛ mbe mbinyɛnsobi shile.,badamo israili bina babadam takana nata ana na bomona bakana ne ewu sol na amba mbini si bishili,0.0382,0.004
4,"Filistiebi na daŋ ju m buu Sɔɔl nɛ mbe mbia na so nna n ya mɔ Sɔɔl be mbinyɛnsobi asa, Jonatan nɛ Abinadab nɛ Malkishuwa.","Felisi è binatè nju u mbusol. Na mbe mbina se ana, n ya mwo sol be mbi nyunchebe asa. Jonathan na Aminadab na Malkishua.",0.0336,0.0031
5,"Kena na be kenishipere be kakpa nɛ Sɔɔl daa wɔ, ŋkpal loŋ so bedoŋ na be atanyembi daŋ da mo nna n doro mo alegaiso.","Kanana be kenese poraba kakwa, nusol dawo. Ampulonso, budo na be atinyen bidandamo ana ndoromu algaysu.",0.0352,0.0035
6,Nɛ Sɔɔl kaŋɛ enapo nɛ e bee sulɔ mbe akɔsɔ na le: “Pee fo tokobi m mɔ ma!,"Nu sol kan è na ponè è be sule è mbe akuso, nalè, pe fu toko bi emmo ma",0.0556,0.0064
7,"M maa sha Filistiebi, nnyamase ere ka wora ma eyurto nseŋ mɔ ma.","Masa filisiti, ebi nyamase ere kawurumu e yurotu ensoma.",0.071,0.0056
8,” Ama enapo na daŋ kini kewora loŋ nna ŋkpal kufu ka daŋ pɛ mo ga so.,"a ama èna punedɛnkinu ku wurulu ŋna, ŋkulukufu kadampemu gasu",0.0625,0.0073
9,Ndoŋ nna nɛ Sɔɔl ta mo gbagba be tokobi be kumu ase n yuu kasawule nseŋ tɔr kumo so.,nsɔm tɔɔ kɔmɔsɔ Ndon anan nnsɔlta mugwa gwa butoko bi bukumu ase unyu kassa wuli,0.0499,0.0095
10,"Enapo nɛ e bee sulɔ Sɔɔl be akɔsɔ na ka wu fanɛ Sɔɔl wu na, nɛ mo alɛ gba wora kananɛ Sɔɔl wora na gbagba m mɔ mbe kumu.","Nna puni, ebe solo. Solo ba akoso na ka wu fene, solo wuna. Nna mwa lagba, wor kpana na, solo wor na gbagba, mmo, mbuku mu.",0.0285,0.0037
11,Kananɛ Sɔɔl nɛ mbe mbinyɛnsobi asa nɛ mo kurgepoana nyɛnso kikɛ daŋ wu kachɛ koŋwule nna na.,"Kà nà nì nso na ńbì ńbì nyun se bɛ̀ àsa, nà mɔ̀ kòròpò à nà nyun se kɛkɛ dɛ̀ nwu kà cì kòŋìlè nà nà.",0.09,0.0069
12,Kachɛ koŋwule na nɛ Sɔɔl nɛ mbe benapo na kikɛ daŋ wu.,"Gaji kuŋ le na, nso na a bɛ bɛ na apuna kiki dɔɔŋ.",0.0764,0.0125
13,"Israɛlebi nɛ b wɔ Jizreel be ketaŋɛ to na ka nu fanɛ Israɛl be benapo shile nɛ b mɔ Sɔɔl nɛ mbe mbinyɛnsobi, nɛ bumo alɛ gba shile ŋ ka bumo be nde, nɛ Filistiebi na ba sɔ amo n chena.",Izrala ebino bo Izrala bɛ kɛ tange tinɛ kɔ nu fɛnɛ. Izrala bɛ bɛna pu shili nɛ bu mwaa sol. Na ɛnbɛ ɛnbɛ nyɛn su bɛ. Nɛ bu mwaa le gbɛ shili ɛnkɛ bu mwaa bɛ andɛ. Nɛ filisi ebina ba sɔ amu ɛnchena.,0.0238,0.0029
14,"B ka kɔ kena na ŋ ŋklade na nɛ Filistiebi na yɔ nɛ b ya muu bubuni na be asɔ, nseŋ ya wu Sɔɔl nɛ mbe mbinyɛnsobi asa na nɛ b wu a dese kebeegboŋ nɛ baa tre Gilbɔa na so.","mbaka ko kɔna na ŋkɔlade na. Nifɛlɛsti ebi na yɔ nebiye mu bubunu, na ba asɔ. Nsin yɛ wu sɔɔ, na ŋbɛ ŋbɛ nyɛ sɛbɛ asɛ na, na bu wu e-desi kibe gbon, na baa triki gile boanasɔ.",0.0196,0.0026
15,Ndoŋ nna nɛ Filistiebi na ku Sɔɔl be kumu nseŋ gbaŋ mbe kenyɛnkale nseŋ shuŋi mbɔ fanɛ b nite Filisti be efuli so be agbirlambu to nɛ kaplɛkama nɛ bumo be basa wɔ m bɔ baru lela ere.,don ana ni filisi e bina ku sol bukumu nsan gban mbo kan yen kale nsun shungun ombo fone bonite filisi be e fuli su be agburulembu to naka pale kama na bomo be baaso wo ombo baru lale eri,0.0242,0.0021
16,Kumo be kaman nɛ b ta mbe kena to be akɔsɔ na n ya yili bumo be agbir be lambu ko to nseŋ ta mbe kumu na malɛ n shiga bumo be kegbir Dagɔn be lambu to.,"Komo ba kaman, naba ta amba kanato ba akusuna, n'yelyi boma ba agboro bu lembukoto, ansenta imbuku mona male, enshege boma ba kagboro dagon bu lembu.",0.0256,0.0032
17,"Jabesh be basa nɛ b wɔ Giliad na ka nu kusɔ nɛ Filistiebi na wora Sɔɔl na, nɛ bumo be basa nɛ b kɔ kenyɛn ga na koso n ya ta Sɔɔl nɛ mbe mbinyɛnsobi na be kebuni n yɔ Jabesh n ya puli kedibi gboŋgboŋi ko be kifito, nseŋ kishi nchɛ ashunu a ŋini kananɛ bumo be ŋgbene daŋ jija bumo.","Jabeṣi. Bɛ̀ bà sù nɛ̀ bòò giliyɛ̀ nɛ̀ kɔ̀ nɛ̀ kɔ̀ nɛ̀ fɛ̀lɛ̀sì èbinà wùrusɔl nà. Nɛ̀ bɛ̀ mɔ̀bɔ̀ bà sù nɛ̀ bɛ̀ kò kɛ̀ ngyɛ̀ nngà nà kɔ̀ sɔ̀. N yàtà sɔ̀l nɛ̀ ɛ̀mbì ɛ̀mbì nɛ̀ sɔ̀bì nà, bɛ̀ kùbùnì. Ɛ̀yɔ̀ Jabeṣi, ɛ̀yɔ̀ pùlì kɛ̀ dì bì gbɔ̀ ngbɔ̀wù kò bɛ̀ kìfìtò. Ɛ̀sì nkìsì ɛ̀ ntì òshùnù. Ɛ̀ ngìnì kànà nà bɛ̀ mɔ̀bɔ̀ ɛ̀ ngbɛ̀ nɛ̀ dànjè jɔbɔ̀ mɔ̀.",0.0161,0.0016
18,Sɔɔl ka daa maa ji kashenteŋ a sa Enyɛnpe Ebɔrɛ so nɛ e daŋ wu na.,sa ka de ma ji ke sin teng ase eni pe e boroso ni e da wu na,0.0508,0.0076
19,E daŋ kini kebɛ Ebɔrɛ be mbra so nna nsaa yɔ belejipo kutɔ n ya ka kpal.,"N dɛn kɛ nɛ kɛ bɛ boɔrɛ bɛ ambran su ɛna, ɛnsa yo bɛ lɛgi pokoto ɛnyaka.",0.0588,0.0086
20,Loŋ so nɛ Enyɛnpe Ebɔrɛ daŋ shin nɛ e wu nɛ e ta mbe kuwurji n sa Jɛsi pibinyɛn Deevid na.,Lɔ̃ɔ̃sɔ̃ nɔ̃ ɛ̀ɲɛ̃ pɔ ɛ bɔɔrɔ dã̃ ɕi nɛɛ wu nɛɛ tà mbukù wuru jɛ̃ nsi JCB binɛ̃ɛ̃ Davidi na.,0.0431,0.0074
21,1 KRONIKƐLS 13.,Chronicles buka wal kumuku de Asa.,0.6667,0.1528
22,B bar ŋkre be deka na Kiriaf Jearim be asheŋ.,Babare ankara badda kanna kiriya afujiri ambo eshe.,0.1,0.0155
23,Ewura Deevid daŋ tre mbe benapo be benimu nɛ baa keni benapo be ntuŋ kagboŋ kagboŋ nɛ kalfa kalfa so na nna nɛ mo nɛ bumo to jina.,ebur devid anteri en bebnapo be bunumu nebue kene benapo be untunkogbongbogbon na kalfakalfasuna na na monobomu to jina,0.0281,0.0029
24,"Kumo be kaman nɛ e kaŋɛ Israɛlebi na kikɛ le: “Nɛ kepar menyi nsaa la Enyɛnpe Ebɔrɛ gba be kepar, kumo ere men shin nɛ an shuŋi mbɔ anyi be basa nɛ b ka na nɛ bɔrɛmatapoana na nɛ Livaiebi nɛ b wɔ bumo be nde to na kutɔ ŋ kaŋɛ bumo nɛ b ba anyi kutɔ nfe.","Kuma bakama ne ka Israel e bina kękilę, na kapar mene ensanle enyɛpue boro gbaba kapar. Kumaare minshin anshun umbo anyɛ bę basana bę kanay, na boromoto pu anana, ne liva ebi na bewo. Bumu be endatena kuto, enkanga bumu nebę anyɛ kuto enfi.",0.0163,0.0017
25,Saŋɛ na so anyeeŋ ya ta Enyɛnpe Ebɔrɛ be ŋkre be deka nɛ an daŋ kplaŋ so saŋɛ so nɛ Sɔɔl daa la ewura na.,"Sanga nanso, anhiata eninpo ebor ba ankarba daka na andan planso, sangaseno sol dale ewurno.",0.04,0.0056
26,"” E ka sa le be nfɛra ere n loge, nɛ kumo be loŋ par basa na kikɛ ga nɛ b shuli kumo be loŋ.",E kasse libe en fir en loge. Ne komo bulo por basna ke kega. Ne bushulo komo bulo.,0.0382,0.0052
27,"Ndoŋ nna nɛ ewura Deevid tre Israɛl be basa ashi efuli na so kikɛ, yili lɔr nɛ baa tre Shihɔ nɛ k wɔ Ijipt be kasawule so na n ya fo Lebo Hamaf ashi kelargato be esoso be kaba so nɛ b ya ta ŋkre be deka na ashi Kiriaf Jearim m ba Jerusalɛm.","ndun ana ni ewurde weter isra'ila bɛ basa ɛshii ɛfuluna səkɛkɛ. Yili lɔr na batɛr shihɔ. Nɛ kɛ wuu ijiit bɛ kasa wolosɛna, ɛnya fu lɛbo hamaf. ɛshii kɛlɛrgɛtɛbɛ ososobo kabasoo. Na bɛ ya ta nkarɛbɛ dɛkɛ na ɛshii kiray jirim ɛnbɛ jeruselem.",0.0154,0.0019
28,Deevid nɛ mbe basa daŋ yɔ Baala nɛ baa tre kumo Kiriaf Jearim nɛ k wɔ Juda be efuli so na nna nɛ b ya ta Enyɛnpe be ŋkre be deka nɛ mbe ketre Enyɛnpetale deŋ mbe kuwurputi so ashi emalaika anyɔ na be nferinto kumo so na.,Devit na m ba basa da n yo bala na ba tere ko mo kiirya jiri am na ko wo judab e fulu si na na na biyata enyem bo ankreb daka na amba kare enyem bo taliden ambu kuuru putuso e shi e malaika anyo na be m firintu komo sona.,0.0208,0.0019
29,B daŋ lara ŋkre be deka na Abinadab be laŋ to nna m ba deŋi turko popɔr ko so.,"Mba dan la ankɛrɛ mbadakɛ na, aminada balantɛ ana, mbadengir Turkopo porokoso.",0.0499,0.0063
30,Uzza nɛ Ahio e daa keni turko na so.,Kusa na ayo edai kene turko nasu,0.0988,0.0123
31,Nɛ Deevid nɛ Israɛlebi na ta bumo be eleŋ kikɛ a cha nsaa boŋ nshɛ a maŋkura Enyɛnpe Ebɔrɛ.,nde viti ne Israel ebina taabumubo e lanke ke Acha nsumbombo nshe aman kura enyi pe e bore,0.0526,0.0046
32,B daa laŋ ejaŋjilaŋ nɛ ŋkure nɛ echakachaka nna nsaa foŋ mbel.,"Badang la e jang la na, un kuren e chakachaka na, nsafo un bal",0.0972,0.0068
33,B ka fo kakpa nɛ Kidɔn bee bri mbe ayu na nɛ egbolufɛlso na fiti nɛ ŋkre be Deka na bee shin nɛ k tɔr nɛ Uzza teŋi enɔ nɛ e suse kumo to.,bɔ kafa ka kpe na ki dɔn bibri mbɔ e yuna na e gbolo fɛlɛsɛ na siti na an kɛrɛ bɛ dɛkɛ na bɛɛ shɛ na kɔtɔrɛ na u za tɛngi ɛnɔ na ɛ sɔ sɔ kɔmɔtɔ,0.0285,0.0039
34,Epul na to nɛ Enyɛnpe Ebɔrɛ nya agbo n wɔtɔ Uzza nseŋ mɔ mo ŋkpal e ka teŋi enɔ m beta deka na so.,"Mepulnatun eyin pe eboni nyagbo onwutu uza ensomomo. Enpul eker tengi ano, embatadekanas",0.0417,0.0053
35,E daŋ tɔr Ebɔrɛ be anishito nna n wu.,A danto e bor bu eni sit enna un.,0.1111,0.0166
36,Ndoŋ nna nɛ Deevid nya agbo ga ŋkpal Enyɛnpe Ebɔrɛ ka nya agbo m mɔ Uzza so.,andun anani David nyagwaga nkol anyin po ebore kanyi agwo umu uzasu,0.0588,0.0069
37,Hale nɛ mbre Enyɛnpe nɛ mbe agbo mɔ Uzza na nɛ b kraa tre loŋ be kakpa na.,"Ha la na ambre, engyen pena, emba agbo mo uzana. Naba krater, lomba kapena.",0.0556,0.0061
38,Nɛ Ebɔrɛ be asheŋ pɛ Deevid kufu ga nɛ e kaŋɛ le: “Nuso nɛ meeŋ wora n ta ŋkre be deka ere n yɔ naniere.,na e boro be e seng bi David Kufuga na e kangle na se ne mi wura anta en krebere ke eri en yo nani are,0.0384,0.0049
39,” Amoso Deevid daa maŋ ta ŋkre be deka na n yɔ Jerusalɛm to.,Amu so. David amanta ankrebada kana a Jerusalem.,0.0769,0.0079
40,E daŋ yige kumo kanyɛn ko nɛ baa tre Obɛd Edɔm nɛ e la Gaaf be kadetobia na be laŋ to nna.,Adanyo kumu kanyin ko na baatre obededom ne el gafe bo ka de ti bina balaante a,0.0434,0.005
41,Ŋkre be deka na daa wɔ ndoŋ nna n ya fo afɔl asa nɛ Enyɛnpe Ebɔrɛ nɛfa Obɛd Edɔm nɛ mbe kanaŋ nɛ kusɔ kama nɛ e kɔ kikɛ.,"An krɔbɔ dɛ kɛna dawu undun ɛna. Nyafɔ afu la sa, ni ɛnyin pɔ ɛbɔrɔ nɛ fa Ɔbɛdɛdɔm, na amba kana, nɔ kɔsɔkɔma ni ɛkɔkɛkɛ.",0.0333,0.0039
42,1 KRONIKƐLS 14.,Kronikers baka ol jang persok kumukudana.,0.6667,0.1944
43,Kaboŋ nɛ ewura Deevid daa wɔ ashi Jerusalɛm be asheŋ.,Kobone ewo David dawo e shi Jerusalem be e shi,0.1,0.0081
44,Tai be ewura Hiram daŋ shuŋi mbɔ ewura Deevid kutɔ nna.,"Saa ewu ewu hirama, den shun onbo ewu David, ko te anna.",0.0992,0.0108
45,E daŋ shuŋi ekapɛnta nɛ basa nɛ baa ta ajembu a pɔr nna nseŋ ta ndibi nɛ baa tre sida na n ti so fanɛ b ya pɔr ewura be laŋ n sa Deevid.,Edansun e kapenta. Niba sena banta ejembu apura ana. Ensente endibi niba tresida na entisofene. Biaporo ewuru belan ensedevi.,0.0285,0.003
46,Nɛ Deevid pin fanɛ Enyɛnpe Ebɔrɛ na e yili kumo kashenteŋto fanɛ e ki Israɛl be ewura nseŋ kpal mbe basa Israɛlebi so a nɛfa mbe kuwurji.,"Nidie vitipfo ne enine pe ebor ne e yili kumukasi ne tentefane, ekyi izabu ewura, ensanpal enbabasa izar. Ebiso, annafani enbukurji.",0.0329,0.0036
47,"Deevid ka lar Hibrɔn m ba Jerusalɛm na, e daŋ ta beche damta nna ŋ kurge mbinyɛnsobi nɛ mbichesobi damta.",deevit kalle ree bo n bo jeerusalemma en dan ta buche dem ta na un kuruga un bi nyin sebe ne un buche sebe damta,0.0575,0.0045
48,Mbia nɛ e daŋ kurge Jerusalɛm to e la Shamua nɛ Shobab nɛ Neetan nɛ Sɔlɔmɔn nɛ Ibhar nɛ Elishuwa nɛ Elpelɛt nɛ Noga nɛ Nefɛg nɛ Jafaya nɛ Elishama nɛ Beeliada nɛ Elefilɛt.,"Bina e dan korgi Jerusalem to ela Shamua, Nesobab, Netan, Nesolomon, Neibhar, Neelishua, Neelpelet, Nenoga, Nenefek, Nejaffaya, Neelishama, Nebelyada, Neeliphelet.",0.0268,0.002
49,Ewura Deevid ka kɔ m pɔɔ Filistiebi na so be asheŋ.,E wuru Davidi ka ko ompo filisi ebina subu eshingi.,0.0909,0.01
50,"Filistiebi na ka nu fanɛ Deevid e ki Israɛl be efuli so kikɛ be ewura, nɛ bumo be benapo kikɛ ya ka fin mo nɛ b pɛ.","Felici e binu kinu funi. David e ki Israel be e fulu so keke bo e wura, na bo mu bo ba na po ke ki i ya ke fin mona ba pe.",0.0384,0.0034
