sample_id,reference,hypothesis,wer,cer
0,TA WA TERƐ SORI KA NEƐZAA VƐNƐ KA SAGEDIIBU HO NAŊ TAA A LAŊNOƆRE PUORUU EŊƐŊ NA SIGRE TEŊƐ,tawa tire sur kan nie zaa venɛka sagdiibu ho nan ta a lanloor puur iŋenna sigri tiŋɛ,0.8947,0.3151
1,YƐLƐ TE NAŊ NA ZANNE,yɛla ti nan na zan ni,1.0,0.25
2,VƐŊ KA HO TEƐROŊ GAŊ KA HO NAŊ KYƐNƐ SIGRI HO MEŊƐ MEŊ,van ka hu tiɛr u galim ka ho nan chana sigir hu maŋa miŋ,0.8462,0.4762
3,YƐLƐ TE NAŊ NA ZANNE,yale ti nan na zan ni,1.0,0.3125
4,"A maŋ kyɛrɛɛ fẽẽ ka N nyɛ accident, kyɛbee N maŋ de la a lɔɔre te va boma mine naŋ are?",a maaŋ chariya feeŋ ka nya aksiden cha bee m mandu la a lɔɔri ti va bumamine naŋ are,0.6667,0.3692
5,GYOOB YƐLƐ ŊA NA BAŊ SOŊ TEŊ KA TE NYƆGRƆ TE MENNE,job yi le ŋa nabaan sontiŋ ka ti nyɔgir o timini,0.9167,0.4103
6,Bon nanso ka Naaŋmen tere sori teŋ dire dɔgɛɛ,bu nan soo kanaa mu ter sori tindiri dɔgɛɛ,0.8889,0.2703
7,"Sobuoŋ ka a Baabole vɛŋ teŋ baŋ peɛlaaŋ ka ka Jehoovaŋ wa di suuri ko te, a ba la seŋ ka te vɛŋ ka a dɔnnɔ te?",su buun ka a baabul viɛn tim ban pie la n ka ka je u van wa di suuri ku ti a ba li siin ka ti veen ka a dɔn u ti,0.7778,0.378
8,Hulda Da Toɔ̃ Ta La Yɛlɛ Na Oŋ Da De Biŋ O Nimitɔɔreŋ Na,hulda da tiwan ta la yɛla na un da di biŋ u nimitɔɔrin na,0.4286,0.2619
9,Jehoova da wuli teŋ ka o sereŋ eɛ siri ka o kaa te zu. Yɛlɛ yoŋ aŋ da seŋ ka te e la ka te de o Naaloŋ yɛlɛ de weɛ te zemmo poɔŋ.,ti hobada wu li ti nkaa u sirin ear siri kaa kaa tizu yala yooŋ aan da si nkaa ti ilakaa ti di u naaluŋ yɛla ti weɛ tizami pɔɔn,0.9118,0.4149
10,Bonso aŋ e nimizeɛ ka noba naŋ waana ka ba kultaa de emmo ko Jehoova ba kultaa bebiri?,bonsu ani nimizia ka ni ba nan wana ka ba kul taa diin muku jehova ba kul taa bi biri,0.9444,0.2206
11,WALA HOŊ NA IRI A NOƆRE?,bu wan yaa hun na yir a nɔɔri,1.0,0.6111
12,Bonso aŋ ba fɛre ka te baŋ bieu yɛlɛ sɛre kyɛ na baŋ taa popeɛloŋ?,bunso an ba fɛra ka ti ban bei u yele sire cha na ban ta pupiɛlum,0.8667,0.3725
13,WALA HOŊ NA IRI A NOƆRE?,wala ho na yir a nɔɔr,0.5,0.2778
14,Maŋ Moɔrɔ Ka Ho Manne Yɛlɛ Na Hoŋ Zanne Na Ko Ho Taaba,mam mɔgra kaa wun man ni yɛla naahun zanni na ke ho taaba,0.7692,0.3571
15,LƐ TEŊ NA BAŊ E TAA POPEƐLOŊ KYƐ NAŊ KYƐNLƐ,le ti naban i ta popiɛluŋ cha nan chann le,1.0,0.5
16,"Te na zanne nyɛɛ tɛɛtɛɛ naŋ be yelmeŋɛ na te naŋ zanne yi Jehoova zie, ane zirii na Setaana ane te dɔndɔnne naŋ ŋmaara na kpakyagaŋ.",ti na zan ninnyee teeten nan bi yelimɛŋal na ti nan zann yi jehova zie anizirii la sitaana anin ti dɔndɔni na ŋmaar na kpachagaan,0.8077,0.3143
17,"Ka ba naŋ yelka Jehoova de la o yuori na ko Yezu, wala ka lɛ wuli?",ka ba nan yeli ka chehowa dila u yoor na ku yesu wala ka lee u le,0.75,0.3061
18,Gyoob Gane Na Na Baŋ Soŋ Boŋ Ka Ho Terɛ Kawaŋ-Sonne,job gani na na ban sum buŋ ka ho tera ka wan sun ni,0.9091,0.3
19,NAŊ KYƐNƐ TU PUORE SƆROO EŊƐŊ A TAGRA PEƐLƐ JEHOOVA,nan channi tu puor sɔruo iŋa a tagira pieli jehoba,0.8,0.4048
20,Sobuo ka Jehoova da maŋ tu kyɛ korɔ a Izerayɛl biiri sowuli?,so buo ka jehova da maŋ tu chakuraa israɛl biir sauwule,0.75,0.2708
21,De Apoɔsori Ho Naŋ Taa Ka Ho Puoro Jehoova O Siiloŋ Ŋmenpuoredie Naŋ Tegroŋ Yaga Zaa,dii a puu sori hu nan taa ka hu poor o jehova u siiluŋ ŋminporidie naŋ tigiruŋ yaga zaa,0.875,0.2464
22,"Aneazaa ka a Kyɛrite noba, a Pɛlite noba, ane a Giti noba da ba e Izerayɛl biiri, kyɛ ba da taaɛ gyeremɛ naŋ e zuluŋ a ko Jehoova a yelmeŋɛ Naaŋmen, a neŋ neɛ na Jehoova naŋ sɔ naaloŋ kãã na. Deevid niŋe da paalɛɛŋ yaga zaa neŋ lɛ na a dɔbɔ ŋa naŋ da be o zieŋ a dire yelmennoŋ koroo na!",a zan ni u yɛla baari,0.9841,0.9315
23,Sori A Daŋyelbo Naŋ Tu A Nyɛ Eebo,soori a danya le bu nan teu a nyaa iyibɔ,1.0,0.5
