sample_id,reference,hypothesis,wer,cer
0,"Yezu en ta bɔna Bɛtani, Simɔn insageŋɔ daana la yire la, ti pɔka waam a zian na, tara lila ti ba dikɛ kugesuma yagum ka, ti kaam daa n kpeem bɔna ka puan.",a bo la simon seem n daa dekun-koni la yidi dita ti pɔka ka yema n tari dug la la kaam n tari nyuun suŋo ti bu daa tɔnaa,0.8485,0.6838
1,"La mam wʋn tõm sɛka tɩ mam Sɔ daan bĩŋe nõorɛ bɔ ya la, tɩ a waam wa bɔna la ya.",yaŋa paalba bõnse wuu n kuls togre enŋa yeli naawen gon la poa apos paal la moisi,0.9048,0.9138
2,"Wakat-ẽŋa, la wʋn dɛna la toogo bɔ pɔg-sɛba n tarɩ pʋa, la sɛba n tarɩ bilɛɛsɩ tɩ ba mõgra la.",wa kat eŋa la wa nena la toogo bopog seba n tara poa la seba n tara bi leest ba mogra la,0.65,0.2
3,"» Tɩ Nawẽnnɛ Sɩa darɛ bɔna la mam botɩ mam yẽ naam bĩmbĩnne n boe Nawẽnnɛ yire, tɩ nẽra zẽa a zuo.",tɩ naawẽnn sɩa darboana la ma botɩma yẽ naam bimbini n bo naawẽnn yire tɩ nera zẽn'a zuu,0.619,0.2432
4,"Ba wʋn zɛbɛ la Pebila la mɛ, la Pebila la wʋn zɛbɛ yãŋɛ ba mɛ, ẽŋa n de zuudãandõma Zuudãana, la naadõma Naba la ĩyã.",ba wun zɛb la pebila la me la pebila la wun zɛb nyãaŋ ba me eŋa n dee zuuraa doma zuuraana la naarma naba la ĩya,0.52,0.1685
5,"A ẽŋɛ yel-ɩr-sõŋɔ, dee sike a mẽŋa paalɛ tɩ a tarɩ yɛm.",a n yel ir soŋo di sika menŋa paataa tar ya,0.9167,0.375
6,"La ban daa pun ka nyɛ yele seere ti ba wan zeele de zuo ku en la, ba daa kelum yele Palete mɛ ti a bahɛ ti ba ku en.",ban daa ɛɛri a tuuri zin'a la ba ta'am ku'un koŋi la ba daa sinigi yeli pailet ti a basa ti ba ku'o,0.6667,0.5647
7,"La sãn dɛna Alevi yɩɩsɩ la n toosrɩ pia pʋam ayɩla la, ba de la nẽrsaalba n kiiri, la Amelkisedɛkɩ de la sɛka tɩ Nawẽnnɛ gõŋɔ la yetɩ, a vɔa mɛ.",la sendena aleviyiisi la n to'osiri pie poa a yila laa ba de la nersaaliba n kiiri la a melkisedeki de la seka ti naawen ne goŋ la yeti a vom,0.6774,0.2182
8,"Nẽr-sɛka n ka mi Nawẽnnɛ sore yɛla sõŋa la, sãn yẽ fõn tarɩ bãŋrɛ la n zĩ baga kãabgɔ zẽam ɔbra nẽnnɔ, la wʋn pãasɛ ẽ tɩ a mẽ obe la baga nẽnnɔ.",nersɛka en kami naawẽn sor yela sõngala sãn yẽ fõn tar bang la n zĩ baga kãabgo zi'o obra neno la wun pan'asẽ tɩ a men ob la baga neno,0.7273,0.3148
9,Nɛra woo kule la a tiŋa a tiŋa ti ba ta gulehɛ ba yuura.,neda wo lebi la a mea teŋa puan ti ba kaali dene pua,0.7143,0.6429
