sample_id,reference,hypothesis,wer,cer
0,1 BERESOSƐM 1.,رأسو سامة هم ايديكان,0.4444,0.1405
1,Efi Adam So Kosi Noa Mma So.,نفى آدم سيكون سيناوى مصوم,0.1429,0.0476
2,"Adam asefo yɛ Set, Enos.",محادة محسوبه Ɛ Ɛ ست,0.2,0.0556
3,"Kenan, Mahalalel, Yared.",كنا محالة روحية رج,0.4444,0.0526
4,"Henok, Metusela, Lamek.",شناك متوسى لأمي,0.3333,0.0556
5,"Noa mma ne, Sem, Ham, ne Yafet.",نور ماني Ɛسم Ɛha me Ɛfei,0.1429,0.034
6,Yafet Asefo.,N'a’ pɛ pɛ pɛ 5,1.25,0.09
7,"Na Yafet asefo ne Gomer, Magog, Media, Yawan, Tubal, Mesek ne Tiras.",maia Ɔfe Ɛfe Ɛfe ne Ɔmga maa maa Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga Ɔmga,0.6319,0.1311
8,"Na Gomer asefo ne Askenas, Rifat ne Togarma.",N'agom ma Ɔsef ne Ɔskena Ɛfeifa Ɛti me tɔ Ɛtɔ Ɛga ma,0.1719,0.0139
9,"Na Yawan asefo ne Elisa, Tarsis, Kitim ne Rodanim.",مجاو عصفني الـــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ,0.1111,0.2932
10,Ham Asefo.,How much for,0.75,0.0938
11,"Na Ham asefo ne Kus, Misraim, Put ne Kanaan.",nahaa ma sef ne kus mezi wo Ɔsɛe Ɔmee Ɔmee Ɛfeat na Ɛfeena,0.1358,0.022
12,"Na Kus asefo ne Seba, Hawila, Sabta, Raama ne Sabteka.",نقوم صحفوني سيبا Ɔويلة Ɛصابتا Ɔرامان Ɛصابتika,0.1,0.0232
13,Na Raama asefo yɛ Saba ne Dedan.,نحن نرى ما أصفوا يأسوا بانديدة,0.1429,0.04
14,Kus woo Nimrod.,"Kusuo, nemrody",0.3333,0.0278
15,Na Nimrod bɛyɛɛ ɔkofo kɛse wɔ asase so.,me n'anim Ɔmba yɛ Ɔ aka Ɛfeu Ɛse wo Ɛse ase Ɛse no su,0.2188,0.0208
16,Na Misraim woo.,نميزة موه,0.3333,0.0833
17,"Ludfo, Anamfo, Lehabfo, Naftuhfo, Patrusfo, Kasluhfo ne Kaftorfo a wɔn ase na Filistifo fi.","024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024, 024,",0.7551,0.0856
18,Na Kanaan woo nʼabakan.,ناكر ناو ناو بكتب,0.25,0.0526
19,"Sidon ne Het, Yebusifo, Amorifo, Girgasifo, Hewifo, Arkifo, Sinifo, Arwadfo, Semarifo ne Hamatifo tete agya.",يبوسي فو مرفو ده غازي فو هوا فو اكفو سي مفو عوض فو سمار فو نحو مات فيطيق تيجع,0.0844,0.0118
20,Sem Asefo.,Esa ma sefo,0.75,0.0312
21,"Na Sem asefo yɛ Elam, Asur, Arfaksad, Lud ne Aram.",ناسي ماسفو يألا أاسو أفa Ɔقصa دو دي نعرم,0.1,0.0256
22,"Aram asefo ne Us, Hul, Geter ne Mas.",آره مصفيني يوش ، هل ده تانى ماس,0.125,0.0385
23,Na Arfaksad woo Sela na Sela woo Eber.,نافق سادو سلا نسيلا و أبا,0.125,0.0333
24,Eber woo mmabarima baanu.,منابعوا مبال مبال مبال,0.25,0.0476
25,"Wɔtoo ɔbaako din Peleg a ase kyerɛ Nkyekyɛmu, efisɛ nʼawobere mu na kasa ahorow nti, nnipa a wɔwɔ asase so mu kyekyɛe ma wɔhwetee.",m'a’ Ɔbebue Ɔkwa Ɔkwa Ɔbebue Ɛkwa Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛ�ƆM,0.0417,0.0078
26,Na wɔtoo ne nua a ɔka ne ho no din Yoktan.,نهوتو ني Ɔخار نهو نديم Ɛيو Ɛק ɔkyena,0.0909,0.0302
27,"Yoktan woo Almodada, Selef, Hasarmawet, Yera, Hadoram, Usal, Dikla, Obal, Abimael, Seba, Ofir, Hawila ne Yobab.",نحن نحو عمو دادة سلف أصامة وقت �era Ɔدورة Ɛusa Ɛdika Ɔba Ɔbi Ɛme Ɛseba Ɛfe Ɛwena Ɛba Ɛba,0.0742,0.0085
28,Eyinom nyinaa yɛ Yoktan asefo.,ايو نوم يحاج جوك تناسفه,0.2,0.04
29,"Ɛno nti, eyi ne anato a efi Sem: Arfaksad, Selah, Eber, Peleg, Reu, Serug, Nahor, Tera, ne Abram a akyiri no, wɔfrɛɛ no Abraham no.",ננ ti ayɛ ne ana Ɔna Ɔti efe Ɛse m faa faa Ɔxta Ɛse Ɛba Ɔsɛe Ɛreo Ɛse Ɛroo Ɛm na Ɔho Ɛse Ɛra ne Ɔber Ɔm Ɔti Ɛno Ɔber Ɔm Ɔmu,0.0496,0.0071
30,Abraham Asefo.,आब आब आः मा Ɛfe fa,1.5,0.0694
31,Abraham mmabarima yɛ Isak ne Ismael.,� � ස ස ස,0.1667,0.0333
32,Na Ismael mmabarima nso ne.,N'Ɔsɛe me Ɔmee Ɔmee ma Ɔmee Ɛ m’ Ɛ se me,0.44,0.0413
33,"Nebaiot a ɔyɛ nʼabakan, Kedar, Adbeel, Mibsam, Misma, Duma, Masa, Hadad, Tema, Yetur, Nafis ne Kedema.",N'epaa’ pɛ tɔ tɔ tɔ tɔ tɔ bi mu pɛ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi mu tɔ bi mu tɔ tɔ bi mu tɔ tɔ bi,1.1484,0.0982
34,Eyinom ne Ismael mmabarima.,ᐛᐛ ᐛᐛ Ɛ ᐛᐛ Ɛ ᐛᐛ Ɛ,0.4375,0.0435
35,"Na Abraham mpena Ketura mmabarima ne Simran, Yoksan, Medan, Midian, Yisbak ne Sua.","נאפדה נפנקתו, נאפדה נאפדה נשימ Ɔן Ɔן Ɔן Ɔן Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛsoe Ɛ",0.3787,0.0568
36,Na Yoksan asefo yɛ Seba ne Dedan.,محيطة ناسف و ياسفة نبي دان,0.1429,0.0385
