sample_id,reference,hypothesis,wer,cer
0,"Ɩnʋ ɔlɛkpa amʋ́ dalɩ yɛfɩtɛ amʋ́ ɔbɛɛ, “Mɩ awie, ntɔ mbwɛ asa Bulu ɔhɔ mɩ nkpa?",Me habías,1.0,0.9138
1,"Ɩnʋ Yesu lɛbla amʋ́ ɔbɛɛ, “Mlɩkɩ wanklaan, mɛnɩ ɔhaa mɛ́ɛmlɛ mlɩ.","le blabla à moi, mais le comment quand, mais nous en avons même.",1.1818,0.8163
2,"Mʋ́ sʋ bɛkɩ ansɩ lɛ ɔklʋn kusubi amʋ dɩnka ɔpʋ amʋsʋ hɩɛɛ, fɛ simpi amʋ bʋdɛpʋsian ɔklʋn amʋ ɔnɔsʋ.",Mussbachi anze le okro amon denka opo amon so hier fer simpi amon bo de pusian okro amon on,1.0,0.5897
3,"Mʋ́á bʋtowun pʋ́ mʋ́á bʋtamawun fɛ́ɛ́, ɔŋɛtɔ awie, ɔmásʋgyi tumi, atumipʋ, pʋ ɩsʋ agyipʋ fɛ́ɛ́.","Mwa butu un po ma buta ma un fe. On a tu a li, on ma su di tu mi, a tu mi po po es o a di po fe.",2.0667,0.4203
4,"Ɩtswɩtswɩ ha Bulu aha ánɩ́ bʋbʋ Yerusalem asʋn amʋ ɛ a, mlɩbwɛ mʋ́ fɛ alɩ amʋʋ nɛbla ɔpasua amʋʋ ɩbʋbʋ Galatia ɔmátɔ mbɛɛ, bʋbwɛ mʋ́ amʋ.","Tchutchiha, blua ha nebu yusala ma suwa muya. Mune bua mo fa ale amone bla o pasuamo ebu bua galati yoma tombe bua mo.",1.0,0.4811
5,"Ɩnɩá mʋa mʋ woyitɔ aha fɛ́ɛ́ bahɔ Bulu gyi sʋ a, ansɩ lɛhɩɛ gyi amʋ́.","Ina ma muwita a hafe ba ho, bu di suwa.",1.0,0.6
6,"Ɩnʋ ɔlɛnatɩ yɔ nkpa kpalobi, ɔlɛda akpawunu pʋ ansɩtɔ bun ɔsʋlʋtɔ, kokoli Bulu ɔbɛɛ, “Mɩ Sɩ, nɩ bɔ́wa alɛ a, ha nta-ɛwɛ anfɩ ɩtsʋn mɩsʋ.","No, all the nation pack for the be. All the dark power and stop boom, all the lot. Coco blue be. Nice, nice, and all the area. And the all the year for the two.",1.4,0.8641
7,"Kɩ, nyasubiá bayopula fʋ klu yinki lawie obu-ɔnɔ ɩnʋ a.",きやすびゃねべぷらふくろいんきらういえおぶえの,1.0,1.0
8,Mlɩyin alɩá bʋtɛlɛ ɔsʋlʋsʋ pʋ́ nwʋlʋtasʋ atɔ asɩ.,Alya puto o in 3.,1.0,0.875
9,"Brɛá sumbi ayɔpʋ amʋ bɛdalɩ Yudafɔ asʋn ogyikpa ɩnʋ bɔyɔ a, ansɩ dɛ amʋ́ gyi.",,,
