sample_id,reference,hypothesis,wer,cer
0,"Wɔde wɔn fi amanaman no mu, na mprempren wɔn nyinaa te asomdwoe mu.",wɔde wɔn fie amanaman no mu na mpimpim wɔn nyinaa te asom dwa mu,0.3077,0.1509
1,"Mebɔ mpae sɛ omfi nʼanuonyam ahonya no mu mfa ne Honhom a ɛte mo mu no so nhyɛ mo den, sɛnea ɛbɛyɛ a Kristo bɛfa mo gyidi so abɛtena mo koma mu.",mmɔ mpaeɛ sɛ wɔn fina ne nnyam ahonyanom mfa ne ho ho ho a ɛte mu mu no nhyɛɛ mu dan sɛn ɛbɛyɛ a kriso bɛfa mu gyi di so abɛtena mako mmaa mu,0.6875,0.2342
2,"“Awurade, afei yɛ nea woahyɛ ho bɔ afa me ne mʼabusuafo ho no.",awradi afa yɛni a wɔahyɛ ho baa fami ne mbaabu sia ho no,0.7692,0.2766
3,"Anaasɛ, sɛ wɔde ɔbo kɛse bi bɔ obi ma owu a, ɛyɛ awudi enti ɛsɛ sɛ wokum owudifo no.",ana asɛ sɛwɔ dɔm kɛse bi bɔ mu mu awuwa ɛyɛ awidi nti asɛ sɛ sɛ wɔkuma awidi fo no,0.7895,0.2698
4,"Ɔde asie wɔ ɔsoro ama mo, efisɛ hɔ de, ɛremporɔw anaa ɛrensɛe na ɛrempa nso.",wɔde asie wɔ ɔsoro ama mu efisie a wɔde ɛremprow anaa ase ɛre nsɛe na ɛrempaa nso,0.6667,0.2034
5,"Ɛno na ɛbɛyɛ nsɛnkyerɛnne a ɛkyerɛ sɛ, Onyankopɔn adi mo anim rekɔka Filistifo no agu.",nnabaa akyerɛ sɛnkyerɛni akyerɛ sɛ ɛna akopo agadu mu a ɛne rewɔ kɔkɔafiri sifo no agu,0.9333,0.4
6,"Twa wʼani hwɛ me na bua me, Awurade, me Nyankopɔn.",twa wɔn ne hyɛ me na abua me aburadeɛ mmiena nkɔpɔn,0.7,0.2895
7,"Ɛno akyi no, ababaa a ɔsɔ wʼani yiye no na wobesi no ɔhemmea, asi Wasti anan mu.",anua akyi no ababaawa a ɔsɔ wɔn ani yɛ no na wɔbesi no ɔhɛmmea asi wɔasi anan,0.5294,0.2623
8,"Akofo akɛse a wofi Efraim abusuakuw mu no, na wɔn dodow yɛ mpem aduonu ne ahanwɔtwe a wɔn mu biara agye din wɔ nʼabusua mu.",akofra kɛse a wofi yɛ fam ɛpo abusuakɔ mu no na wɔn do yɛ mpema du ne nea ha wɔtwe a wɔn mu biara gyegye din wɔn abusuam,0.64,0.2165
9,"Afei, Dawid ne Israelfo no nyinaa kɔɔ Baala a na wɔfrɛ no Kiriat-Yearim a ɛwɔ Yuda no sɛ wɔrekɔfa Onyankopɔn Apam Adaka a wɔde ahyɛ kerubim ntam na Awurade din da so no aba.",ɛfee de wɔde ne esi dɛ afunu nyinaa kɔ baara a na wɔfura hɔ kiri akyerɛmaeɛ wɔ ɔda ne nsa wɔrekɔfoɔ nyinaa kɔpɔ apena adaka wɔde ahyɛ koro bi mtam na wɔde redi ndaso no aba,0.8235,0.3358
10,"Afei, wɔbɛhwɛ mmeamu nnua, mpuran, nsisiso ne ɛho nneɛma a wɔde di dwuma no nyinaa, ne mpuran a ɛwɔ adiwo hɔ nyinaa ne ne nsisiso, nnyinaso, ne ntampehama nyinaa, wɔbɛhwɛ so.",fee ɔbɛhwɛ mmea mu nnua mpura nsisi so nea ho nneɛma a wɔde dwuma no nyinaa nnipura no a wɔde hɔ nyinaa ne ne nsisi so nyinaa so ne ntaape hammer nyinaa ɔbɛhwɛ so,0.6774,0.1618
11,"mo a moka se, “Hena na obetumi ako atia yɛn?",mmaa mu kase hɛn ano abɛtumi akɔ ɛte ayɛ no,1.0,0.3438
12,"abufuw, anibere ne ɔtan; abɔfo asɛefo kuw no.",abufo nnebere ne watan abɔfo asɛɛfo kuo no,0.625,0.2286
13,"Dawid kohyiaa wɔn kae se, “Sɛ moaba asomdwoe so sɛ morebɛboa me a, yɛyɛ nnamfo.",dawoodi kosi a wɔn nka esi sumaba asom yɛsua mu reba aboa mmea yɛyɛ nnanfo,0.9333,0.3607
14,Wʼabufuwhyew ayɛ duru wɔ me so; woama wʼasorɔkye nyinaa abu afa me so.,wabufoosia ayɛ bi wɔn so wɔama waswɔte nyinaa abu afa mbeso,0.6154,0.3571
15,Ahyɛde a woayɛ no yɛ trenee; ɛyɛ nea wonya mu ahotoso pa ara.,ahyɛde a wɔayɛ no yɛ tenen ɛyɛ nea wɔn nyɛm mu aho to so pa ara,0.5385,0.1489
16,"Ɔbrɛɛ no ntade sɛ ɔmfa nsi atweaatam no anan, nanso ɔpoe.",ɔbrɛɛ no ntaade sɛ ɔmfɛn si atwiatam no anaa na nso ɔpoɔ yi,0.8182,0.1778
17,"Wʼankasa wʼano bu wo kumfɔ, ɛnyɛ me de; wʼankasa wʼano di adanse tia wo.",bankasawa no buukumfoɔ nneɛma de bankasawa no dua da sisi a wɔreha,1.0,0.375
18,"Wowɔ abodwokyɛre, mma me nwu; hwɛ sɛnea wo nti wɔbɔ me ahohora.",wowɔ abɔdwew kyere maame nwu wɔasane a wɔn ti wabɔ ma ho hɔ,0.9167,0.3061
19,"Eyinom ne asɔfo ne Lewifo a wɔfrɛɛ wɔn no: Wɔn a wofi Kohat abusua mu no, na wɔn dodow yɛ ɔha aduonu a Uriel tua wɔn ano.",nwumni asɔfo ne lɛwifo a wɔfrɛ wɔn no wɔn a wofi ko ha kɛbesia mu no na wɔdodow yɛ ɔhɛdua no a url fia wɔn ano,0.4815,0.2283
20,"Wɔkae se, “Awurade hyɛɛ wo se bɔ ntonto na gyina so kyekyɛ asase no ma Israelfo no.",wɔkansi adwadiehyia wɔ wɔsɛ bɔtontɔn agyina so kyekyere ase ase no ma ɛsdze afono,0.8824,0.3438
21,"Edii nnanson, na wɔyɛɛ no wɔ Susa ahemfi adiwo turo mu.",edi ne nson na wɔyɛ no wɔ so dza ahemfie di wɔ turom,0.9091,0.2326
22,Nhyira nka wɔn a wɔte wo fi; na wɔkamfo wo din daa.,nserankaa wɔn a wɔte wofi na wɔkan foɔ di da,0.6667,0.2368
23,"Ɛbɛyɛ Awurade nsɛnkyerɛnne sɛ ɔbɛboa yɛn, ama yɛadi wɔn so nkonim.",abɛyɛ a wɔde nsɛnkyɛn nsa ɔbɛbɔ ayɛn ama a yɛde wɔso nkunim,1.0,0.2593
24,"Me ne wɔn bɛyɛ asomdwoe apam, ɛbɛyɛ apam a ɛte hɔ daa.",mme ne ho benya asom dwa apam ɛbɛn apam a ɛte hɔ da,0.5833,0.2927
25,"Manase mmarima no bi tew wɔn ho kɔdɔm Dawid, bere a na ɔne Filistifo no rekɔko atia Saulo no.",mmaa asɛ mmaa ma no bi te wɔn ho kɔ dɔm de wɔn bra na ɔne afiri sifo no rekɔ kɔn mu a ɛte asaolo no,0.9474,0.2877
26,Ɛnsɛ sɛ mo mu biara hu amane sɛ owudifo anaa owifo anaa odwotwafo anaa ɔsɛmpɛfo.,nsɛsɛ mu wɔ beare ho amadesɛ agudifo ana asɛ wufo ana obi twa fo ana ɔsɛ mpɛfo,1.1333,0.2769
27,"Ɔde kɔma Onyankopɔn nnipa a wayi wɔn a wɔabɔ ahwete sɛ ahɔho kɔ Ponto, Galatia, Kapadokia, Asia ne Bitinia amantam mu no.",nkwama ɔnyɛnko pono nnipa a wɔayi wɔn a wɔaboa ahwɛkyerɛ sɛ ahɔhoɔ ponto galatia kapɔdokea asia ne bi tini amantam no mu,0.5909,0.2604
28,"Ɛno nti, metu mo afi saa asase yi so de mo akɔ asase a, mo anaasɛ mo agyanom nnim so, na mobɛsom anyame foforo wɔ hɔ awia ne anadwo, na merenhu mo mmɔbɔ.",nwanti metu mu afisia asasee so da mu akɔ asasea mu anaa sɛmua agya no mu ndum so na mbɛsom ndɛmɛfoforo wɔ hɔ awia nnɛndwo na mmarimhu mu abɔ,0.7576,0.2672
29,"Sɛɛ na Otumfo Awurade se: Bere a wiase nyinaa redi ahurusi no, mɛma wo ada mpan.",sɛlo tumfo a wɔwɔ adi si bɛra a wɔase nyinaa yi redi ahurusie no mɛma wɔadampan,0.8125,0.2419
30,"Esiane sɛ kan no mo Lewifo ansoa Apam Adaka no nti, Awurade, yɛn Nyankopɔn, abufuw sɔre tiaa yɛn.",esɛnesɛ ka no mbolewufoɔ a ɛsɛ apama da ka no ti ɛwɔ adeɛ nyɛnko pɔnkɔ abufoɔ so retia yɛn,0.9444,0.2895
31,Anuonyam nka Onyankopɔn a ne tumi yɛ adwuma wɔ yɛn mu.,nnwanyɛm ka ɔnyɛnko pɔn a ne tiri yɛ adwuma wɔ yɛn mu,0.4545,0.2093
32,"Momfa ɔpapo baako nyɛ bɔne ho afɔrebɔ nka daa ɔhyew, atoko ne nsa afɔrebɔde no ho.",mmɔfoɔ papa baako yɛ bɔɔne ho a foɔre nka daa ɔhyɛw ato kɔ ne san foɔre bɔɔde no ho,0.75,0.2308
33,Ɔpa abaw sɛ obeguan afi sum mu; wɔabɔ no ato hɔ ama afoa.,papa aba ase obi gu afi sumu wɔabɔ no ato hɔ maafoɔ,0.6923,0.2326
34,Yɛbɛyɛ yɛn nguannan na yɛakyekyere nkurow akɛse ama yɛn mmea ne mmofra.,yɛbɛyɛ yɛngu anan a wɔakyekyere nkuruwa kɛse ama wɔn anim fra,0.8333,0.2373
35,"Mo nyinaa nni aware ni, na okununom ne ɔyerenom nni wɔn ho wɔn ho nokware, efisɛ Onyankopɔn bebu nguamanfo ne aguamammɔ atɛn.",bonyinaa ani aware ni na ɔkonom ne ɔyɛni wɔn ho wɔn ho no kware efisie wɔn nyinaa nkɔpɔm bebree nnwamanfoɔ ne agamama atɛn,0.6818,0.3168
36,"Eyi maa Hiob sɔre gyinaa hɔ, sunsuan nʼatade mu na oyii ne tinwi.",ayimahyɛw soro gyina hɔ sensɔn n’ataadeɛ mu no yi ne ti,0.7692,0.3725
37,"Na mmom monyɛ kronkron wɔ biribiara a moyɛ mu, sɛnea Onyankopɔn a ɔfrɛɛ mo no yɛ kronkron no.",nam mu nyakronkuw obiara mu yi mu sɛde nyɛnkɔ pɔn a afra mu no yɛkronkuw no,0.8333,0.3784
38,"Abobow ano no trɛw yɛ anammɔn dunum, na afasu a epuepue wɔ afaanu no trɛw yɛ anammɔn ason ne fa.",aboboa no trɛw yɛ anamu nnum na afasuo apuapu wɔ afa no no trɛw yɛ anamu nso wɔn nifa,0.65,0.2533
39,"Afei osusuw abɔntenpon no ano kwan, na ne trɛw yɛ anammɔn dunum na ne tenten mu nso yɛ anammɔn dunkron ne fa.",ɛfee ɔdua bɔn tempon noa no kwan na ne trɔ yɛ anamon du no mu na ne tenten mu nso yɛ anamon du nkro ne fa,0.6364,0.1977
40,"Na sɛ muhu amane wɔ mo Kristosom mu a, mommma mo ani nnwu, na mmom, monna Onyankopɔn ase sɛ moyɛ Kristo de.",sɛmu hɔn ma ɛne wɔn mu krita so mu a wɔn mu wɔn anim na ɛmu na ɔnwa akokɔ asɛm yɛ krita de,0.8636,0.4512
41,"Nanso wɔde ɔhene frɛtumi nkra kɔmaa ɔhemmea Wasti no, wamma.",naasowɔde ɔhene fura tumi nkrakɔm a ɔhene a wasi no wama,1.0,0.1633
42,"Wubefi wʼasase so wɔ atifi fam nohɔ tɔnn, wo ne aman bebree a wɔn nyinaa tete apɔnkɔ so, nnipadɔm kɛse, asraafodɔm a ɛso.",wɔbɛfi wasa asosɔ wɔatifi fam no hɔtɔn wɔn ne aman bebree a wɔn nyinaa tete apɔnkɔ so nnipa dɔm kɛse asraafo dɔm ɛso,0.5217,0.1053
43,Di mʼasɛm ma me na gye me; kyɛe me nkwa so sɛnea wo bɔhyɛ no te.,dima asɛ maame na gyeeme kyɛme nkwan so sɛnea wɔbɔ hyɛ no te,0.6875,0.1277
44,"“ ‘Ɔsram a ɛto so ason no da a edi kan wɔ afe biara mu no, munni torobɛnto afahyɛ no.",ɔsramaa te soɔsoɔ no daa yɛ di kan wɔ afi biara mu no mu ne tiri bɛnti afahyɛ no,0.6842,0.1935
45,Eyi ne ɔkwan a wonam so fi wo mmerantebere mu; woanyɛ osetie amma me.,ayi no akwan a wɔn a wɔn so fi wɔ mmeranteɛ bi mu wɔanya ɔsete ammaame,0.9286,0.3148
46,Ɛno nti momfa nidi nyinaa mma no wɔ mo nna a aka mo wɔ asase yi so no.,nuntim mfamni di nyinaa ma no wɔn nyinaa aka mu asase yi so no,0.6111,0.2308
47,"Eyinom ne ahemfo a wodii Edom so ansa na Israelfo renya ahemfo: Beor babarima Bela, a ɔtenaa kuropɔn Dinhaba so dii hene.",ayinom ne yɛ ahemfoɔ a wɔadi redɔm so asa ne dze rafuru yɛ ahemfo bi abarima bɛla ɔtena koropɔn de ahabasodeɛ nhene,0.9091,0.3299
48,"Ɛno akyi no, Aramfo ampɛ sɛ wɔbɛboa Amonfo bio.",anwɔkyi no ara afoɔ ampesewa bɛboa ama mfubiɛw,0.8889,0.3514
49,"Ase kyerɛ sɛ, nea edi kan no, ɔkɔɔ fam wɔ asase ase pɛɛ.",ase kyerɛ sɛ nea odi kan no ɔkɔɔ fam wɔ asase ase pɛɛ,0.0769,0.0244
50,"Wɔn mmara ne ɔman foforo biara de bɔ abira, na mpo, wobu ɔhene mmara so.",wɔ mmeran ne ɔman foforɔ biara de bɔ abura na mpo wɔbu ɔhene mmeras,0.4667,0.1455
51,"Wofii Esion-Geber kɔbɔɔ atenae wɔ Kades, wɔ Sin sare so.",wɔfi asuangaa baakɔbaa akyina wɔ cadis wɔsi nsa ara so,0.8,0.4318
52,na nyɛ wo ho onyansafo mmoro so; adɛn nti na wosɛe wo ho?,nanwa wɔn ho anya saa fam mu reso ade nti na wɔsɛɛ wɔn ho,0.8462,0.3721
