sample_id,reference,hypothesis,wer,cer
0,"Bala, lɔ kʊ Woso a bir k'an bɩ zu Zuuba ʊ bɩ, a ba b'ʊ soamɩŋŋaʊzaa Zuuba nɔ ʊ. Bɩ, soamɩŋŋaʊzaa kʊ Woso a bir sɔ bɩ, a ba b'ʊ Krista lɔ.","bila, Loku Gusö birikë misisö bë.",1.0,0.8454
1,"Gʊɔɔ gɔsɩnnɔ ta, ŋn'aa *farizɛɛnrɔ yɩ, ŋnɩ hɔ kʊ Yeezuu a ba bɩ dɩnda ŋ nɩ.","Gɔ gɔ nɔta na farizian-rɔ yɛ, ɔnɔ hɔkɔ Yesu a babɛ dɛndɛ.",0.9375,0.4
2,"Bɩ, kʊ mɔɔ ma ŋ ʊ, zɩɩfʊrɔ wɔɔ ɩ dundom zi k'a zɛ bɩ y'a ka, mɔɔ n'a nyɔɔrɛ ɩbɩɩ zi zɔɔ-zɔɔ. Mɔɔ hɩ gʊɔɔ kʊ ŋ mim ka ra rɔ wɔɔ m sɔ, kʊ ŋ nɩ bʊr ɩbɩɩ zi, ŋnɩ b'a gumə lemim hɩ.»","Bé kuman mo zi furuwo du du ze kazebiaka mona nyore bi zi zozo, mo he go ko munkararo wonsu kone bure bisi neba gumamlemi.",0.9556,0.525
3,"Pol n dɩga dʊdɔkənno wɔɔ ma sɩɩ…, an a hɩ, a ʊ: «M danyɩnɔ, mɔɔ mɩsɩrbaa ba kan noom fu kɩ Woso mɩm ʊ, an ta, an her naa ku.»","Polo dega du deka no wamasi ana hiyau, nda yino mom mesera abakanu fuke wuso meno anta an hirna ku",0.9333,0.3837
4,"Yeezuu n a bɔ, an bʊr Kanaa ʊ Galilee kʊ ʊ. Bɩncɛ bɩ do a hi ba ʊ dɩvɛn bɩ. *Rɔm cir zibəəzaa jɩtaarɛ deem ɩ nyɩnta Kapɛrnawum ʊ, a nyɩ bɩ laafɩɩ y.","Ye zuna bo, an bu kána o galile ko, ben ke bi do a hi ba o dɛvɛ be, rom ki ri zu bëɛ za ge tare de ni nyin ta ka pɛɛ na wumu a nyɛ la fi",1.0294,0.3945
5,"Woso mɔɔ n'a barɛ m kasɛtɩzaa, kʊ mɔɔ ga a jɩra mɔɔ m ŋʊaarbarɛ m. Kʊ mɔɔ n a ŋʊa kʊ m awɔɔ heer kɔ bɩ y'a ka, mɔɔ n m ya m bʊr awɔɔ zi Korɛntɩ ʊ y.","Wuswo mon na baray kaseto za, komo ka giramon wara bare, kumon nawa kuma o heru kobe aka, mon niyan bura wosi koren togo yi.",0.9744,0.5
6,"Gɛɛ, mɔɔ kan Barnabas kɩ, wɔɔ y'ʊ ga m ʊ minto kʊ zi ba, ʊ ʊ mɩŋŋɔɔ tʊr m na?","Gae mokan banna basi ki, wo yukano u mintu kusiba u meno torona",1.0,0.4906
7,"Cir bɩ do nyɩnta bʊnyaa, an zambʊ ba wɔɔ do bɩ ma. A paŋŋa ba wɔɔ zɩrɔ wɔɔ ma, an a ka ŋn'a a nyɩnɔ poorero gʊr, ŋn'aa ŋ lo kʊ ŋ nɩ gɩnga.","Kiri bu don nyintabo nya An zambo ba wo dobi ma, a panga ba wo zoro wo ma, ana ka na nyuno foori ro gor, o na lo kun ni ginga.",0.7647,0.3367
8,"A hɩ mɔɔ nawʊrɛ awɔɔ m, heernyɔɔ nyɩntaŋ ʊ gʊta arzana ʊ, mimbʊnyaabər deem k'a a bɔ a taam bɩ tɔ ma, an lɛ da gʊɔɔ tɩrgɔɔ bunɛɛhʊ a yaa nɛɛhʊ rɔ wɔɔ kʊ heerlʊrlɛ zibəə ba ŋ ma rɔ wɔɔ ra.»",A remo na ra wo. Helo anye ntango ko ta arzano. Nimbu yaba dim ka bo ta me toma. Ane da go turgo bo ne hoya ne huro wo ko helo leziwe ba maro ra.,0.881,0.5177
9,"Bɩ, gʊɔɔ gʊta sɩra ka ʊ b'ʊ.",ogo gota saraka ubo,1.0,0.4737
10,"Meerbaarɔ nɔɔn duro ba Yeezuu ʊ, k'a a zɛ zaa hɩnka.",Me biraro non ro ba Yesu ka ze za hin,0.9091,0.4872
11,"Gʊaa nɛɛm bɩ do m bɩ, sɛ m sɔ, an ta hɔ bʊnyaa haay m, wɔɔ mɛ b'an ta ʊ, an nɩ dintim kam wɔɔ mɩsɩrbaa ma jilli, an nɩ sɛ dam wɔɔ ma haay, sɛhar sɛ y'a so a mɩŋŋa ʊ.",Bwanɛmbe dombɛ sansɔ anta ho buɲa hayim wome bɛntao andi nti nka wome seba ma jɛlli ani sɛdan wome hayi sɛ har sɛ ya su amɛngɔm,0.9286,0.3913
12,"Kʊ durnya bɩ zannɔ n'awɔɔ m, durnya bɩ hɔ k'a so ʊ bɩ ŋʊam. Bɩ durnya bɩ zannɔ bɛɛ n'awɔɔ nɩ y. Mɔɔ y'awɔɔ bɔ ʊ durnya nɔ ʊ a hɔ, bɩ y'a ka, durnya n sɔ awɔɔ m.","Kuduniya be zanne nawom, duniya be hwaka soobem nwam, be duniya be zanne beena wone, mooyawo bo duniya noo aho, yaka duniya soowo.",1.0,0.4414
