sample_id,reference,hypothesis,wer,cer
0,"Ma dɛm anyɛnkofo no, ebusuafo no, na binom a woritsie no, misi Asɔr baanodzifo hɔn afotu do dɛ meserɛ hwehwɛ eduryɛ, adwen mu eduryɛ mboa, na sunsum mu mboa ber a edze wo werɛ rehyɛ Ewuradze mu.",yehyia dɛm agye nkwa no wie n'edwuma a wɔdze maa no dɛ ɔnnyɛ no,0.8919,0.8224
1,"Tse dɛ Lehi no, nna onyim dɛ wonntsiw adɔfo a wonya nkã tse dɛ wɔayew.",te dɛ lihae no na ɔnim dɛ wɔn ti wɔ adɔfo a wɔanya nkate dɛ waye wo,0.8,0.3148
2,Yɛreyɛ esiesiefo nnkyerɛ dɛ ɔwɔ dɛ nkorɔfo hɔn adwenkyerɛ na dza wɔgye dzi no yɛpen do.,megye ho dase wɔ jesus christ ne nyinara,1.0,0.8169
3,"Ber a yɛka Asomdwee Hen do no, yɛbɛba abɛyɛ N’esiesiefo.",ber a yɛka asomdwoe hɛn do no yɛbɛba abɛyɛ ne nsiesiefo,0.4,0.0682
4,Obesi dɛn bɛbɛn No mpo.,no mu so no mupo ma bɛn no,1.4,0.8333
5,"Ekyir yi ehyiadzi no baa ewiei, mbom mekaa no ntsɛm ara dɛ mpanyin nhyiamu no bɛhyɛ ase dɔnhwer kor ntamu.",ekyir yɛ hyiadze no bɛyɛ ewiei mbom mekaa ne ntsɛm ara dɛ mpanyin nhyiamu no bɛhyɛ ase dɔnhwer kor ntsɛm ntsɛm,0.3,0.1647
6,"… Sɛ yennya akwankyerɛ a, ɔwɔ dɛ yedzi hɛn nsusui papa ho dwuma.’’  Ewiei na Nsatõ  Ewiei no, ɔwɔ dɛ Nda a Odzi Ekyir Ahotseweefo yɛ ahyɛmudzi-sie nkorɔfo a wɔwɔ akyɛdze.",sɛ yɛnnya kwan kyerɛ a yɛmfa hɛn a hɛn sɛmuyi papa nyi modze m'asɛm bɛwie yi no ndɛ ɔdze yɛ ahotewefo no sɛ dɛ wɔnya akyɛdze dɛ wobɛdze mbrɛ sam nyinaa do,0.9333,0.6462
7,"Dɛ yɛyɛ Jesus Christ akadofo yi, yɛhwehwɛ som nkaafo dɛ mbrɛ Ɔno bɛyɛ osiandɛ abrabɔ rotweɔn asesa.",dɛ yɛyɛ krist jesus krist n'akadofo yi yɛhwehwɛ som nkaafo dɛn brɛ ɔno bɛyɛ osiandɛ abrabɔ retwɛn asesa,0.3529,0.1481
8,"Agyenkwa ne nkyerɛkyerɛ no twe hɛn dɛ, ahyɛmu mba no, bɛn No na ɔbɛkã ndzɛmba nyina a ɔsɛ dɛ [yɛ]yɛ akyerɛ hɛn.",agyenkwa ne nkyerɛkyerɛ no twe hɛn dɛ ahyɛm mba no bean no na ɔbɛka ndzɛmba nyinaa a ɔsɛ dɛ yɛyɛ akyerɛ hɛn,0.1818,0.0588
9,"Ɔtɔfabi a iyi ma ahoper, awerɛhow, na enyimguase ba.",ɔtɔfa bi a iyi maa ahopɛr awerɛhow na hwɛmbo dzi ba,0.6667,0.2683
10,"“Sunsum Krɔnkrɔn no gye nokwar ho dase, na ɔnam Sunsum Krɔnkrɔn no tum do, hom botum ehu nokwar a ɔwɔ ndzɛmba nyinara mu” (“Moroni :)” (“The Holy Ghost Testifies of Truth,” Liahona, Ebɔw.",ntsi nyinaa fa wo ho ɛyɛɛ ne ba a ɛsom bo wɔnnyin mu na,0.9062,0.8286
11,"Yɛkɛtsenaa sene dan mu ekyir no, nkorɔfo a woetwa hɛnho ehyia nyina bɔɔ adwenpɔw amon mu ara dɛ wɔbɔsoɛr akɔtɔ popcorn.",yɛkɛtenaa sendan no mu ekyir no nkurɔfo a wɔetwa hɛn ho ehyia nyina boɔ adwempɔw amon mu ara dɛ wɔbɔsɔre akɔtɔ popcorn,0.4762,0.1134
12,"Obotum ayɛ yie ber a yɛdze “hɛn akoma mu ahoɔdzen nyina mbɔ mpaa ma Egya no, ama ɔdze dɛm ɔdɔ yi aahyɛ [hɛn] mã.” (Moroni :.",siantsir nye dɛ da yi me nyinara no,0.96,0.8111
