sample_id,reference,hypothesis,wer,cer
0,Nakai nɔɔ,Nakai nɔŋŋ.,0.5,0.25
1,Miikase Ga,Miikase Ga.,0.0,0.0
2,Tetɛŋ,Tetεŋ.,1.0,0.2
3,Obaanyɛ ni ofee oha mi aloo,Aanyε ni ofee oha amε aloo.,0.3333,0.2273
4,Oshwiee,Oshie.,1.0,0.2857
5,Oshwiee,Oshwie.,1.0,0.1429
6,Kwɛmɔ ohe nɔ ojogbaŋŋ,Kwεmɔ ohe nɔ ojogbaŋŋ.,0.25,0.0556
7,Ofainɛ yoo,Ofai ni yoo.,1.0,0.1111
8,"Mi shika a, enyiɛ eshwɛ",Mishi kaa enyiε eshwε.,1.0,0.1111
9,Mi yɛ ojogbaŋŋ,Mii yε ojogbaŋŋ.,0.6667,0.1667
10,kɛfee lɛ tswaa mi,Kε efee lε tswaa mli.,1.0,0.2857
11,"Ofainɛ hɛɛ, Miitaɔ mamaje mi bi shika",Ofai nεε miitao ni mama miibi shika.,0.8571,0.3333
12,Kaa hani ohiepkanɔ,Kaaha ni ohiε kpa nɔ.,1.6667,0.1875
13,Obaanyɛ ni ofee oha mi aloo,Obaanyε ni ofee oha mli aloo.,0.3333,0.0909
14,Miitaɔ ni ma maje,Miitao ni ma je.,0.5,0.2143
15,Tetɛŋ,Tεtεε.,1.0,0.6
16,Mɛni yaanɔ,Mini yaa nɔ.,1.5,0.1111
17,Ofainɛ nyɛɛ link ɛɛ ni ba  o’screen nɛɛ nɔ,Ofai nεε hiε lεŋki lε ni eba oskriŋ lε nɔ.,0.8889,0.5625
18,Nakai nɔɔ,Nεkpε kpo oyɔɔ.,1.5,1.0
19,Te atsɛɔ enɛ tɛŋŋ,Te atsεɔ enε teŋŋ.,0.75,0.2143
20,Number ni i kɛ twa bo nɛɛ nɔɔ,Naa ba nii ekε tswaa bɔ nεε nɔŋŋ nɔ.,1.125,0.6364
21,Ba ni obafatawɔhe,Ba ni obafataoɔ he.,0.6667,0.0667
22,Mo wɔgbe otransfer ɛ naa,Mɔ wɔgbe otsɔɔŋsifεε naa.,0.6,0.45
23,Ofainɛ mahe yɛ airtel tigo,Ofai nεε ma he yε etεɔ tio.,1.4,0.4091
24,Tetɛŋ,Tεtεi.,1.0,0.6
25,Abaana bo,Abaana bo.,0.0,0.0
26,Nyɛɛ ekome,Nyε ekome.,0.5,0.2222
