sample_id,reference,hypothesis,wer,cer
0,"Akon mɔ a don mɔ-abaa so mɔ, nengyene fɛɛ ɔ nyɛ akuuri mɔ ilaa gyisɛ gbaa mɔ, nkana ɔ kya laarɛ kyɔde. Imɔ gɛnen mɔ, ɔko mɛŋ kya sa mɔ imɔ iko‑rɛ iko.",Akuma aduma basu mɔ nɛnyil fɛ onyɛ ɔkurumɔ ilegyi tagbamɔ nkana ɔcyala ɔcyadɛ nɛ nwa kɛnɔ mɔ ɔkumancya sɔ mɔ emayɛ krueku,0.8788,0.4595
1,"Imɔ‑rɛ imɔ gɛnen gbaa mɔ, Wurubuaarɛ gi kii kyingi mɔ. Ɔ lɛɛ mɔ lii lɛwu anyanyan dɔ. I kya nyiile yɛɛ iŋ bo no yɛɛ ɔ laa wuꞌ sii isɛ dɔ.","Mɔɔ, imɔ gaani bɔ mɔ, urubaaliga gikyende mɔ. Olɛɛ mɔ li lε wu anyanyandɔ, ityanyile ye imbuno ye olɛ usi ε sudu.",0.871,0.3824
2,Gɛnen kee ne fɛye-sɛ Wurubuaarɛ dɛ ne. Iŋ gyɛ mɔ-gɛlaarɛ yɛɛ apiipii adɛ dɔ ɔko ɔꞌ fuɛ Wurubuaarɛ ɔkpa mɔ de mɔ-ɔkyenaten Wurubuaarɛ asɛ ɔꞌ lii mɔ-gibaa.,"Gan kye nɛ fɛ sɛ ubar da nɛ, indye magala ye apipi addo oko ofewubar okomo dɛ mɔtshyenatung wubar sɛ o limagba.",1.0,0.5041
3,"Nꞌ tɔgɛ fo yɛɛ mɔ-ilaa nyɛnyɛn ibono i nyaakyɔ ne nɛ kyu kyɛɛ mɔ mɔ ne n yɛgɛ ɔ nyɛ gɛlaarɛꞌ belɛ sa me faa. Isa ɔbono, mɔ, mɔ-ilaa nyɛnyɛn iŋ kyɔ ne ɔko gi kyu kyɛɛ mɔ mɔ, gɛlaarɛꞌ pi‑i ne ɔ laa nyɛ sa kaasɛ kee.”","Ntagufye, ma ilanyenya ibuno inyakyo inotsyetyemomo, nyegye onye galarpe latsamafa. Isa obunumo, ma ilanyenya incyo nokotsyetyemomo galarpe nolanye takasi ki.",0.9792,0.5
4,‘Gɛŋ sa foꞌ daasɛ fo-Wura Wurubuaarɛ kerɛ yɛɛ ɔ laa wɔra fo-gɛlaarɛ sa fo.’ ”,"Kansafotaze fʊʊwʊʊ kpayɛ, yoolooraa fegelaara sapɔ.",1.0,0.6491
5,"Meŋ bo ɔkpa de nꞌ kyu me-aterenbi kyu wɔra ilaa ibono n kya laarɛ mɔ? Abɛɛ fo wu me-gidɛnsɛ gibono nɛ wɔra mɔ, i kya loo fo daa?’ ”",Mumbɔɔ kpɔ duntumabɛ mityu waa eleven-nu ntyalram-ɔ. Abɛɛ fumu-nu n tansɛkɛpɛna lauram-ɔ. Ityaluu fuda.,0.9643,0.5312
6,"Me-sɛana, n kya ŋmarasɛ fɛye ɔwolɛ baarɛ n kya tɔgɛ fɛye","Msana, nkyambɔ rasɔfayɔ wɔ labare, nkyatɔkɔfayɔ.",1.0,0.3636
7,"“O nu gɛnen mɔ, ɔ sɔɔ ginyadon ne o kine yɛɛ ɔ maŋ baa loo gɛten dɔ. Mɔ-sɛ gi nu yɛɛ mɔ-bi belɛnsɛ mɔ gi sɔɔ ginyadon mɔ, ɔ lii kpe mɔ asɛ, ɔ kya buɛɛlɛ mɔ.","U nuŋanm-o, osɔgna dɔn nu kne o man mbalu katɔn dɔ. Masu gni ye me be blan sɔ ma gu sɔgna dɔnm-o. Oli kpɔ mase, ɔta bwe lɔ.",0.9459,0.5
8,"Owi ɔko dɔ mɔ Yesu kya dalaa mɔ wolɛ, ne mɔ-akasɛbo mɔ mɛ bo mɔ asɛ. Nfono mɔ ɔ taasɛ mɔmɔ yɛɛ, “Sakpii mɔ asɛ mɔ, menɛ nyamesɛ ne nꞌ gyɛ?”","O kú dɔmɔ, Yesu ca dalɛ mɔ wule. Nemɔ, a kasɛbɔmɔ mɔ bɔ mɔ asɛ. O nfɔnɔmɔ, o tase mɔ mɔ ye. Sekwimɔ asɔ mɔ mɛ nɛ nyam sɛ nɛ njɔ.",0.871,0.3168
9,"Gɛsintin mɔ, ɔtɛgɛsɛ mɔ gi koso, ne ɔ naa kyon kpe mɔ-gɛwi.",Ditɛma ɔtagatɛma gokpoto nɛ onacyuŋkpema gɛwu,1.0,0.5
