sample_id,reference,hypothesis,wer,cer
0,Lɛ loso mlayurɔ ligbã́ kluklu ni litukpo me gagla kakaa.,Lusu na yirɔ lε gbangulukulu ni litopome gaglakaka,0.9,0.3333
1,"Pɔ̀ xegi kwitapo isu ya edi kpɛ ɔtɔ ɛ, kutrába Aya yɛ litsixwaxwa nɛ ese e.","Bɔhɛ gwidapo esue di kpe ɔtɔ ɛ, ku traba ayayɛ litsikwakwa ne se.",0.875,0.2456
2,"Ní elesi atɔ mɛ ɛ, Nikodemo atrɛ ní Yesu klɔ lɛ asi yɛ sì, “Rabi, kwite si wonu ɔdɔbasɛ gi ádɔ ní Aya kɔ ɛ.","Ni elesiatɔ me nukure mu atrene Yesu Klɔ le asiese. Rabi, kitessi wono ɔdɔ base gi adoni aya kɔe?",0.76,0.2308
3,"Lɛ Maria ɛ, yɛ apɔ Yesu gi yɛ onu Kristo e.","Lɛ Marie, ye apɔstolo ye ɔnu Kristo si nɔ.",0.9091,0.4839
4,"“Mose liɛ ke asi Israelbanɛ ma si, ‘Aya aatsisi mlɔ oboedoplɛ, kiliɛ gi atsisi mɛ ɛ, lɛ aaze mlɔ tutɔ mlɔ mɛ tole e.","Mɔ se lɛ kɛ ase Isrɛl-ba ne mase, ayaa atsi simlo obedople, kile ge atsi simɛ, le a zemlo totɔ mlo me to li.",1.0,0.2644
5,"Dɔni níklɔ ʋa ɛ, kwisɛ dzɛ lɛ kwizeku Regio ɔma ʋidi no me.",Dɔnni ni klovɛ kuyisɛdze lɛ kuyisuku redio ɔmaviddɔnu mɛ,0.9231,0.3778
6,Lɛ ese linu si onugu lo izɛpani eboa la gi alɛ ní ɔna nɔ mɛ ɛ.,Lese nu se Onuglo ese pane ebalage aleni onanome.,1.0,0.3478
7,"Lɛ ɔnɔnɔ ɔ́tani ɔdzi nɔ kukpasi i, sani banɔ akpe alafa tole avitene ni tiene ba gi bebu idɔni kesea aʋa ɛ.","Lɛ ɔnɔnɔ otane ɔdzino kɔpasɛ, sani bano akpe alafa tolɛ avitenen tie na bagbe, bebuido ni kɛsavai.",0.7727,0.2289
8,"Aka aŋu mɛ aki ba lɛ ese linu si kuziŋa kúze ba awla a; lɛ bɛkɔ ina gagla si bátrazɛ banama gi bɛmɔ yɛ si ɔlɛ ligbã́ nɛ ɛ, aʋa ɛɛŋa a.","Ɔka amɛ, akɛba, lɛsile nusu kuzinu kuzeba ɔla, lɛbɛ kɔ i naga gla, si batrɛze banamagi bɛ mɔyɛ, si ɔlɛlɛ gbane, abɛ nga.",0.9375,0.2323
9,"Aya yɛ Ɔfuɛfuɛ nɔ ɛba ba petee aʋa, lɛ bekpese Aya liboe le kudo ni aŋu mɛ gagla a.",aya ye ɔfɔŋfɔŋ nɔ ɛba ba pɛ te avɛ lɛbe kpesee ayalibule ku do ni awumɛ ga gla,0.7368,0.2222
10,"“Xe kelea mɛ banima bɛtrɔ mlɔ ahwafi i, mlaplɛ aŋu si, betu mɛ ahwafi kutrɔ.","Ekεlamε banεma bεtrɔmlɔ ahwafiyi, mla pangu se, bεtumε ahwafiyikoto",1.0,0.3276
11,"Gi Yesu asɛ ní Ɔtsaklɔ ɛ, atrɛ ní Simon kepea mɛ.",Yesu asɛne ɔtakolo ɛ Atrene Simon kpe amɛ,0.7273,0.2432
