sample_id,reference,hypothesis,wer,cer
0,Nnipakuo bi a wɔɔyɛ adwuma ɛwɔ bɔɔhol bi ɛho. Abaayewa baako bi ɛkura dadeɛ a ɔdee twa paep nem. Aberanteɛ baako ɛkoto hɔ a wasɔm. Ɔbaako nso ɛgyina hɔ a wasɔ ɛsoro hɔ. Nnipa ɛgyina hɔ a wɔɔhwɛ. Lɔre fitaa bi ɛsi wɔn akyi.,nnipa kuw bi a wɔyɛ adwuma wɔ boho bi ho abayewa baako kura daadeɛ bi a ɔde retwa pipe no aberanteɛ baako koto hɔ a waasɔm ɔbaako nso gyina hɔ a ɔkura ɛsoro hɔ nnipa bi gyina hɔ a wɔrehwɛ lɔre fitaa bi si wɔn akyi,0.5,0.1908
1,Nnipa kotow kotow hɔ a wokita sofi ɛde tutu nwura no nkyɛn. Baako kura sofi kɔkɔɔ.,nnipa kotokoto hɔ a ɔkita sofi ɛde retutu nwuraa no nkyɛn baako kura sofi kɔkɔɔ,0.3125,0.1077
2,"Papa baako ne nkwadaa bebree a wɔgyina wɔn nkyɛn. Nkwadaa no bi yɛ mma, na ɛbi nso yɛ mmarima. Akwadaa baako te papa no nan so. Pap no hyɛ ɛkyɛ wɔ ne ti. Nkwadaa no nyinaa kura aduaba wɔ wɔn nsam.",papa baako ne nkɔdaa bebree a wɔgyina wɔn nkyɛn nkwadaa no bi yɛ mmaa a ɛbi nso yɛ mmɛɛma akɔdaa baako te papa no naaso papa no hyɛ akyɛ wɔ ne ti nkwadaa no nyinaa kura aduaba wɔ wɔn nsam,0.2195,0.0733
3,Mmranteɛ mmiɛnsa na wɔgyina hɔ na baako nso kuntunu hɔ. Baako de anwea a wɔadɔn no regu dadeɛ mu. Na dadeɛ bebiree nso si abranteɛ n’akyi. Baako nso kura afidie a ne kɔba yɛ baako a anwea a wɔadɔn gu mu no gyina hɔ.,mmeranteɛ mmiɛnsa na ɛgyina hɔ na baako nso kuntunuu hɔ baako de anwea a wadɔn ɛgu dadeɛ mu na dadeɛ bebree nso ɛsi aberanteɛ no akyi baako nso kura afidie a ne kɔba yɛ baako a anwea a wadɔn ɛgu mu ɛgyina hɔ,0.3409,0.1018
4,"Wɔ mfoyin mu nso, ɔyɛ asɔr bi a wɔasɛw line wɔwura kyapel dam hɔ. Wɔn nyinaa wɔhyɛ atare atenten. Ebinom wɔn dze no yɛ gold. Ebinom wɔn dze nso yɛ tuntum. Wɔn nyinaa wɔnam wɔrekɔ kyapel dam.",wɔ mfonini mu no so ɔyɛ asɔre bi a wɔasew line wɔwura kyaporoda mu hɔ wɔn nyinaa wɔhyɛ atara ntenten ebinom hoɔdzen no yɛ gold ebinom hoɔdzen no so yɛ tuntum wɔn nyinaa wɔnam wɔrokɔ kyaporoda mu hɔ,0.4865,0.1824
5,Akwanyifoɔ bebree gyina beaɛ bi a wɔn reyɛ keteke ɛkwan. Mfidie a wɔde reyɛ kwan no bi ɛsi wɔn akyi. Aboɔ nso gu akyire.,akwanyifoɔ bebree gyina beaeɛ bi a ɔreyɛ ketekye kwan mfidie a wɔde yɛ kwan no bi si wɔ n'akyi aboɔ nso gu akyire,0.375,0.0851
6,Nneɛma bebree sisi dan bi mu. Ahwehwɛ tare dan no hi. Nhwiren nso so dan no mu hɔnom. Nkanea bobɔ dan mu hɔ. Akonnwa simiiɛ fitaa da mu si dan mu hɔnom.,nneɛma bebree esisi dan bi mu ahwehwɛ ɛtare dan no ho nhwiren nso esi dan mu hɔ no nkanea ɛbobɔ dan mu hɔ akunya a sonyɛ fitaa dɛm esi dan mu hɔ no,0.5,0.1638
7,"Ntama yi yɛ kente ntama ahorow a wɔahyehyɛ no fɛɛfɛɛfɛ wɔ ade so. Na ebi ara ne n’ahosuo. Ebi yɛ tuntum, ebi yɛ kɔkɔɔ, ebi yɛ fitaa ebi yɛ akokɔ sradeɛ. Ebi te  yɛ ahaban mono, na ɛyɛ fɛ. Ne nyinaa yɛ fɛ.",ntama yɛ kente ntama ahoroɔ a mu ahyehyɛ no fɛfɛɛfɛ wɔ ade so na biaa ne naawosu bi yɛ tuntum bi yɛ kɔkɔɔ bi yɛ fitaa bi yɛ akokɔ srade bi yɛ ahaban momono na yɛ fɛ ne nyinaa yɛ fɛ,0.3953,0.1447
8,"Ɔbarima bi hyɛ atar tuntum a ɔkuta ɔkasamu a ɔrotow ndwom dzendzeen, na ɔbaa kor nso, asɔr tsentsen gyina hɔ rebɔ ne nsam resaw. Na nkurɔfoɔ pii tsetse fam hɔ wɔ ɔdan a wɔatwiw mu memen, na nkanea sensɛn so.",ɔbarima bi hyɛ atare tuntum a ɔkita akɛsam a ɔreto nnwom dennden no na ɔbaa koro so asɔre tentene gye ho a ɔrebɔ no nsam sɛ wo na nkurɔfo pii tete fam hɔ wɔ dan a wɔatwi mimimi ne nkaneɛ sensɛ no so,0.675,0.2393
9,Nkorɔfoɔ bebree egyina ha ebi mo ɛhyɛ nos mask ebi nom ekita hyafel a wɔde saa anhwia ɛkata adiɛ so ndua esi ha kar ɛwɔ ha.,nkorɔfoɔ bebree agyina ha ɛbi mu hyɛ nose marks ɛbi mu ɛkita shovel a womodi saa nnua ɛkata adeɛ asu nnua si ha car ɛwa ha,0.6923,0.3196
