sample_id,reference,hypothesis,wer,cer
0,Akyɩɩ anyɔ mʋ ba yɩlɛ sa ntɔwɛ‐kyula anyɔ mʋ nɩɩ Ɩbwaarɛ waa maa asa nsana mʋ.,akyɩɩ anyɔ mʋ bayɩlɩ sa ntɔ wu kyula anyɔ mʋ nɩɩ ɩbwaarɛ waa maa asa nsana mʋ,0.3125,0.0328
1,"Ɩbwaarɛ maa sa anɛ mʋ Kayaayu Kyɩrɛkyɩrɛ sʋ, nɩɩ an nyi fɛɛ an bʋ mʋ tɔ nɩɩ ngbaa mʋ bʋ anɛ tɔ.",ɩbwarɛ mʋ asaa nɛ mʋ kɩyaayu kyɩrɛkyɩrɛ mʋ sʋ nɩɩ a nyi fɛɛ an bʋ mʋ tɔ nɩɩn gbaa mʋ ɔbaa nɛ tɔ,0.5,0.1111
2,"Herodi ɩ daa yɛgɛ nɩɩ ba kɩtaa Gyɔn okyugyeepu, nɩɩ ba taa agbeeleebi da mʋ, nɩɩ ba taa mʋ tii obu.",herodi ɩdaa yɛgɛ nɩ ba kɩta gyɔn otyu gyeepu nɩɩ ba taa agbele bi da mʋ nɩɩ ba taa mʋ tii obu,0.381,0.0658
3,"Amaa ɔkʋmaa mʋ nɩɩ ɔ man sʋ mʋ, halɩɩ pii kʋmaa mʋ nɩɩ ɔ sʋ mʋ gbaa mʋ, bee biti ba kɔɔlɛ lɩɩ mʋ asɛ.",amaa ɔkʋmaa mʋ nɩɩ ɔman sʋ mʋ halɛ pii kʋmaa mʋ nɩ ɔ sʋ mʋ gbaa mʋ bee biti ba kɔɔlɛ lɩɩ mʋ asa,0.2,0.0541
4,"Ɩ kaapʋ nɩn fɛɛ atɔbwaaya mʋ nɩɩ ba taa lɔŋɔ sa mʋ ɩ gyɛ kʋtɔ kʋ, abɛɛ ɩdakpa mʋ ɩ gyɛ kʋtɔkʋ?",ɩ kaapʋ nɩɩ fɛɛ atɔbwaarɛ mʋ nɩɩ ba taa lɔŋɔ sa mʋ ɩ gyɛ kʋtɔkʋ abɛɛ ɩ takpan mʋ ɩ gyɛ kʋtɔkʋ,0.2727,0.0704
5,"Ɔ maa bʋ tʋtɔ mʋ, nɩɩ asa damantɛ ba ba mʋ asɛ, nɩɩ bɛɛ tɔwɛ yɛ, “Halɩɩ Gyɔn maa man waa asɩn kyinkyinsa ɩkʋ gbaa mʋ, kʋtɔ kʋmaa mʋ nɩɩ ɔ tɔwɛ lɩɩ ɔnyɩn nɩmʋ sʋ mʋ, kpini gyɛ kesintin.",ɔ maa bʋtɛ tɔ mʋ nɩɩ asa da mɩntɛ ba ba mʋ asɛ nɩɩ bɛɛ tɔwɛ yɛ halɩ gyɔn maa man waa asɩnkyinkyinsa ɩkʋgbaa mʋ kʋtɔ kʋmaa mɔ nɩɩ ɔ tɔwɛ lɩɩ ɔnyɩ nɩmʋ sʋ mʋ kpini gyɛ kasintin,0.3,0.0435
6,"Tʋtɔ nɩɩ Yesu taasɛ mʋ abɩɩlapʋ mʋ yɛ, “Saŋa mʋ nɩɩ n kyɩna sun fanɛ yɛgɛ fan man sʋ afulee ɔwaakpa yɛ itaakpe yɛ asɩbɩta mʋ, fan pan kʋtɔ kʋ?",tɩtɔ nɩɩ yesu taasɛ mʋabɩɩlapʋ mʋ yɛ saŋa mʋ nɩɩ nkyɩna sun fanɛ ɛgɛ fa man sʋ afulee ɔ waa kpa yɛ ɩ taa kpe yɛ asɩbɩ tɔ mʋ fan pan kʋɔ,0.5667,0.0734
7,"Nɩɩ ɔkʋ kan ɛɛ fɛ nfɛɛrɛ fɛɛ ɔ sʋ ɔkpa ɔ taa mʋ n‐yɩɩ tʋʋ kayɩɩ‐wʋlɛ kɩtɩn sʋ mʋ, naafɔɔ mɛ ɩ sʋ ɔkpa n kyɔ mʋ.",nɩɩ ɔkʋ kaan ɛɛ fa nfɛɛrɛ fɛɛ ɔ sʋ ɔkpa ɔ taa mʋ n‐yɩɩ tʋʋ kan‐yɩɩ wʋlɛ katɩn sʋ mʋ naa fɔɔ mɛ ɩ sʋ ɔkpa nkyɔ mʋ,0.3333,0.0494
8,"’ Nɩɩ fan kan nu asɩn nɩmʋ kasɛ nɩn, naafɔɔ fen mee bun asa mʋ nɩɩ ba man waa alibi mʋ kʋpwɛ.",nɩɩ fan kaa nu asɩn nɩmʋ kasɛn nɩn na fʋ fan aa bun asan mʋ nɩɩ ba man waa alibi mʋ kɩpwɛɛ,0.381,0.1739
9,"Anɛ Gyiwu abi anɛ Ɩbwaarɛ mʋ, lɛɛ anɛ naana ana nɩɩ ɔ sa bamʋ kanyɛ saŋa mʋ nɩɩ ba bʋ Egyipiti ɔsʋwʋlɛ sʋ, nɩɩ ɔ taa mʋ ɔlʋn lɛɛ bamʋ lɩɩ ɔsʋwʋlɛ maŋa tɔ.",anɛ gyiwu abi anɛ ɩbwaarɛ mʋ lɛɛ anɛnaanaana nɩɩ ɔ sa bamʋ kɩnyɛ sa mʋ nɩɩ ba bʋ egyipiti ɔsʋʋrɛ sʋ nɩɩ ɔ taa mʋ ɔlʋn lɛɛ bamʋ lɩɩ ɔsʋʋrɛ maŋatɔ,0.2647,0.0593
10,"Ɩmʋ sʋ fan yɛgɛ alibi kɩwaa fanɛ kakyɩna tɔ kɛ fɛn buu Ɩbwaarɛ, kɛ ɔ taa fanɛ alibi kɛɛ fanɛ.",ɩmʋ sʋ fan yɛgɛ alibi kʋwaa fanɛ kakyɩna tɔ kɛ fan buu ɩbwaarɛ kɛ ɔ taa fanɛ alibi kɛɛ fanɩɛ,0.15,0.0417
11,"Mʋ asɩn kyinkyinsa maŋa nɩɩ ɔ sʋ ɛɛ pɩna, bamʋ nɩɩ ba sʋ kadʋnbwɛ mʋ kakyʋlɛ, nɩɩ ba bɩla bee sun mʋ apɔyɩtɔ ɔdakpa mʋ.",mʋ asɩn kyinkyinsa mɩŋa nɩɩ ɔ sʋ ɛɛ pɩna bamʋ nɩɩ ba sʋ kadʋnbɛ mʋ kakyʋlɛ nɩɩba bɩla ba sun mʋ apɔyɛ tɔ ɔdapa mʋ,0.32,0.0652
12,"Amaa ba kɔɔlɛ gyii fɛɛ Ɩbwaarɛ mʋ nɩɩ ɔ da mʋ kɔkɔlɔ sʋ sa bamʋ fɛɛ ee biti ɔ sa bamʋ kebii mʋ, gyɛ kesintin wuya.",amaa ba kɔɔlɛ‐ gyii fɛɛ ɩbwaarɛ mʋ nɩɩ ɔ da mʋ kɔkɔɔlɛ sʋ sa bamʋ fɛɛ ee biti ɔ sa bamʋ kebii mʋ gyɛ kesinten wuya,0.0769,0.0345
13,fʋ awaasa kparɛ mʋ ɩ kyɔ nɩɩ ii kyinkyin.,fʋ awaasa kparɩɩ mʋ ɩ kyɔ nɩɩ ɩ kyinkyɩn,0.3333,0.1562
14,Nɩɩ be nyi kanan mʋ nɩɩ n du mɛ gbaa‐gbaa mɛ ɔsʋwʋlɛ sʋ yɛ Gyerusalem tɔ.,nɩɩ be nyii kanɔ mʋ nɩɩ n du mɛ gbaa‐gbaa mɛ ɔsʋlɛ sʋ yɛ gyerusalem tɔ,0.1875,0.0893
15,"Fanɛ atɔ mʋ ɩ gyɔɔ muuri, kɛ atɔ wɛsa ba wɛ fanɛ atɔ bunsa kpini.",fanɛ atɔ mʋ ɩ gyɔ muri kɛ atɔ wʋ sa ba wʋ fanɛ atɔ bunsa kpini,0.3333,0.0816
16,"Asɩnkyan yɩlasa mʋ ɩ tɔwɛ yɛ, pɔyɩ kɛ Ɩbwaarɛ ɔ taa Enoki kpee sʋsʋ mʋ, ɔ bɔla Ɩbwaarɛ ansi.",asɩn kyan yɩla sa mʋ ɩ tɔwɛ yɛ pɔyɩka ɩbwaarɛ ɔ taa e nɔ kʋkpɩ sʋsʋ mʋ ɔ bɔla ɩbwaarɛ ansi,0.4737,0.0704
17,Ɩmʋ sʋ ɔ kyɛɛgɛ mʋ nfɛɛrɛ bwii kamaa naa bɔla lɩɩ Masedoniya.,ɩmʋ sʋ ɔ kyɛɛgɛ mʋ nfɛɛrɛ bwi kamaa naa bɔla lɩɩ masedoniya,0.0833,0.0204
18,"Nɩɩ Yesu tɔwɛ bamʋ yɛ, “Dulinya nɩmʋ tɔ awura bɛɛ nyan bamʋ asa nɩn, amaa bamʋ asa mʋ bɛɛ tɩɩ bamʋ yɛ, ‘Anɛ akyɛtɔpʋ.",yesu tɔwɛ bamʋ yɛ dulinyaanɩnmʋ tɔ awura bɛ nyɩn bamʋ asa nɩn amaa bamʋ asa mʋ bɛɛ tiɩ bamʋ yɛ anɛn akyɛtɔpʋ,0.2917,0.1023
19,Kasɛ sʋ awura bɛɛ kʋʋla bamʋ n‐yɩɩ kʋsʋ yɩlɛ.,kɛsɛsʋ awura bɛɛ ko la bamʋ n yɩ kʋsʋ yɩla,0.7778,0.1429
20,"Nɩɩ Yesu bɩla tɔwɛ bamʋ yɛ, “Sʋsʋ kuwura‐gyii mʋ ki du nɩn fɛɛ ɔnyɩn kʋ maa kʋsʋ kakaakʋ nyenyenfuu, ɔ naa biti asa kɛ ba sun kusun mʋ ndɔɔ tɔ.",nɩn yesu bɩla tɔwɛ bamʋ yɛ sʋsʋ kʋwura‐gyii mʋ kudun nɩn fɛɛ ɔnyɩn kʋ maa kʋsʋ kakaa kʋnyanyan fuu ɔ naa biti asa ka ba sun kusun mʋ ndɔɛ tɔ,0.3,0.0734
21,"Ɩ dan ɩ gyɛ nɩn fɛɛ, n tɔwɛ asɩn danbɩrasa mʋ.",ɩ daŋɛ ɩ gyɛ nɩn fɛɛ n tɔwɛ asɩndanbɩrasa mʋ,0.2727,0.0588
22,"Mu ansi sʋ ɩɩ ŋalɩgɛ fɛɛ kyɔwɛ, nɩɩ mʋ atɔ bunsa ɩ kyɛɛgɛ waa parɛparɛ ɩɩ ŋalɩgɛ sʋ.",mʋ ansusʋ ɩŋala gɛ fɛɛ kyawɛ nɩɩ mʋ atɔbunsa ɩ kyɛɛgɛ waa parɛparɛ ɩŋalagɛ sʋ,0.5556,0.1077
23,N biti n taa mɛ Kayaayu waa mʋ tɔ.,n biti ntaa mɛ kayaayu waa mʋ to,0.3333,0.04
24,"Yesu tɔwɛ yɛ, “Fan yɛgɛ nbii wuribi mʋ ba ba mɛ asɛ, fan man tii bamʋ ɔkpa, lɩɩ fɛɛ sʋsʋ kuwura‐gyii mʋ kɩ gyɛ sa asa mʋ nɩɩ be du fɛɛ nbii‐wuribi mʋ lɛɛ nɩn.",yesu tɔwɛ yɛ fan yɛgɛ nbii wuri mʋ ba ba ma asɛ fan man tii bamʋ ɔkpaa lɩɩ fɛɛ sʋsʋ kuwura‐gyi mʋ kɩ gyɛɩ sa asa mʋ nɩɩ ba du fɛɛ nbiɩ wuribʋ mʋ lɛɛ nɩ,0.2571,0.0855
