sample_id,reference,hypothesis,wer,cer
0,Nyini n-zali tɔrili ni o yiɣimi du zuɣusaa katiŋa.,nyini n-zali tɔrili ni o yiɣimi du zuɣusaa ka tima,0.2222,0.025
1,"Bɛ ni daa wum Judas ni yɛli shɛm maa, ka di niŋ ba nyaɣisim pam, ka bɛ lo o alikauli ni bɛ ni ti o liɣiri.",bɛ ni daa wum gyuudasi yɛli shɛm maa ka di niŋ ba nyaɣisim pam ka bɛ lu alikauli ni bɛ ni tooi liɣiri,0.2308,0.1026
2,Bɛnkam tumdi dimbɔŋɔnim’ kul ku vuui bɛ zaashee.,binkam tum ni dimbɔŋɔ nim kuli ku vuui bɛ zaa shee,1.0,0.0769
3,"Ka Naa Hɛrɔd daa wum lala maa ka yɛli, “N ni daa ŋma Jɔn Baptaizira so zuɣu la n-lan neei kum ni na maa.",ka nahiru daa wum lala maa ka yɛli n ni daa ŋmaai gyɔn baptaisa sɔ zuɣu la n la neei kum ni maa na,0.4167,0.2078
4,"A shiri mi, dama di saha bɛ daa pun dɔɣ’ a.",a shiri mi dama di saha bɛ daa pun dɔɣi,0.1818,0.0333
5,"Ka Naawuni zaligubaŋdib’ mini Farisiinim’ daa kpahindi Yisa ni bɛ nya o ni tib’ o Vuhim Dabisili dali maa bee o ku tib’ o, dama bɛ daa bɔri ni bɛ nyala o taali ka fiɣis’ o.",ka naawuni zaligu baŋdima mini farisiinima daa kpahindi yisa ni bɛ nya o ni ti bo vuhim dabisili dali maa bee o ku ti bo dama bɛ daa bɔri ni bɛ nyɛla o taalli ka fiɣisi,0.3056,0.0462
6,Bɛ ni yihi kuɣa din daa di buɣim tampuya saɣiri la ni me?,bɛ ni yihi kɔɣa din daa di buɣum tampuya saɣiri la ni mee,0.2308,0.0682
7,"O daa zaŋ o yiko n-kari zuliya shɛb’ bɛn daa galisi ka mali kpiɔŋ gari ya, ka zaŋ ya na ti zaŋ bɛ tiŋgbɔŋ tin ya, ka yi su li kaman di ni nyɛ shɛm zuŋɔ dabisili ŋɔ.",o daa zaŋ o yiiko n-kari zuliya shɛba ban daa galisi ka mali kpɛm gariya ka zaŋ yana ti zaŋ bɛ tiŋgbani tinya ka yi suli kamani di ni nya shɛm zuŋɔ dabisili ŋɔ,0.3947,0.0902
8,Pa nyin’ n-nyɛ ŋun su zuliya kam zaa nam fukumsi?,pa yini n-nyɛ ŋun su zulɛkam zaa nanfukumsi,0.5,0.1622
9,N chɛ ka baɣisi leei jɛra.,n damdi di tooi ni gyɛmli dindina nira yi mɔɣi tampiligim di so o suhu ni tɛhim birigi o maa ka,3.3333,3.15
10,"Amaa ka Naawuni nira daa chaŋ naa maa sani ti yɛl’ o, “N dan’ naa, di chɛ ka Izraɛl tɔbbihi ŋɔ pahi dol’ a chaŋ, dama Yawɛ ka Izraɛlnim’ bɛn nyɛ Ifriim zuliya ŋɔ zaa so sani.",amaa ka naawuni nira daa kyaŋŋi naa maasa nti yɛli u n dan naa ti kyɛ ka izraɛli tɔbihi ŋɔ paai dɔla kyaŋ dama yahawɛ ka i zaanima ba nyɛ i pili zuliya ŋɔ zaa sɔ sani,0.5676,0.2248
11,Ŋuna n-simdi jilima tibu mini yiko subu hal ni saha din ka bahigu.,ŋuni n-sim ni gyilima tibu mini yiiko subu hali ni saha din ka basigu,0.5385,0.1346
12,"Ka di daa ti lu Vuhim Dabisili dali yaha ka Yisa lan kpe Yɛhudianim’ jɛmbu duu ti wuhiri niriba, ka do’ so ŋun nudirigu bɔɣu kpi daa beni.",ka di daa ti lu vuhim dabisili dali yaa ka yisa lahi n-kpe yɛhudiyadima jɛmbu duu nti wuhiri niriba ka dɔsɔ ŋun nudirigu bɔɣu kpi daa beni,0.25,0.0841
13,ka dabiɛm mini niŋgbuŋ sɔhibu daa paai ma din daa dam n kɔba ni zaa.,ka dabiɛm mini ningbuŋʼ sɔhibu daa paai ma din daa dam n-kɔba ni zaa,0.2,0.0377
14,Hɔdia so mi ni Hashum ni Bɛzai ni.,yɛhɔdaya sɔmi ni hasum ni beezai ni,0.625,0.3077
15,n yi n-zan’ a zuɣu.,n to n-nyɛ ka guui peeŋgaŋa dama bɛ tum alahichi,1.8,2.6667
16,"Dinzuɣu ka bɛ daa yɛl’ taba, “Di chɛliya ka ti chee’ li, amaa chɛliya ka ti tola tɛte n-nya ŋun yɛn di li.",dinzuɣu ka bɛ daa yɛli taba ti chɛli ka ti cheeli amaa chɛliya ka ti tola tete n-nya ŋun yɛn di li,0.2609,0.0649
17,"Dama a yɛliya, ‘M biɛhigu nyɛla din be kasi.",dama a yɛliya m biɛhigu nyɛna din be kasi,0.1111,0.0303
18,amaa o ni kari ninvuɣ’ biɛri bɛn’ bihi bahi.,amaa wani kali ninvugu bere bimbihi bahi,0.7778,0.303
19,"” Yɛhudianim’ bɛn mini ba daa be m-miri taba ni daa kana, bɛ daa yɛli ti siɣimsiɣim bupia, “Ti dimnim’ maa ni yi bɛ ni be luɣ’ shɛlikam zaa kana ti liri ti.",yɛhudiyanima ban mini ba daa bɛ m-miri taba ni daa ka na bɛ daa yɛli ti suɣunsuɣum bu pia ti dimdima maa ni yi bɛ ni bɛ luɣisiɛlikam zaa kana ti liri ti,0.375,0.1217
20,Bɛ ni daa niŋ kpam ŋmiri zim viɛl’ shɛli ni bɛ zaŋ mali chi sara daa palila bina ayi maa.,bɛ ni daa niŋ kpam ŋmiri zunviɛshishɛli ni bɛ zaŋ m-maali kyisara daa palila bina ayi maa,0.3,0.1324
21,O yaannim’ shɛba n-daa lan nyɛ Hazaaya mini Adaya ni Joyarib ni Zakaria so mi bɛn daa nyɛ Shilo daŋ ni niriba la.,o yaanniŋ sɛba n daa la nyɛ hazaaya mini adaaya ni gyooyarib ni zakariiya somi ban daa nya shilo daŋni niriba la,0.6087,0.125
22,Yawɛ ni yɛl’ shɛm m-bɔŋɔ: Ŋuna ŋun nam zuɣusaa ŋɔ.,yawa ni yɛli shɛm bɔŋɔ ŋuni ŋun nam zuɣusaa ŋɔ,0.4,0.1081
23,Di saha ka niriba maa zaa daa saɣi ni bɛ lan zaŋm’ daba ayopɔin puhi chuɣu maa yaha.,di saha ka niriba maa zaa daa saɣi ni bɛ lahi n-zaŋ daba ayɔpɔin puhi suɣu maa yaha,0.2222,0.0923
24,Ka ŋuni n-lee ni tooi be Ziɔn a daboli din be kasi la zuɣu?,ka ŋun lee ni tooi be zaayɔn adabɔbli din be kasi la zuɣu,0.3571,0.1591
25,"Dama bɛ daa bi tooi puhi li di puhibu saha, maligumaaniba bɛn daa mali bɛmaŋ’ be kasi kalinli ni daa bi paai, ka niriba mi daa bi laɣim Jɛrusalɛm na la zuɣu.",dama bɛ daa bi tooi pusili ti pusiba n-saha maligu maa ni ban daa mali bimmaŋa biɛkasi kan li ni daa na bi paai ka niriba mi daa bi laɣim gyɛrusalɛm na zuɣu,0.4688,0.1639
26,Ahia ni Hanan so mi ni Anan ni.,ahiya ni hanani somi ni anan ni,0.5,0.087
27,"Ka Ɛhab daa kɔri piɛri mini niɣi pam n-niŋ o mini bɛn daa kana saani, ka daa balim o ni o chɛ ka bɛ chaŋ ti tuhi Ramɔtigiliadnima.",ka ahab daa kɔri pɛri mini niɣi pam n-niŋ o mini ban daa ka na saani ka daa balim o ni o kyɛ ka bɛ chaŋ nti tusi rɛmooti giliɛdi ni ma,0.4286,0.12
28,"N daa nyɛla nachimbila, ka pumpɔŋɔ n kurigiya.",n daa nyɛla nachimbila ka pumpɔŋɔ n-kurigi ya,0.25,0.0
29,"Ka bɛ daa chaŋ ti ŋma li n-zaŋ niŋ pɔŋ ni na ti ti bipuɣiŋga maa, ka o daa zaŋ li nti ti o ma.",ka bɛ daa chaŋ nti ŋmɛri zaŋ n-niŋ pɔŋ ni na nti ti bi pɔɣiŋa maa ka o mi daa zaŋ li ti tooi maa,0.48,0.209
30,Ka ninvuɣ’ so ŋun daa piɛbiri kikaa gba daa kul baɣi ma.,ka ninvuɣʼ suŋŋa n-daa pɛbira kikaa gba daa kuli baɣima,0.6667,0.1628
31,"Nir’ yi chaŋ kumsi ni be yil’ shɛli, di so ni o chaŋ dimma ni nyubu ni be yil’ shɛli.",nyini yi chaŋ kumsi ni be yili shɛli di so ni o chaŋ dimma ni nyubu ni be yili shɛli,0.15,0.082
32,O bela nimaani lihiri bɔr’ o ni yɛn gbaai binshɛli di.,o bela nimaani lihiri bɔri o ni yɛn gbaai binshɛli de,0.1818,0.0476
33,"” Ka bɛ bɔh’ o, “O be ya?",bɛ ni booni zɔsɔ yi sala n-gari taŋkpaɣizanʼ n-ʒɛni nina maa ka yɛli ma ni n kyɛm saaliŋ bɛŋ la ni nti paɣi nina maa ka n kyɛm nti paɣi ka nina maa dii nee ka bɛ bo o be ya,5.2857,9.1538
34,‘Bɔzuɣu ka yi kul tɔɣisiri n zaligunim’ yɛla sahakam?,bɔ zuɣu ka i kuli tɔɣisiri n zaligunima yɛla saha kam,0.7778,0.0714
35,Dimbɔŋɔ zaa nyaaŋa ka Yawɛ daa chɛ ka dɔr’ shɛli din ka tibbu gbaag’ o nyɔri.,din bɔwa zaa nyaaŋa ka yahawɛ daa kyɛ ka dɔrishɛli din ka ti bu gbaagi o n-nyɔri,0.625,0.1864
36,"Dama o ni daa yi nimaani ka o mini Jɔram doli tab’ chana, ka bɛ daa chirigi Nimshi bia Jɛhu, Yawɛ ni daa zali so ni o kum’ Ɛhab daŋ ni niriba zaa la.",dama ŋɔna daa yi nimaani ka o mini gyooram dɔli taba kyɛna ka ba daa kyirigi nimsi bee gyɛhu yaawɛ ni daa zalisi o ni o ku ehab zaŋ ni niriba zaa la,0.5,0.2252
37,"N daa ti a yiko ka a wurim bɛ ni me goma gili tin’ shɛŋa, ka di leei dabari.",n daa ti a yiiko ka a wurimba ni mɛ goma gili tiŋʼ shɛŋa ka di leei dabari,0.2632,0.0909
38,ka zaŋ tiŋgban’ shɛli din ka kulim ti ba ni di nyɛ bɛ biɛhigu shee.,ka zaŋ tiŋgbanʼ shɛli din ka kulim ti ba ni di nya bɛ biɛhigu shee,0.1333,0.0392
39,"Ka Izraɛl Naa Ɛhab daa bɔhi Juda Naa Jɛhɔshafat, “A ni pahi n zuɣu ka ti chaŋ ti tuhi Ramɔtigiliadnima?",ka izraɛli naa ehab daa bɔsi gyuuda naa gyɛhoshafati a ni paai n-zuɣu ka ti kyaŋŋi ti tusi remootigireli dima,0.6,0.284
40,"“Ka yi daa vu m-mirina ti zani zoli maa gbini, ka zoli maa daa taai buɣim n-kpuɣi du sagbana ni, ka sagbana daa zibigi lim li.",ka yi daa vummirina ti zani zɔli maa gbuni ka zɔli maa daa taai buɣum n-kpuɣi du sagbana ni ka sagbana daa zibigi limli,0.3077,0.0421
41,dama bɛn tuhiri ma maa galisiya pam.,dama bintuuri maa maa galisiya pam,0.4286,0.1379
