sample_id,reference,hypothesis,wer,cer
0,"Edu anadwo na sɛ morekɔda a, munnum mo fon anaa mo tablɛt",edua n adwena sɛmɔɔkɔ daa mmunu mu phone ɛnam tablet,1.0,0.3111
1,Ma Onyankopɔn Mmara Ne Ne Nnyinasosɛm Ntete W’ahonim,mmaa wɔn nyɛnko pɔ mmerɛ ne ne nyinaa nso sɛm ntotoa ho nim,1.375,0.3409
2,"Sɛ yɛde nteɛso rema a, yɛbɛyɛ dɛn asuasua Yehowa ne ne Ba no?",sia de tentensoa ɔmoa yɛbɛɛden sisi a yɛhoa ne ne ba no,0.6923,0.3617
3,Yɛbɛyɛ dɛn anyin wɔ gyidi no mu?,yɛbɛɛ dan yi wɔ didienu,0.8571,0.36
4,"Nsakrae bɛn na wo ne wo hokafo bɛpɛ sɛ moyɛ, sɛnea ɛbɛyɛ a mubetumi de ɛlɛtrɔnik mfiri ayɛ adwuma yiye?",nsa koraa bɛn a wɔn a wɔn ho kafa bepɛ sɛmɔyɛ sɛneɛ bɛyɛ a wɔbɛtumi di electronic mfidie ayɛ adwuma yie,0.85,0.2805
5,"BIBLE KA SƐ YENNI YESU ANAMMƆN AKYI A, ƐKYERƐ SƐN?",baabɔ kasa yɛn yi yɛsoa na wɔn akyi a ɛkyerɛ sɛn,0.7,0.2821
6,YEHOWA HYƐƐ N’ASOMFO A WƆTENAA ASE TETE NO NKURAN,yɛhoɔ ahyia na asɔmfoɔ a wɔtena asɛtetene nkran,1.0,0.275
7,"Da wɔn ase. Wubetumi aka sɛ, “Yɛda wo ase sɛ bere a anka wo ne wo kunu de bɛyɛ biribi no, wode abɔ afɔre sɛnea ɛbɛyɛ a obetumi aboa asafo no.” Asɛm tiawa saa betumi ahyɛ wɔn nkuran paa.",danhu ase obetumi akansɛɛ yɛda wasesɛ brown kao no kɔn ne baabi no odi aboafo resɛn abe obetumi aboasa fa no asɛm tia wasa abetumi ahyɛ wɔn kran pa ara,0.7949,0.2929
8,TETE WO MMA WƆ YEHOWA NTEƐSO MU,tete wɔma wɔyɛhoa ntene so wɔ mu,0.7143,0.32
9,‘Megye wɔn afi wɔn a wobu wɔn animtiaa no nsam.’,mmagyin hɔ afi wɔn a wɔbu wɔn mte ano nsam,0.5,0.3333
10,Dɛn na yebetumi ayɛ ama Yehowa ahu sɛ yɛpɛ sɛ yɛbɛka n’abusua no ho?,dan ne bi tuntum a yamayɛhoɔ ahoohu sɛ yɛpɛseɛ yɛbɛka no abusuane ho,0.7857,0.3208
11,"Nkɔso a mmofra nya wɔ Onyankopɔn som mu no, dɛn na awofo betumi ayɛ de aboa wɔn ma wɔadi ho ahurusi?",nkɔsoa mmɔfra anya wɔ nnyɛ akɔpɔ nso mu no dan a ɔfoɔ bi tuntum a yɛde aboa a wɔredi ho ahosie,0.8571,0.359
12,SƐNEA HONHOM FAM ADUAN A ƐYƐ DEN BOA YƐN MA YƐN HO KOKWAW,sane ahoho fam aduane a ɛredi bɔ aya yɛn ma yɛ hɔn,0.6923,0.4222
13,NEA NKURƆFO YƐE WƆ THE FINISHED MYSTERY NHOMA NO HO,nnipa yi a wɔde finis mystery nwoma no ho,0.7,0.381
14,“Tie Nteɛso Na Hu Nyansa”,tientensoɔ ne ho nyansa,0.8,0.2105
15,W’abam Bu a Dɛn Na Wobɛyɛ De Agyina Ano?,wɔabambu a dan a wɔbɛyɛ deɛ gyina ano,0.7778,0.1667
16,SƐNEA YEBENYA AHOFADI ANKASA,sɛn yi a yɛbanyin ahoɔfɛ adi ankasa,1.5,0.32
17,Yehowa Bɛbɔ Wo Ho Ban—Ɔbɛyɛ No Sɛn?,yɛhuu a bebɔɔlo ho ban ɔbɛyɛ ne sɛn,0.8571,0.2593
18,Adesua Ho Nyansahyɛ,adesua hɔ nyansahyɛ,0.3333,0.0588
19,"Yɛn nuanom a wɔn mfe akɔ anim no, adɛn nti na Yehowa bu wɔn sɛ wɔsom bo?",yɛnuan mu a wɔn fɛ akɔ anim no ade nkyi na yɛhoɔ abu wɔn sɛ wɔ sɔnbɔ,0.5294,0.2407
20,"NEA EDIDI SO YI, SƐN NA ƐBƐBOA WO MA W’ANI AGYE WƆ ASƐNKA ADWUMA NO MU?",deɛ ɛdidi soɔ yi sɛn na ɛbɛbɔ wɔn ama wɔn ani agye wɔ asɛn kɛmɛ,0.75,0.3962
21,"Ɔdɔ a Yɛwɔ Ma Yɛn Ho Yɛn Ho No, Yɛbɛyɛ Dɛn Ahyɛ Mu Den?",ɔdra a wɔama yɛ anhu yɛ anhu no yɛbɛyɛ dan ahyɛ mu dan,0.6429,0.25
22,NNIPA PII A WƆDE WƆN ANI HUI DII HO ADANSE,nnipa pii a wɔde wɔn ani hwen di ho adansɛ,0.3,0.1515
23,Nea Ɛbɛboa Wo Ma Woasua Ade Daa,yɛbɛbɔɔl wɔresua adeɛ da,1.0,0.56
24,Ma W’ani Nsɔ Mmarima a Wɔyɛ ‘Akyɛde Ma Asafo No’,maowani nso mmarima a ɔyɛ akyɛdeɛ mu asafoɔ no,0.7,0.1667
25,SƐNEA YƐBƐYƐ ADWUMA A ONYANKOPƆN DE AMA NE NKURƆFO NO,sɛdeɛ ɛbɛyɛ adwuma a ɔnyɛnko pɔɔde ama ne nkrɔfoɔ no,0.5,0.1818
26,"Awofo, Moreboa Mo Ba Ama Wanya Nkɔso Abɔ Asu?",awofo mmɔɔboa mmoba amɔnyɛ nkɔsoɔbɔ asu,0.7778,0.2571
27,"Ebinom kyerɛ sɛ, nsɛm a Bible ka no, ɛne nhwehwɛmu a nyansahufo ayɛ no nnansa yi no nhyia. Wɔn a wɔka saa no, ɛte sɛ nea wɔnte nea Bible no ka no ase papa.",ebinom kyerɛ sɛ nsɛm a baeɛbɔ ka no ɛne nhwehwɛmu anyɛnsa hofoɔ a ɛyɛ no nansan yi no nhyia wɔn a wɔkasa no ɛte sɛ deɛ wɔn tse nea baeɛbɔ no ka no ase papa,0.3529,0.1709
28,Yɛbɛyɛ dɛn atumi ne afoforo atena yiye?,yɛbɛɛdɛm tu ne afofrat no ayie,0.8571,0.3125
29,Nifa: Mfiri a na wɔde yɛ adwuma wɔ radio steehyin hɔ,nnifa mfriana a wɔde reyɛ adwuma wɔ radio station hɔ,0.4545,0.2439
30,Wobɛbɔ wɔn mu biara ho ban daa afi awo ntoatoaso yi ho.”,ɔbɛbɔ wɔ mu biara ahoban daa fia wɔn tɔtɔ asoɔ yi ho,0.6667,0.2326
31,SƐNEA YEBEGYE KRISTO AKWANKYERƐ ATOM DAA,sɛdeɛ a yɛbagyi kriso akwan kyerɛ atum da,1.3333,0.2286
32,Ɛbɛma yɛahu nea ɛbɛboa yɛn ama yɛagye adi sɛ Yehowa gye yɛn tom.,bɛma yi huneɛbɛbɔ a wɔagye adi sɛ yi hɔ agye ntom,0.8462,0.3529
33,Sɛnea wubetumi aboa wo mma ama wɔanya suban pa,sɛdeɛ ɔbete mmienu aboa wɔn mma wɔn wɔn nyɛ so ban paa,1.1111,0.4737
34,“Mɛwosow Aman Nyinaa”,mmarowsoa mmaa anyinaa,1.0,0.4706
35,a Wɔasesa edin no bi.,aseɛwhasam no kɛnkɔɔ sɛ wɔasesɛ ediini bi aseɛwhasam no asi,1.8,2.25
36,"Yɛbɛyɛ dɛn aboa no, na wansɛe ne bere nyinaa wɔ ɛlɛtrɔnik mfiri ho, sɛnea ɛbɛyɛ a obenya bere de ayɛ nneɛma foforo?",yɛbɛɛda aboa ano na wɔn nsa ne biri nyinaa wɔ electror no kyimfidie ho sɛdeɛ bɛyɛ a obi nya bradie a ɛyɛ nneɛma foforo,0.7273,0.2967
37,DƆ WO NUANOM KRISTOFO SƐNEA YEHOWA DƆ WƆN NO,dɔw nnua no kristofoɔ sɛdeɛ a yɛho adɔɔn,1.0,0.2778
38,Nhyira bɛn na yenya wɔ honhom fam paradise no mu?,nhwiren ne anya wɔn ho fam mparadi si ne mu,0.9,0.3333
39,YƐRESUA SƐNEA YƐBƐTENA ASE AFEBƆƆ WƆ ASOMDWOE MU,yɛresua sɛ ne ɛbɛtena aseɛ afabɔɔ wɔ asɔnwiem,0.875,0.2195
40,Dɛn na yɛbɛyɛ na yɛammu yɛn ho dodo?,dan no yɛ bɛyɛ no yɛ ɛmu yɛ ɛho dodo,1.125,0.2143
41,"NNEƐMA A ƐMA ƐYƐ DEN SƐ YEBEGYE AFOFORO HƆHO NO, YƐBƐYƐ DƐN ADI SO?",nneɛma mma yɛ dadesɛ a ɛbɛgye afoforɔ hɔ hɔ no yɛbɛyɛ dan edi so,0.7143,0.25
42,Seesei M’ani Gye Paa,seese mma no gye pa ara,1.25,0.25
43,"GYIDI A YƐWƆ SƐ YEHOWA BƆHYƐ A ƐFA PARADISE HO BƐBAM NO, YƐBƐYƐ DƐN AHYƐ MU DEN?",gidie a yɛwɔ sɛ yɛhu abɔhyɛ a yɛfa pɔradeɛ si ho bebem no yɛbɛyɛ dɛ ahyɛ mu dan,0.5294,0.2258
44,"Nsɛm a Mmarima Anokwafo Kae De Dii Nkra No, Sua Biribi Fi Mu",ɛsɛm a mmarima no kwafoɔ kaa a ɛdidi nkra no hyɛn bebree firi mu,0.6923,0.3617
45,“ Wɔbɔe Anaa? ” a ɛba toatoa so wɔ Nyan! mu ne jw.org so,ɔboɔ a nna a ɛba toa toa nso wɔ wɔn anim ne gyina bi dot ɔk so nsɛn kakraka ho no asi,1.4167,1.0263
46,Owusɔre No Bɛba Mu Ɔkwan Biara So!,owisoro ne baabam ɔkwan biara so,0.5714,0.2593
47,DƐN NA YEHOWA ASI GYINAE SƐ OBEGYINA ANO?,dan na yɛhu asɛ gyina asɛ wɔbɛgyina no,0.875,0.3333
48,ME KUNU WUI YAYAAYAW,me koro wɔ yɛayaa,0.75,0.5294
49,HWƐ SƐNEA WODE ƐLƐTRƆNIK MFIRI YƐ ADWUMA NO YIYE,wɔresene a ɔde electrɔnic mfidie yi a dwumani yiye,0.8889,0.375
50,“EHIA SƐ MODE ANIMIA GYINA MU”,ahia sɛɛ mu de nnwumia gyina mu,0.8333,0.2609
51,Bere a na mesom wɔ Quebec no,nnyawa kyerɛw wɔ mfonin ho kɛnkansɛ bere a n amusum wɔ kubeke no,1.2857,1.6364
52,Sɛn na Yehowa pɛ sɛ wɔn a wɔabɛsoɛ ne ntamadan mu no bɔ wɔn bra?,sɛn ne ho apɛsɛ wɔn a wɔabɛsua ne ntama dan mu no bɔ wɔ mbera,0.6,0.1429
53,Suasua Yehowa—Ɔyɛ Onyankopɔn a Ɔhyɛ Nkuran,siesie ayɛ hɔ a ɔyɛ ɔnyɛnkɔpɔn a ɔhyɛ nkran,1.1667,0.3056
54,YEHOWA NE OBIARA DII NO YIYE WƆ SARE NO SO,ehoa no obiara di no yie wɔ srɛ no so,0.5,0.2121
55,YƐBƐYƐ DƐN AKYERƐ SƐ YƐPƐ YƐN NUANOM KRISTOFO ASƐM PAA NNƐ?,yɛbɛyɛden akyerɛsɛ yɛpanyin anum krisofoɔ asɛm pa ara ne,1.0,0.25
56,Wɔkɔe Na Wɔasan Aba,deɛ bi hɔ yi yɛ nsɛm kakraa ka ho wɔkɔɔ yi na wasan aba,3.0,1.8125
57,"Abɛɛfo mfiri betumi de obi ayɛ akoa anaa ɛde ɔhaw abrɛ no, bere mpo a n’ani nna.",abɛɛfo mfidie bi te mu bi de obiara yɛ akowa anaa deɛ ɔhɔ abrɛ no berimpo ananina,0.8824,0.2459
58,Nneɛma nnan bɛn na yɛyɛ a ɛbɛboa yɛn ama yɛatumi asua biribi afi nnipa a Bible ka wɔn ho asɛm no hɔ?,nneɛma nnan bɛneɛ yɛ ɛbɛbɔ ayɛ yi wɔyɛ tumiesua biribi afi nnipa ababɔ ka wɔn ho asɛm no hɔ,0.5,0.1795
59,"PAANOO A ƐTE ASE NE NE HONAM NO, DƐN NA ƐKYERƐ?",paano a ɛte ase ne ne ho nam no dan ne kyɛɛ,0.5455,0.1714
60,"“MOMMRA, YEHIA AKWAMPAEFO PII!”",mmɔmmerɛ nhia kwampaafoɔ pii,0.75,0.375
61,TETE MMARIMA MA WƆMMƐYƐ ‘AKYƐDE MMA ASAFO NO’,tete mmarima mu a wɔreyɛ akyɛdeɛ mu asafo mu,0.75,0.2222
62,"Sɛ ɛba sɛ wogyina Kyerɛwnsɛm so de nteɛso bi ma yɛn wɔ Kristofo asafo no mu a, yɛbɛyɛ dɛn anya so mfaso yiye?",sebaa so wɔ gyina twerɛn sɛm so de ntene so bi mmaa yɛ wɔkristofoɔ asafo no mua yɛbɛyɛ dan nyea nso mfa so wɔyie,0.8696,0.2471
63,"Yɛbɛhwɛ Bible nnyinasosɛm a ɛbɛboa obi ama wanya obi a ɔfata aware no. Afei nso, yebehu sɛnea asafo no mufo betumi aboa asigyafo.",yɛbɛhwɛ baaboo nyinaa nso sɛm a ɛbɛboa obi ama wɔnye obi a ɔfataa ware no afee nso yɛbɛhu sɛ ne asafo no mu foɔ bɛtumi aboa asigyafoɔ,0.6522,0.1538
