sample_id,reference,hypothesis,wer,cer
0,To wan eŋɛ la wani le tara pupeelum?,To wan eŋɛ la wane le tara popeelom?,0.25,0.1071
1,Kɔ’ɛ Ho Puti’irɛ Ti Yehowa Puurɛ Pee,Kɔ'ɔhɔ potɛn'ɛra te ya wa poole pee.,0.8571,0.5357
2,Mabiisi La Eŋɛ La Wani?,"Daka la zuo n de mabiise la iŋɛ la ŋwane la yeti,",2.0,1.1667
3,Yelese’a Ti Ho Pɔsɛ Zamesɛ Baabule Poan La Wan Ta’an Kelum Soŋɛ Hɔ,Yelese'a te ho pɔhɛ zamesɛ bai bo poan la wan ta'an kelom soŋɛ hɔ.,0.3846,0.1346
4,To wan zamesɛ baŋɛ Kristakɔma n wan eŋɛ se’em ta’an na’asɛ Yehowa ba pɔɣedire daarɛ.,To wan zamehɛ baŋɛ Krista kɔma n wan eŋɛ se'em ta'an na'ahɛ yeho wa pɔgɔdire daarɛ.,0.4667,0.0909
5,PETER N YUUN TUE SE’EM GE KELUM NYƐ KÃ’A,Peter n yuun tue se'em ge te len nyɛ' kan'an.,0.3333,0.2
6,"To wan eŋɛ la wani ta’an ze’a kankaŋi nana Yehowa lɔɔ, la a pa’alegɔ?",Tu wa iŋɛ la ŋwani ta'an zɛ' kankaŋɛ nana yehe wa lɔɔ la apa'alegɔ?,0.7143,0.1569
7,TIREGƐ MAALƐ YELE LA,Teregɛ maalɛ yele la.,0.25,0.0588
8,TI’ISA TAƔESA NAAYINƐ PUTI’IRƐ,Tɛn'ɛsa tagesa Na'ayenɛ potɛn'ɛrɛ.,1.0,0.36
9,SOŊƐ HO BAABULE ZAMESEGƆDAANA TI A TA’AN ŊMIBE YAARƐ POAN,Soŋɔ baaba zaanhegɔdaana te a ta ŋmebe yaara poan.,0.8,0.2979
10,geele na’am mɔɔlegɔ tuuma la se’em?,Geele naam mɔlegɛ tuuma la se'em.,0.1667,0.0741
11,Ho dɛna Kristabia n bi kãsegɛ vo’osum poan vuurɛ?,Ho dɛna Krista bia n behɛ kanhegɛ vo'e som poan vɔnrɛ?,0.7778,0.2564
12,SODENI POAN TI KEENDOMA WAN TA’AN TƆƔESA GIDEON  . . .,Sodene poan te malema keendoma wa ta'an tɔgɔsa Gideon,0.625,0.2821
13,Puliŋa tabelɛ gu mam la mam n tukeri se’em la zuo?,Pɔleŋa tabelɛ gu' mam la mam n tokore se'em la zuo.,0.1818,0.1316
14,Soŋɛ Baabule Zamesegɔdoma Ti Ba Kɔ’ɛ Ba Puti’irɛ Pu’usa Yehowa,Soŋɔ baahe zamehegɔdoma te ba kɔ'ɔn ba potɛn'ɛrɛ pooha yeho wa.,0.9,0.3
15,Sarɔtuni poan ti Nazardoma la yuun eŋɛ pa’alɛ ti ba ãregeri bamea ge me tara sukpe’ene?,Sɔdɔre tone poan te Nazadoma la eŋɛ pa'alɛ te ba aanregerɛ ba mɛŋa ge me tara sunpe'ene.,0.625,0.2899
16,Bisɛ ya vidiyo jw.org poan ge nyaa sɔsɛ ya de yele bii gulesɛ yan zamesɛ sɛla vidiyo la poan.,Bɛhɛ ya video Yerob.org poan ge nya sɔnhɛ ya de yele bii golehɛ ya n zamehe sɛla video la poan.,0.5263,0.2329
17,LA SAN NARA TI TO KA’AM NƐRA,Kaalegɔ zi'an bo wa.,1.0,0.7619
18,"Malemadoma la n yuun boi Yerusalem pu’usegɔ yire la poan la san ni kaabɛ dusi la ba’asɛ, ba ni ka’ɛ ziim la basɛ la bɛ?",Malema doma la n yuun boe Yenɛ Yire la poan la saane ne kaanbe duŋseba'asɛ ba ne ka'ɛ ziina basɛ la bɛɛ?,0.6,0.3111
19,TON WAN EŊƐ SE’EM KELUM TARA PUPEELUM,Ton wan eŋɛ se'em kelom tara popeelom.,0.2857,0.1
20,ANA DU’A DU’A LA HO NƆŊERƐ NAAYINƐ LA,Ana duodua la ho nɔgerɛ Na'ayenɛ la.,0.5,0.1071
21,Ho san basɛ ti ho puti’irɛ bɔna hon nɔŋɛ Yehowa la nɛreba la poan,Ho san basɛ te ho potɛn'ɛrɛ bɔna ho n nɔŋɛ yeho wa la nɛreba la poan.,0.4286,0.098
22,TI’ISA TAƔESA YEHOWA PAŊA LA YELE,Tin'isa tagesa yehe wa paŋa la yele.,0.6667,0.1111
23,BA YUUN DITI LA SƐƐRA BƆ’ƆRA YEHOWA,Ba yuun dite la sɛɛra bɔ'ɔra yeho wa.,0.4286,0.0357
